,GEOID,zone,spatial_unit,area,perc
39,510019802001115,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
40,510019802001225,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
41,510019802001144,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
42,510019801001052,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
43,510019801001096,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
44,510010902002242,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
45,510010902002144,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
46,510010902002243,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
47,510010902003010,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
48,510010902003047,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
49,510010902003030,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
50,510010903002002,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
51,510010902003070,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
52,510010902003160,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
53,510010903002020,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
54,510010903002022,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
55,510010903002059,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
56,510010904001004,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
57,510010904001014,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
58,510010904001030,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
59,510010903003041,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
60,510010904001045,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
61,510010904001069,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
62,510010902002228,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
63,510019802001211,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
64,510010902002171,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
65,510019802001059,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
66,510019802001198,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
67,510019802001062,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
68,510010902001018,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
69,510019802001112,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
70,510019802001145,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
71,510010908002244,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
72,510010908003009,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
73,510010906002152,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,1.384221,39.07939246893204
74,510010907005079,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
75,510010907005080,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
76,510010908002161,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
77,510010908002112,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
78,510010907005099,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
79,510010908002168,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
80,510010904001109,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
81,510010904001108,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
82,510010904001100,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
83,510010904001103,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
84,510010904002112,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
85,510010904002114,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
86,510010904002135,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
87,510010908003113,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
88,510019802001051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
89,510010904004111,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
90,510010904004127,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.136518,65.98387595700255
91,510010907002019,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
92,510010907002072,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
93,510010907002052,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
94,510010907002054,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
95,510010907002071,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
96,510010907002007,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
97,510010907002069,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
98,510010907002068,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
99,510010908002122,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
100,510010908002176,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
101,510010908002175,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
102,510010908002125,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
103,510010908002119,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.027831,22.148388072292036
104,510010908002197,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
105,510010908002200,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
106,510010908002251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.001219,22.6537818249396
107,510010908003029,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
108,510010908003031,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
109,510010908003038,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
110,510010908003048,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
111,510010908003034,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
112,510010908003047,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
113,510010908003053,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
114,510010901004131,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
115,510010904004000,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
116,510010906002101,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
117,510010906002130,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.561119,26.3163473340065
118,510010905003034,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
119,510010903002087,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
120,510010904001041,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
121,510010904002182,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
122,510010904002024,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
123,510010907004000,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
124,510010908003020,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
125,510010907005136,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
126,510010907004048,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.445885,54.88119341994325
127,510010906004039,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.000358,0.024444385268092766
128,510010902003082,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
129,510010905003064,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
130,510010903002012,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
131,510010903001051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
132,510010904001068,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
133,510010904001037,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
134,510010904001051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
135,510010904001042,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
136,510010904001044,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
137,510010902003011,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
138,510010904004098,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
139,510010904004099,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
140,510010904004102,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
141,510010904004156,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
142,510010904004109,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
143,510010904004155,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
144,510010904004103,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
145,510010904004101,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
146,510010904004093,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
147,510010904004097,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
148,510010907002029,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
149,510010906004013,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
150,510010904004116,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
151,510010904004078,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
152,510010904004150,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
153,510010904004058,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
154,510010904004054,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
155,510010904004066,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
156,510010904003156,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
157,510010905003069,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
158,510010907002011,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
159,510010904004041,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
160,510010904003032,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
161,510010904003155,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.07988,13.72968606319987
162,510010904003029,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
163,510010904004008,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
164,510010904004016,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
165,510010904001015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
166,510010904002117,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
167,510010903002101,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
168,510010906002074,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
169,510010905003117,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
170,510010905003116,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
171,510010907003008,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
172,510010907003026,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
173,510010907005090,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
174,510010904001006,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
175,510010904002089,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
176,510010904003054,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
177,510010904003061,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
178,510010904002000,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
179,510019802001041,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
180,510010902003015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
181,510010904003050,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
182,510019802001177,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
183,510019802001234,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
184,510019802001180,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
185,510019802001172,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
186,510019802001190,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
187,510010902003021,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
188,510010902003028,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
189,510010902003023,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
190,510010902003025,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
191,510010901004113,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
192,510010901004079,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
193,510010901004126,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
194,510010901004127,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
195,510019802001165,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
196,510019802001193,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
197,510010904001098,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
198,510019802001162,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
199,510019802001164,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
200,510010904001082,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
201,510010904001097,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
202,510010904001085,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
203,510010904002018,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
204,510010904002015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
205,510019802001166,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
206,510010904001046,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
207,510019802001192,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
208,510010904002013,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
209,510010904002016,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
210,510010904001096,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
211,510010904001101,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
212,510019801001082,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
213,510019802001122,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
214,510019802001130,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.012348,0.3851989757974754
215,510010903002069,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
