,GEOID,zone,spatial_unit,area,perc
110,510650201022016,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
111,510650201011063,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
112,510650203001030,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
113,510650201021062,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
114,510650201021060,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
115,510650201011057,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
116,510650202001060,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
117,510650201012010,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
118,510650201012072,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
119,510650201011010,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
120,510650201011043,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
121,510650201011015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
122,510650201011016,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
123,510650201013031,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
124,510650202001024,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
125,510650203002009,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
126,510650201011052,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
127,510650202001011,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
128,510650201022054,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
129,510650202002000,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
130,510650202001072,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
131,510650201022064,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
132,510650203001022,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
133,510650201011062,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
134,510650203001041,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
135,510650203001040,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
136,510650201011087,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
137,510650202001079,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
138,510650202002113,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
139,510650203002043,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
140,510650203002042,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
141,510650202003054,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
142,510650202003075,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
143,510650203002097,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
144,510650201012014,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
145,510650201012009,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
146,510030104022004,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.025285,6.376470232210947
147,510030112012072,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
148,510030112013031,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
