statefp,countyfp,tract,gid,pm2_5_1981,pm2_5_1982,pm2_5_1983,pm2_5_1984,pm2_5_1985,pm2_5_1986,pm2_5_1987,pm2_5_1988,pm2_5_1989,pm2_5_1990,pm2_5_1991,pm2_5_1992,pm2_5_1993,pm2_5_1994,pm2_5_1995,pm2_5_1996,pm2_5_1997,pm2_5_1998,pm2_5_1999,pm2_5_2000,pm2_5_2001,pm2_5_2002,pm2_5_2003,pm2_5_2004,pm2_5_2005,pm2_5_2006,pm2_5_2007,pm2_5_2008,pm2_5_2009,pm2_5_2010,pm2_5_2011,pm2_5_2012,pm2_5_2013,pm2_5_2014,pm2_5_2015,pm2_5_2016,percentile_1981,percentile_2016,pm_change_1981_2016,pctile_change_1981_2016
51,065,020101,51065020101,24.891080874040796,21.492417108407466,21.643180545901945,20.482458767128787,20.273569756802953,19.845878065910874,19.74279673220017,19.3858406772404,18.39226150261133,18.028133013088134,17.142029266155856,15.817987013436852,16.503782338056926,15.333252551571903,14.45676011172257,15.064068197959251,13.985423674703222,14.21386167911544,13.078909489027781,13.775062196889627,12.761940652282165,12.377798211219744,12.369734042623712,12.090276719540318,12.742713181473336,12.293691622854846,12.76711539044836,10.333215042988943,8.647340090531825,9.79388209157076,8.915921320627241,8.450443236903567,7.895784095216615,8.159108260602483,7.572262518953576,7.1892953984514145,29.4,35.5,-17.701785475589382,6.100000000000001
51,003,010601,51003010601,25.968236692327615,22.418782073788876,22.598044141880997,21.359623753376724,21.138889854519512,20.682356867266467,20.56492183919202,20.25774361747163,19.297238912316256,18.670928296226247,18.012745209610543,16.563073121891666,17.169509041700113,15.899869529276437,15.395828003159387,15.6337979228185,14.299596848318972,14.674943341699443,13.264775853912113,14.033079012857824,13.27998517691599,12.948521475932218,13.015647355961569,12.567815215494825,13.67700361716682,12.65033699491405,13.474282556584164,10.905232791358458,9.29793706141601,10.280789836444908,9.21503820646993,8.769465021583027,8.202036532123504,8.577489218040506,8.12315854453839,7.460571516212031,43.4,52.5,-18.507665176115584,9.100000000000001
51,003,010700,51003010700,27.74837679337951,23.967116309643306,24.155736384224255,22.833350316092595,22.593803830981074,22.102648714352025,21.9933482243176,21.639945937314923,20.62230315280012,20.011086294758165,19.174344447353622,17.668683772672317,18.15743889050114,16.84623224244153,16.69169670097084,16.637501225560264,15.195557308182096,15.528646865556366,14.18672259902104,14.896837395447797,14.341386644091804,13.911844768378778,13.973874919663599,13.439703777128123,14.617711185673762,13.381050378116415,14.098722196609923,11.542506891171104,9.843111151876439,10.824655523361669,9.698247480193418,9.260402907398547,8.6823038990205,8.96674753758031,8.571694316067742,7.874370612547414,69.5,75.9,-19.874006180832097,6.400000000000006
51,003,011302,51003011302,24.163913578492743,20.931710285050173,21.069473421061947,19.928846377298676,19.713739539732373,19.306137691457597,19.182961802031965,18.867851694788268,17.974816305724488,17.400428507895448,16.784642643711866,15.45484439205786,16.00402923854216,14.910859680502705,14.290900465535337,14.730010192113566,13.609405261723044,13.962764182349213,12.707290696456788,13.303391131666316,12.50239015863603,12.268636543645968,12.225659539572089,11.83359714015829,12.662611713683923,11.903819395548958,12.628015557444217,10.141066670534986,8.524710414796067,9.510218209962062,8.707180036001729,8.223231990646669,7.747376712816942,8.029461454306665,7.505848528027052,7.010058383788613,21,25.9,-17.15385519470413,4.899999999999999
51,003,011303,51003011303,24.220139848311554,20.979987332649163,21.117859264911385,19.975056341995643,19.759255009672543,19.350714155031028,19.227406640764926,18.910887588862213,18.014894967403695,17.441975988640817,16.821997825216457,15.489187060223244,16.037039352192963,14.943517869332487,14.325296262855236,14.764113893454759,13.638847736051341,13.990583773191556,12.735433812352017,13.333872742002898,12.533050176371567,12.296318028896644,12.254128029816837,11.860202337267616,12.690312039738592,11.930800097099363,12.654047690567626,10.16491477013417,8.54501614627816,9.532738525104294,8.72578551808272,8.242051301052461,7.765864006927824,8.047782772035234,7.523242630917887,7.028546302881791,21.9,26.9,-17.19159354542976,5
51,125,950300,51125950300,21.15892750728096,18.440110596000462,18.542551864523816,17.50141332752125,17.353183644658948,16.986653239399665,16.92176783629998,16.662433289961633,15.89893476661465,15.334097127288874,14.840812874826277,13.619809719484898,14.25942785594903,13.092650583988638,12.514445312398175,12.730602459396328,12.068188018076931,12.529804753677332,11.368947463757035,11.59181011080831,11.133137614498406,10.818962863096628,10.870002781043887,10.570957096772878,11.209502717974656,10.304988135087486,11.102237449700329,8.785446611847595,7.420991173170458,8.160717885602793,7.63846174266873,7.181117193204497,6.720690977452624,6.91847054352367,6.406524515723708,5.779835553594182,5.6,5.7,-15.379091953686778,0.10000000000000053
51,540,000302,51540000302,28.447425407534958,24.58201460483552,24.78459998331162,23.40855672222328,23.05151333206913,22.631807772956233,22.487718657077753,22.127294243915074,21.077472757506765,20.43465792514542,19.63660663042193,17.977439581205026,18.485806886309298,17.17375232674324,16.98005465771838,16.95781665556439,15.46523859089455,15.797974094056103,14.419728180797797,15.205406066289104,14.598286462411922,14.117141146755445,14.199009546175215,13.66349729060976,14.837195718145114,13.600709836005443,14.352050862886022,11.76334253296775,10.044885631865633,11.052896138559067,9.879698569946326,9.451530119692302,8.871810326746463,9.162255950483717,8.754947366884416,8.074347881672319,81.1,84.1,-20.37307752586264,3
51,540,000800,51540000800,27.283086184194023,23.568421007625314,23.753894017623033,22.453165869486654,22.21859809819982,21.736646974365584,21.622261751058048,21.28514484805188,20.27404119328809,19.65980820654026,18.886683685885043,17.379402244908977,17.92541366510251,16.62653833798514,16.299499405552115,16.390748570694452,14.96861726458186,15.311714881347402,13.924940178512673,14.7014272885308,14.03174182527432,13.595007175864232,13.681179566236771,13.183237946852783,14.32464000217607,13.142748966345215,13.940278031257286,11.357445071152478,9.693105876962077,10.688032790609293,9.576609895367216,9.13371843053092,8.578744276773598,8.884386391803526,8.45626572629531,7.780494406808978,62.8,69.9,-19.502591777385046,7.1000000000000085
51,065,020102,51065020102,24.891033597510813,21.49245364264159,21.64319252223803,20.482476774870232,20.273571548004007,19.84588625831014,19.74279811648717,19.3858334939931,18.392269448080746,18.02810070870522,17.142070573591884,15.81797632831425,16.503630438735787,15.333252274838497,14.45683259969059,15.064157825842381,13.985491869201576,14.213885022084186,13.079013441306039,13.775143737142654,12.762088681323453,12.377921176667678,12.369881083628837,12.090347053210031,12.742721736409369,12.293726809131384,12.767130606546687,10.333284081708623,8.647364635296627,9.793893165307166,8.915940912830814,8.450473648386737,7.895887302300976,8.159163136417591,7.57229752369865,7.189416676729934,29.4,35.6,-17.70161692078088,6.200000000000003
51,065,020200,51065020200,25.204239142115977,21.77812476781373,21.924805920035375,20.76029650418827,20.550445122155857,20.140798286947224,20.010010823110736,19.619561277089094,18.62240329768681,18.256063108137184,17.34331952459867,15.992892291311513,16.71040456656281,15.506388525515042,14.632739161236504,15.207270923787348,14.161521272041762,14.448879568591604,13.248242109001632,13.904879480128189,12.891071643828331,12.52105892091654,12.467451113476809,12.224126539000695,12.896007688904074,12.438839368453216,12.906102944439938,10.451191651664331,8.719760010080385,9.881009332005398,9.031762040768442,8.528559435919346,7.957887573526091,8.239237368013942,7.64463341050016,7.220709577093146,33.2,37.2,-17.98352956502283,4
51,065,020300,51065020300,24.992814727230343,21.670586985659217,21.792052354188925,20.630912483162437,20.410195195526093,19.999553879760818,19.86451581436327,19.496582250542374,18.526620905031095,18.064723044703367,17.329113253390556,15.872682720757341,16.514083817699568,15.37517737198686,14.544076423901386,15.10610304964448,14.03753233838663,14.297680179950166,13.118235811964968,13.82030290265364,12.795157126142472,12.430182185814788,12.39965186411459,12.124730801516534,12.796787761807291,12.332815664906263,12.804142413581241,10.401076164693423,8.676100347167774,9.8156971768994,8.950113800925761,8.462360062209079,7.911010401945366,8.201274078901003,7.612617765224708,7.2221498061961995,30.9,37.4,-17.770664921034143,6.5
51,079,030101,51079030101,21.808168854925224,18.765960321880023,18.946078249575738,17.871711921727464,17.70532629947729,17.31160853970574,17.19506755213474,16.994711049976353,16.266007758649216,15.52264503016157,15.184322678308458,13.852620540624352,14.591230936463285,13.369199410192358,12.623259507080213,13.094538869764387,12.102394263460031,12.522039977765706,11.01245175722172,11.953508255581813,10.813519202158718,10.91056119345362,10.734820902356374,10.346979803837428,11.208594587189832,10.043898142585785,10.94314181765825,8.779343908690667,7.399159725650129,8.185235488563006,7.812803487074066,7.261757492978818,6.667460037676677,6.994903453900915,6.688621194606482,5.782722568755066,7.2,5.7,-16.02544628617016,-1.5
51,079,030102,51079030102,21.807294697215195,18.7654042125904,18.9455056853235,17.871204128802557,17.704774770579757,17.31111975431521,17.19455717437714,16.99417045122685,16.265518648548635,15.522135103073222,15.183832386503514,13.852346430347314,14.590613074299158,13.368864540434428,12.623391313224069,13.094297275420038,12.101901939435145,12.521967240006868,11.012314720689496,11.952383972046206,10.81356266585869,10.91063668899106,10.734757262176265,10.346843329155936,11.208924162611028,10.043860259182047,10.943509115695432,8.779507918304127,7.3994077758903645,8.18529512884722,7.812847909225889,7.261800524514879,6.667605876766469,6.995098552644814,6.688809047668757,5.782785956044872,7.1,5.8,-16.024508741170322,-1.2999999999999998
51,079,030200,51079030200,25.08587040243704,21.58210502566577,21.768579048279477,20.55692243719757,20.36500099092574,19.905024055468253,19.800396973642115,19.53305960040828,18.60205822276109,17.988356825369436,17.37703023120563,15.856418341888157,16.69550126984273,15.35294475427856,14.367857097622357,15.037361467960498,13.832611455513058,14.073837281719277,12.692691053340841,13.796562645804062,12.461071527558154,12.209338178572693,12.240851406497766,11.946891423276165,12.852558959947226,12.184735530103193,12.809327827728488,10.367016775476579,8.770615152626593,9.873846866254816,8.89414072592191,8.433754058691648,7.805364173049022,8.198206292597709,7.703887401426094,7.1403413516037055,32.2,33,-17.945529050833333,0.7999999999999972
51,003,010100,51003010100,22.42569382007162,19.370831407794725,19.54669075276819,18.444952089181253,18.261412120656598,17.868420842700246,17.75842600145385,17.52055651670671,16.781668789353322,16.04886906617924,15.60608230681499,14.319273530178116,15.036962088573748,13.783155448210369,13.124286712635685,13.409164763292388,12.448777085221728,12.926318490065219,11.580166945448385,12.041008281652363,11.263355679103242,11.119628294957417,11.079657530959043,10.761360407191594,11.709578013905876,10.753813759167004,11.56954168484084,9.153777791277815,7.777996625728994,8.614351461317222,7.9717627067443155,7.483597820424577,6.934456919772417,7.268249828082373,6.8301063473741435,6.138230511639941,9.9,8.5,-16.287463308431676,-1.4000000000000004
51,003,010201,51003010201,24.449450373500348,21.083885530257835,21.262548646177187,20.084582647024416,19.885096749557007,19.449022856128845,19.337148458101836,19.068721421405325,18.177339127224837,17.53949281326483,16.976966385158406,15.547253675381915,16.279690860408174,15.00606441870038,14.222855020007863,14.699639394545981,13.495961064760587,13.853770852929115,12.462768308989649,13.285394937944535,12.292240314676306,12.04641166908184,12.083994505230264,11.748152692152418,12.759641725709058,11.977233984230235,12.734581600995106,10.213243057962416,8.686185301789545,9.6904519438666,8.713086810324418,8.265898468338067,7.695790075570233,8.090413117479851,7.59813867588731,7.015211779237086,24.7,26.3,-17.434238594263263,1.6000000000000014
51,003,010202,51003010202,24.44137562707026,21.0771976583644,21.25585126680279,20.078162131543603,19.878716134851615,19.442854170767145,19.330949023161978,19.062628467614548,18.172069091405202,17.53345516446526,16.971581583699894,15.542693491108507,16.27457730853135,15.001198050410192,14.219605498555733,14.694570752110158,13.491784792706301,13.850559203831764,12.45941965810963,13.279841925979495,12.288705503326657,12.04346284198697,12.080716428969618,11.744428157898929,12.756220725784091,11.97173857485364,12.729998017169954,10.208899160315843,8.682645649567595,9.68565897092493,8.710004784738883,8.26257573735036,7.692811087606193,8.086986185669012,7.595175372931432,7.011300491176943,24.6,26,-17.43007513589332,1.3999999999999986
51,003,010300,51003010300,24.731660489210704,21.326947463570935,21.502649513211736,20.318444712115856,20.11576795493771,19.67217930917525,19.565255615170997,19.28698823987058,18.35047160209871,17.778717121392674,17.161151365495318,15.692288407943703,16.471355996742798,15.168003271544487,14.290657639084042,14.844867503711361,13.634386559186735,13.91319172133164,12.605631261254329,13.48975290133738,12.413263462440643,12.07969497240399,12.139698902973267,11.85518243468473,12.772854276422049,12.138858294269687,12.782656110097816,10.31164464864369,8.754450995502975,9.831334264667156,8.799936557133737,8.373803424892422,7.7534086375003115,8.1647422435814,7.640668749492577,7.121724572065047,27.9,31.6,-17.609935917145656,3.700000000000003
51,003,010401,51003010401,24.61536855847104,21.224092321285788,21.38456486961515,20.219186299051973,20.022796947439687,19.580771717695196,19.484479185164545,19.18339918899343,18.20235779888671,17.762914831349125,17.028265013525186,15.624436678924694,16.4492558161247,15.1057656789515,14.16400401512617,14.720069937165356,13.647999186836193,13.913455110878802,12.668607608335542,13.475327139310512,12.326345149215934,11.996429539210874,11.981952096852854,11.793627274011122,12.55192605441032,12.049522712678511,12.562692724555744,10.112297739359478,8.5204458444014,9.658088706067394,8.73867223102255,8.280032663289248,7.6235840822987315,7.985244472980916,7.444767652115124,6.959950177741661,26.7,23.6,-17.65541838072938,-3.099999999999998
51,003,010402,51003010402,24.615972072655286,21.22494810522738,21.385352352343084,20.219974571251473,20.02346497913104,19.58153444108583,19.485158238186315,19.183973669319467,18.203041602259926,17.763342958313157,17.02885726004773,15.625114171988562,16.44902586775422,15.10623981958476,14.165688102642127,14.72117793017249,13.648921385091048,13.91457134707182,12.669806171768682,13.47583719274044,12.327999246239765,11.998215218726314,11.983628383442522,11.794692758001652,12.553097954876959,12.04990392401293,12.563509238700417,10.113037442813699,8.520968862976112,9.658243906575192,8.739122770206713,8.280432370477557,7.624464012146129,7.98579336354225,7.445373759271986,6.960581596752629,26.8,23.7,-17.655390475902657,-3.1000000000000014
51,003,010500,51003010500,24.504373130285927,21.157592842658214,21.32107378269369,20.157368027393993,19.951778257911922,19.518160657480212,19.410533821643245,19.122087856755773,18.17182083122239,17.64596693842169,17.018897594618338,15.57009409316952,16.35366105486785,15.040647504490984,14.167219490783125,14.645625834722793,13.53530188513221,13.818224892706471,12.549991967470879,13.356802865274584,12.31204337088023,11.972827944411968,11.988598041236092,11.759254919133035,12.568800281285796,11.967159172455775,12.559517079111052,10.116152071148496,8.557806996997403,9.647818458909457,8.70348108548043,8.236386667037735,7.606976103166257,7.984122740272005,7.473113612737608,6.9297287601899145,25.1,22.4,-17.574644370096014,-2.700000000000003
51,003,010602,51003010602,25.96073803021032,22.412430484795827,22.591504510359144,21.353566793369673,21.132845773225494,20.676616500138977,20.55905995384956,20.25184779690588,19.29132074067599,18.665497892061452,18.007795168913916,16.558802621745766,17.165364151276286,15.896480342709966,15.390604563902535,15.62968379506724,14.296183809263036,14.671839660353182,13.26127294019503,14.029729781223955,13.275431385344964,12.944446066647833,13.011150837117123,12.563684037226647,13.672438382358239,12.646825111149287,13.470670945519274,10.902274913945142,9.295395770552267,10.278021415545918,9.21325587216858,8.767236603606953,8.200114590792404,8.575665493082841,8.12129327322472,7.4586868076266954,43.3,52.4,-18.502051222583624,9.100000000000001
51,003,010800,51003010800,25.497165643175553,22.025256243733303,22.20240908490686,20.98037024389798,20.763708402393032,20.31700809605496,20.197773065040554,19.90134671082306,18.97719581028922,18.318233012029282,17.704894773677236,16.2670968537243,16.890226325652215,15.629945778262151,15.081235914216935,15.347379570009139,14.028334200167814,14.418347354054132,13.00590838966923,13.75752605012232,12.994026396511954,12.666520435812856,12.749345921321831,12.291202827544982,13.400478203968387,12.375076142504254,13.206992198163285,10.650247714124136,9.104476865411293,10.051175556764417,9.029368706046904,8.594128727500513,8.044666937482349,8.406425897575671,7.943728959909838,7.296343991486591,36.9,42.2,-18.200821651688962,5.300000000000004
51,003,010901,51003010901,25.983028509622514,22.45827528793313,22.636493483983443,21.39316242292035,21.168379622989313,20.718373285047964,20.597333280289394,20.283269719483073,19.34171842680625,18.688373060534776,18.034919979186796,16.580366406212754,17.191138767803608,15.909807123578075,15.410139953163569,15.639630539212687,14.284645721796178,14.655444016610472,13.2736172231712,14.009371390017236,13.281365383994453,12.889221155352377,13.000315235545829,12.507597508245613,13.632398616597909,12.523965681603018,13.351508247027791,10.800759829987241,9.240631612956888,10.177382345948146,9.169909950869064,8.719148024487,8.176316146451867,8.511015336124679,8.05629651246902,7.386122048840791,43.7,47.4,-18.596906460781724,3.6999999999999957
51,003,010902,51003010902,25.568915379975287,22.107020756839788,22.27774245885179,21.058276274230312,20.834976982604985,20.3945041640264,20.27138596393898,19.964918980860055,19.03741853803344,18.38608204634191,17.75545720842842,16.32769497224912,16.93112310257466,15.659633976958917,15.180429649413709,15.3820813330593,14.085034564563252,14.478416963860207,13.085721671961956,13.794428223731682,13.068861093327728,12.750403371886664,12.801783758337448,12.352600270095797,13.459075076996683,12.396596415366858,13.206675004297278,10.660261392267783,9.098446018201418,10.0439197254871,9.048400341593153,8.595104852902889,8.041233287323982,8.388637745582615,7.946107781257251,7.273061214598941,37.2,40.7,-18.295854165376348,3.5
51,003,010903,51003010903,28.39759451931664,24.549226396906263,24.737147393992718,23.38631057748026,23.13308860246938,22.636626157107642,22.525236251060623,22.150091543235053,21.10391525971239,20.505949974855316,19.609919492969844,18.07604159982128,18.54664144063289,17.204013496049164,17.132369697648436,17.02137455546276,15.520413146926202,15.82772528762805,14.525202877391935,15.22173792768346,14.780488000150632,14.216677712628139,14.317901799263367,13.726382369417733,14.923542418420622,13.592860742566442,14.331352451378894,11.7568201012375,10.041947024465845,11.013802918507256,9.870474863526118,9.43793353941587,8.862114669570238,9.116855248446672,8.72937807979288,8.018384668681428,80.2,81.4,-20.379209850635213,1.2000000000000028
51,003,011000,51003011000,23.751954877012118,20.542595359741863,20.707777787917834,19.561864418840816,19.358588386745488,18.94851649509208,18.82743164804757,18.56194473080555,17.728411334030522,17.03266914694653,16.54678097186102,15.191196689938344,15.868994200518912,14.637591250020048,13.956680747275835,14.346200443698853,13.161009551555171,13.577883781566857,12.167884388518646,12.892425159473357,12.032912737453184,11.835404604884477,11.87668640607017,11.498850174652716,12.553355838678712,11.647674633284385,12.503297364423014,9.977085588244176,8.504454259676605,9.43108476156212,8.504310775697368,8.053172494420624,7.5167783989976975,7.9151203492208175,7.4471186067333095,6.808323654714918,17.8,18.7,-16.9436312222972,0.8999999999999986
51,003,011100,51003011100,23.897623953110525,20.689787503541506,20.86013978129285,19.69351449620396,19.493118526814364,19.080801143540697,18.96633111157432,18.698697984031046,17.89100828088038,17.14986766280473,16.65520780930708,15.330943608443272,16.003151375518755,14.760307893465042,14.121785420591017,14.47194177190613,13.330094751238715,13.767980158827212,12.326177772008815,13.043352678836765,12.132238625497425,12.025412787064152,11.994897686033001,11.66381656328101,12.723751216265544,11.830927404646372,12.641874081082626,10.113227026272655,8.577105074323049,9.547301105541202,8.605772643307246,8.14402333317537,7.576896986799504,7.987245631634302,7.534649839946688,6.879149763438684,18.5,20.6,-17.018474189671842,2.1000000000000014
51,003,011201,51003011201,22.25037994374481,19.288374535796518,19.431677084595194,18.353160475089037,18.165126703276247,17.784267599932484,17.675546095355816,17.41896136776605,16.646908158541855,15.983623536899458,15.528728691046744,14.31204149904216,14.909117757662028,13.779262249005724,13.196454182958625,13.500824973887207,12.541645507037062,12.995239403419275,11.685046744985096,12.159268010395532,11.49691146766771,11.30036974583443,11.278691988155298,10.924924410341985,11.77727595338656,10.90293593411099,11.710770732721958,9.287883535991142,7.840048539917636,8.704997039907834,8.013216226225373,7.5423611924204135,7.0635952190239175,7.3454047470767,6.890226225643985,6.291469871897373,9.5,10,-15.958910071847438,0.5
51,003,011202,51003011202,22.254104221486145,19.2916007247153,19.434877124808587,18.35625878386834,18.168158721390995,17.787248560352474,17.678492265378942,17.421810831437266,16.64946847710236,15.986379355315218,15.53126154890384,14.314359064314875,14.911285030070442,13.781546479080246,13.198696993085372,13.50337656665562,12.543707250724697,12.997080855042952,11.68689883746783,12.161623387010051,11.499062295284004,11.302374000945708,11.280795700994496,10.926879259216001,11.779298883667447,10.9051797078262,11.71297898076774,9.2898893328228,7.841735435875783,8.706923094474796,8.014651742631461,7.543833783425502,7.06512592038388,7.346990410010696,6.89169813619445,6.29315294399216,9.5,10,-15.960951277493985,0.5
51,003,011301,51003011301,24.180341988400297,20.946231975235797,21.083554095121908,19.94271170258638,19.727264998402294,19.319575589541422,19.196164890266274,18.880060959338675,17.985566157335093,17.41306745734872,16.795177662149694,15.464532223391974,16.012668196927276,14.921729759823936,14.299269218415857,14.742782548473283,13.621995471322144,13.973747364718658,12.720323151314714,13.316590095071113,12.513309579919214,12.279477208535495,12.235170539390959,11.843097617601488,12.668389443113783,11.914574117426632,12.636915896888809,10.148702774689257,8.529141350695506,9.517072267520783,8.714713638355105,8.229976049088934,7.754920307467272,8.036257564970658,7.51049654507003,7.017959092492931,21.4,26.5,-17.162382895907367,5.100000000000001
51,003,011400,51003011400,23.58197241571351,20.507762181654286,20.60520313110529,19.492959286717284,19.278202615288045,18.888912687313407,18.759868686036576,18.44377366744253,17.59213220981479,16.96936621268747,16.45265047278228,15.153089497859625,15.643434949850153,14.615340770392557,14.046597800524642,14.40333101764087,13.345069669090048,13.767263179784896,12.463166239313523,12.985712099236926,12.300481531426769,12.064655664159936,12.041183261926198,11.621650055899634,12.45191715038125,11.63091232335827,12.405889297949344,9.944377074358277,8.356623162522702,9.289865294637936,8.5187820164401,8.043583724336123,7.602642845071079,7.860653142044247,7.350226286264225,6.8511724975939545,16.7,19.9,-16.730799918119555,3.1999999999999993
51,125,950100,51125950100,23.734661258924483,20.737962147659374,20.768915701256024,19.67030670081887,19.450727122119552,19.05111491756255,18.951900222186538,18.609865267425644,17.737502256615556,17.156672886594173,16.59146173298558,15.275598295438183,15.758728710457053,14.733247152313094,14.18326406427919,14.474045052533372,13.4811360990696,13.837727997107864,12.691166477832619,13.109916648491378,12.321150157227644,11.999410632649543,11.988054000470406,11.644871532973763,12.475546598681067,11.883361884707051,12.482087951623896,10.05800965436914,8.423597785168273,9.353813570534463,8.529292325971428,8.069737751219888,7.575738928982388,7.904866242295084,7.332338816555694,6.913848254449425,17.7,22.1,-16.820813004475056,4.400000000000002
51,125,950200,51125950200,21.649781241289496,18.813095782555717,18.943532062115413,17.876819035718366,17.712718689778857,17.3418416984287,17.243878391360532,17.00301241042125,16.25079011431525,15.576544798910204,15.185893555672656,14.014405723064687,14.582699864044617,13.487265859487302,12.94327761415749,13.206124080823594,12.325015153902452,12.81707378879468,11.532062798753845,11.872080740534427,11.371309458426975,11.14984202461956,11.131112366747898,10.759854271480346,11.510606649676017,10.649119403583809,11.43845678752629,9.070356432244216,7.638136615404543,8.456098154167561,7.862744426865279,7.393933680821749,6.940636918345344,7.156526409434184,6.697331816932661,6.087914640560725,6.8,8,-15.56186660072877,1.2000000000000002
