"w_geocode","avgc_allworkers","medc_allworkers","workersinBlockall","liveoutsideRegion","liveinsideRegion","perc_workers_liveinRegion","perc_workers_liveoutsideRegion","avgc_livewithin40","medc_livewithin40","workerw40","avgc_25_res","medc_25_res","workers25"
"510030111002026",NA,NA,10,3,7,70,30,5.32017101602167,5.02782190373558,5,NA,NA,9
"510030111002029",NA,NA,16,6,10,62.5,37.5,11.1363239064114,4.96859675877883,11,NA,NA,14
"510030111002033",NA,NA,33,10,23,69.6969696969697,30.3030303030303,8.90050731554894,7.87239166529178,19,NA,NA,30
"510030111003000",NA,NA,127,46,81,63.7795275590551,36.2204724409449,10.602201812069,9.99434691501036,73,NA,NA,111
"510030111003003",NA,NA,4,2,2,50,50,1.03150514701483,1.03150514701483,1,NA,NA,4
"510030111003005",NA,NA,110,35,75,68.1818181818182,31.8181818181818,9.40221708783507,6.98853651089294,63,NA,NA,105
"510030111003010",NA,NA,2,2,0,0,100,34.9915773688202,34.9915773688202,1,34.9915773688202,34.9915773688202,1
"510030111003012",NA,NA,4,2,2,50,50,7.41212358202887,7.41212358202887,1,NA,NA,4
"510030111003020",NA,NA,4,2,2,50,50,9.75763406866764,9.75763406866764,2,NA,NA,3
"510030111003023",NA,NA,5,0,5,100,0,6.93579270714022,3.0974478083399,4,NA,NA,5
"510030111003024",NA,NA,54,16,38,70.3703703703704,29.6296296296296,6.87180274210573,3.5998428725827,30,NA,NA,45
"510030111003029",33.0848278648831,33.0848278648831,2,1,1,50,50,1.90926681300178,1.90926681300178,1,33.0848278648831,33.0848278648831,2
"510030111003034",2.73181011993573,2.73181011993573,1,0,1,100,0,2.73181011993573,2.73181011993573,1,2.73181011993573,2.73181011993573,1
"510030111003036",23.9443366982434,23.9443366982434,1,0,1,100,0,23.9443366982434,23.9443366982434,1,23.9443366982434,23.9443366982434,1
"510030111003038",NA,NA,2,0,2,100,0,2.54011198451311,2.54011198451311,1,NA,NA,2
"510030111004000",2.68265098522527,2.68265098522527,1,0,1,100,0,2.68265098522527,2.68265098522527,1,2.68265098522527,2.68265098522527,1
"510030111004004",NA,NA,57,20,37,64.9122807017544,35.0877192982456,8.0895112539495,4.91114209072704,30,NA,NA,52
"510030111004006",0.886217800716725,0.886217800716725,1,0,1,100,0,0.886217800716725,0.886217800716725,1,0.886217800716725,0.886217800716725,1
"510030111004007",NA,NA,4,1,3,75,25,8.08407174233626,8.08407174233626,2,NA,NA,4
"510030111004008",1.68129457488262,1.6726696924707,4,0,4,100,0,1.68129457488262,1.6726696924707,4,1.68129457488262,1.6726696924707,4
"510030111004013",33.25285063966,33.25285063966,1,1,0,0,100,33.25285063966,33.25285063966,1,33.25285063966,33.25285063966,1
"510030111004021",NA,NA,5,3,2,40,60,16.9096566183641,16.9096566183641,2,NA,NA,4
"510030111004025",NA,NA,5,0,5,100,0,3.08212123943608,2.80521855709892,4,NA,NA,5
"510030111004028",NA,NA,50,18,32,64,36,9.30544884724408,4.36438805326093,28,NA,NA,42
"510030111004029",NA,NA,3,1,2,66.6666666666667,33.3333333333333,11.7692812520142,11.7692812520142,2,NA,NA,3
"510030111004031",NA,NA,63,24,39,61.9047619047619,38.0952380952381,9.04708032115481,5.96365454898529,34,NA,NA,59
"510030111004033",NA,NA,3,0,3,100,0,2.7399680006523,2.7399680006523,1,NA,NA,3
"510030111004034",NA,NA,5,2,3,60,40,7.68474930971136,2.87271260389678,3,NA,NA,5
"510030111004035",NA,NA,4,3,1,25,75,17.262496015441,20.5423496734163,3,17.262496015441,20.5423496734163,3
"510030111004043",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030111004047",NA,NA,6,1,5,83.3333333333333,16.6666666666667,16.0821538925444,14.1089505733136,3,NA,NA,5
"510030111004048",NA,NA,63,16,47,74.6031746031746,25.3968253968254,10.272817695776,6.25590316958463,42,NA,NA,60
"510030111004051",NA,NA,158,61,97,61.3924050632911,38.6075949367089,12.6890312777103,12.6830352760365,111,NA,NA,150
"510030111004056",NA,NA,4,1,3,75,25,7.59409871928079,9.25939628646333,3,NA,NA,4
"510030111005001",NA,NA,9,2,7,77.7777777777778,22.2222222222222,5.99097508018174,5.36534118173002,7,NA,NA,9
"510030111005006",NA,NA,9,3,6,66.6666666666667,33.3333333333333,13.4977747142733,12.0249695761954,6,NA,NA,8
"510030111005014",NA,NA,4,3,1,25,75,37.3200623721608,37.3200623721608,1,NA,NA,4
"510030111005017",NA,NA,4,3,1,25,75,NA,NA,NA,NA,NA,4
"510030111005018",NA,NA,31,6,25,80.6451612903226,19.3548387096774,9.88296775873481,8.04221471955756,20,NA,NA,31
"510030111005025",NA,NA,37,12,25,67.5675675675676,32.4324324324324,12.1512945920025,11.0421642148174,26,NA,NA,33
"510030112011000",NA,NA,4,2,2,50,50,26.7934513995185,26.7934513995185,2,NA,NA,4
"510030112011024",NA,NA,3,0,3,100,0,3.4506360768751,3.4506360768751,2,NA,NA,3
"510030112011041",NA,NA,8,4,4,50,50,6.04095696206064,4.75684458762847,4,NA,NA,7
"510030112011052",NA,NA,18,6,12,66.6666666666667,33.3333333333333,11.7708089381598,10.4481576534165,11,NA,NA,18
"510030112011068",NA,NA,15,4,11,73.3333333333333,26.6666666666667,13.1385931457942,14.3208660044004,5,NA,NA,15
"510030112011071",NA,NA,11,2,9,81.8181818181818,18.1818181818182,9.43005650112781,3.92942621461741,10,NA,NA,11
"510030112011072",21.1227581593642,7.46358126921053,4,1,3,75,25,5.21315811648441,6.36165212097766,3,21.1227581593642,7.46358126921053,4
"510030112011079",NA,NA,7,1,6,85.7142857142857,14.2857142857143,5.87904601584279,5.87904601584279,2,NA,NA,6
"510030112011080",NA,NA,10,0,10,100,0,9.95603838533633,2.52104587095233,4,NA,NA,10
"510030112011095",NA,NA,13,2,11,84.6153846153846,15.3846153846154,3.01265049808981,3.39487066625301,7,NA,NA,12
"510030112011101",NA,NA,7,1,6,85.7142857142857,14.2857142857143,8.92213820945162,3.82708883249034,4,NA,NA,7
"510030112011118",NA,NA,2,0,2,100,0,15.6274433842548,15.6274433842548,1,NA,NA,2
"510030112011119",NA,NA,2,2,0,0,100,18.1740326496215,18.1740326496215,1,NA,NA,2
"510030112011123",NA,NA,8,1,7,87.5,12.5,18.5220695178691,21.4103422068761,5,NA,NA,8
"510030112011126",NA,NA,2,1,1,50,50,20.7823262490597,20.7823262490597,1,NA,NA,2
"510030112011136",6.98506105771696,6.98506105771696,1,0,1,100,0,6.98506105771696,6.98506105771696,1,6.98506105771696,6.98506105771696,1
"510030112011143",NA,NA,15,2,13,86.6666666666667,13.3333333333333,15.8142180260951,15.3188139650777,6,NA,NA,15
"510030112012006",NA,NA,17,3,14,82.3529411764706,17.6470588235294,14.3020102354196,13.6415429876496,12,NA,NA,15
"510030112012011",7.90362196362062,4.23736264839026,5,0,5,100,0,7.90362196362062,4.23736264839026,5,7.90362196362062,4.23736264839026,5
"510030112012013",NA,NA,2,0,2,100,0,0.715989038494495,0.715989038494495,1,NA,NA,2
"510030112012015",NA,NA,2,0,2,100,0,2.08355681342804,2.08355681342804,1,NA,NA,2
"510030112012016",8.32029675720605,8.32029675720605,2,0,2,100,0,8.32029675720605,8.32029675720605,2,8.32029675720605,8.32029675720605,2
"510030112012020",61.1929289812007,61.1929289812007,2,1,1,50,50,16.8859936363679,16.8859936363679,1,16.8859936363679,16.8859936363679,1
"510030112012035",NA,NA,6,3,3,50,50,7.58888588291516,6.01186808450949,3,NA,NA,5
"510030112012040",NA,NA,26,5,21,80.7692307692308,19.2307692307692,13.183490757978,9.87616930846857,18,NA,NA,25
"510030112012051",4.84246688037409,4.68309114168501,4,0,4,100,0,4.84246688037409,4.68309114168501,4,4.84246688037409,4.68309114168501,4
"510030112012061",5.40980043942011,5.40980043942011,1,0,1,100,0,5.40980043942011,5.40980043942011,1,5.40980043942011,5.40980043942011,1
"510030112012068",NA,NA,10,3,7,70,30,10.5622696269331,8.53675065903159,4,NA,NA,10
"510030112012069",NA,NA,35,14,21,60,40,14.5998142250588,12.4184321819201,20,NA,NA,29
"510030112012072",NA,NA,12,3,9,75,25,11.9151227910031,12.3882156729715,8,NA,NA,10
"510030112012074",11.3898926417893,2.44915430028405,3,1,2,66.6666666666667,33.3333333333333,11.3898926417893,2.44915430028405,3,11.3898926417893,2.44915430028405,3
"510030112012082",NA,NA,5,0,5,100,0,6.7216756074023,4.94438650724079,4,NA,NA,5
"510030112012087",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030112012091",NA,NA,2,0,2,100,0,0.510618573080587,0.510618573080587,1,NA,NA,2
"510030112013011",NA,NA,9,1,8,88.8888888888889,11.1111111111111,6.75354491062728,5.36229612117563,7,NA,NA,8
"510030112013019",NA,NA,20,9,11,55,45,11.9037706616397,10.310619286114,14,NA,NA,17
"510030112013021",NA,NA,6,2,4,66.6666666666667,33.3333333333333,8.60807571011941,10.245232680215,3,NA,NA,5
"510030112013031",NA,NA,10,3,7,70,30,18.6099663900098,18.7602420263645,4,NA,NA,9
"510030112013035",5.45965268262874,2.68962672098366,3,1,2,66.6666666666667,33.3333333333333,5.45965268262874,2.68962672098366,3,5.45965268262874,2.68962672098366,3
"510030112013037",NA,NA,78,27,51,65.3846153846154,34.6153846153846,9.85475031533271,4.76525399060068,49,NA,NA,68
"510030112013040",NA,NA,9,3,6,66.6666666666667,33.3333333333333,5.25523597356156,4.05884280749726,4,NA,NA,7
"510030112013041",27.2332467742839,27.2332467742839,2,0,2,100,0,27.2332467742839,27.2332467742839,2,27.2332467742839,27.2332467742839,2
"510030112013044",NA,NA,9,3,6,66.6666666666667,33.3333333333333,10.4781711843837,10.5295886123141,5,NA,NA,9
"510030112013055",NA,NA,4,1,3,75,25,2.29034374765908,2.29034374765908,2,NA,NA,3
"510030112013056",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030112013062",NA,NA,192,38,154,80.2083333333333,19.7916666666667,11.4611283045563,9.85076072188208,119,NA,NA,187
"510030112013073",8.76740914998358,4.42689189446866,4,0,4,100,0,8.76740914998358,4.42689189446866,4,8.76740914998358,4.42689189446866,4
"510030112013084",NA,NA,6,0,6,100,0,13.0154162351313,12.5509787443219,4,NA,NA,6
"510030112013094",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030112013099",NA,NA,40,8,32,80,20,9.00921218820205,4.64576568947729,21,NA,NA,37
"510030112013106",NA,NA,2,1,1,50,50,5.13245325769806,5.13245325769806,1,5.13245325769806,5.13245325769806,1
"510030112013108",NA,NA,42,19,23,54.7619047619048,45.2380952380952,13.4999645017876,12.3348212875178,24,NA,NA,34
"510030112013110",NA,NA,2,1,1,50,50,19.4442200475088,19.4442200475088,1,NA,NA,2
"510030112013113",15.2181855930548,15.2181855930548,1,0,1,100,0,15.2181855930548,15.2181855930548,1,15.2181855930548,15.2181855930548,1
"510030112013116",NA,NA,99,24,75,75.7575757575758,24.2424242424242,10.5736947081058,9.38121745919558,56,NA,NA,90
"510030112013140",13.4723040301856,12.1646748534364,4,0,4,100,0,13.4723040301856,12.1646748534364,4,13.4723040301856,12.1646748534364,4
"510030112013145",NA,NA,34,8,26,76.4705882352941,23.5294117647059,12.3562957551245,12.0022070589684,25,NA,NA,32
"510030112021001",NA,NA,84,34,50,59.5238095238095,40.4761904761905,10.5035325020765,6.8881734876123,34,NA,NA,72
"510030112021002",NA,NA,346,108,238,68.7861271676301,31.2138728323699,9.13374264097068,6.88548864184501,198,NA,NA,314
"510030112021010",NA,NA,37,8,29,78.3783783783784,21.6216216216216,8.34284096680009,5.50025644695598,24,NA,NA,32
"510030112021012",5.571374504915,5.571374504915,2,0,2,100,0,5.571374504915,5.571374504915,2,5.571374504915,5.571374504915,2
"510030112021041",NA,NA,6,3,3,50,50,5.09688877034537,5.09688877034537,2,NA,NA,5
"510030112021043",NA,NA,2,2,0,0,100,NA,NA,NA,NA,NA,1
"510030112021057",NA,NA,30,22,8,26.6666666666667,73.3333333333333,15.184154374526,14.9128613456833,8,NA,NA,15
"510030112021064",NA,NA,56,23,33,58.9285714285714,41.0714285714286,10.513010890724,9.27533946207339,32,NA,NA,50
"510030112021066",NA,NA,12,4,8,66.6666666666667,33.3333333333333,10.3571310419253,6.23514805714905,6,NA,NA,12
"510030112021075",39.283798774112,39.283798774112,2,1,1,50,50,12.1515737180092,12.1515737180092,1,12.1515737180092,12.1515737180092,1
"510030112021079",NA,NA,3,2,1,33.3333333333333,66.6666666666667,13.9122288899797,13.9122288899797,2,NA,NA,3
"510030112021091",NA,NA,11,4,7,63.6363636363636,36.3636363636364,8.62480857974402,8.10502061109958,6,NA,NA,8
"510030112021114",NA,NA,117,91,26,22.2222222222222,77.7777777777778,7.04715010267972,4.89177275545688,20,NA,NA,61
"510030112021118",NA,NA,6,1,5,83.3333333333333,16.6666666666667,3.98430856926412,3.98430856926412,1,NA,NA,6
"510030112022000",NA,NA,33,15,18,54.5454545454545,45.4545454545455,14.7327461195801,14.6485094047019,12,NA,NA,29
"510030112022002",NA,NA,12,6,6,50,50,18.6109212913363,11.8872741047825,5,NA,NA,12
"510030112022003",NA,NA,6,1,5,83.3333333333333,16.6666666666667,10.6128997556303,10.3849269711769,5,NA,NA,6
"510030112022016",NA,NA,16,7,9,56.25,43.75,8.48762435469858,7.62460293297949,11,NA,NA,16
"510030112022028",NA,NA,10,3,7,70,30,15.0940918146389,8.22268273928888,5,NA,NA,10
"510030112022030",NA,NA,8,3,5,62.5,37.5,17.9164922291699,10.1432604855159,6,NA,NA,7
"510030112022046",NA,NA,4,1,3,75,25,18.4910757657416,12.0523680693756,3,NA,NA,4
"510030112022054",28.904881034505,12.3681929715606,5,2,3,60,40,4.56440831782416,0.732928451031086,3,28.904881034505,12.3681929715606,5
"510030112022055",NA,NA,42,9,33,78.5714285714286,21.4285714285714,12.7781427459908,9.21128079207572,25,NA,NA,38
"510030112022067",NA,NA,13,0,13,100,0,6.24669950460519,6.10032006622955,10,NA,NA,13
"510030112022073",NA,NA,3,2,1,33.3333333333333,66.6666666666667,10.1950522787358,10.1950522787358,1,NA,NA,3
"510030112022077",24.4174693471735,24.4174693471735,2,1,1,50,50,24.4174693471735,24.4174693471735,2,24.4174693471735,24.4174693471735,2
"510030112022084",NA,NA,20,11,9,45,55,14.3431574081019,12.3797539005731,10,NA,NA,17
"510030113011003",NA,NA,70,31,39,55.7142857142857,44.2857142857143,7.01084295122491,6.10222624399507,32,NA,NA,51
"510030113011004",18.1902498549086,12.2095210513214,3,1,2,66.6666666666667,33.3333333333333,18.1902498549086,12.2095210513214,3,18.1902498549086,12.2095210513214,3
"510030113011008",NA,NA,3,0,3,100,0,8.69753178310386,8.69753178310386,2,NA,NA,3
"510030113012001",NA,NA,132,36,96,72.7272727272727,27.2727272727273,8.39317593624516,6.20477717170987,85,NA,NA,123
"510030113012003",NA,NA,61,11,50,81.9672131147541,18.0327868852459,6.35061783614887,4.94652733414705,37,NA,NA,55
"510030113012004",NA,NA,93,20,73,78.494623655914,21.505376344086,6.73968988038014,4.31890375988591,61,NA,NA,85
"510030113012012",NA,NA,85,21,64,75.2941176470588,24.7058823529412,9.09198052064914,6.12785525023269,51,NA,NA,76
"510030113012026",NA,NA,31,6,25,80.6451612903226,19.3548387096774,5.92337154608403,5.39690210658312,22,NA,NA,30
"510030113012029",NA,NA,9,1,8,88.8888888888889,11.1111111111111,12.7487918291455,12.8629226862243,7,NA,NA,9
"510030113012037",NA,NA,2,1,1,50,50,2.10290010035588,2.10290010035588,1,2.10290010035588,2.10290010035588,1
"510030113012039",NA,NA,3,0,3,100,0,13.0760955584082,13.0760955584082,2,NA,NA,3
"510030113012040",NA,NA,2,1,1,50,50,3.25998603062637,3.25998603062637,1,NA,NA,2
"510030113012041",6.23285219104611,6.23285219104611,1,0,1,100,0,6.23285219104611,6.23285219104611,1,6.23285219104611,6.23285219104611,1
"510030113012043",NA,NA,2,1,1,50,50,7.5702028968092,7.5702028968092,1,NA,NA,2
"510030113012044",8.65367034115976,6.78927912535902,5,0,5,100,0,8.65367034115976,6.78927912535902,5,8.65367034115976,6.78927912535902,5
"510030113012047",NA,NA,40,18,22,55,45,8.07893561464037,7.01429498064375,17,NA,NA,32
"510030113012051",7.2701856088889,6.33773018915669,3,0,3,100,0,7.2701856088889,6.33773018915669,3,7.2701856088889,6.33773018915669,3
"510030113012062",NA,NA,3,1,2,66.6666666666667,33.3333333333333,8.92304640888538,8.92304640888538,2,NA,NA,3
"510030113012063",NA,NA,6,2,4,66.6666666666667,33.3333333333333,5.16505565944436,4.74333273578097,3,NA,NA,5
"510030113012064",NA,NA,4,0,4,100,0,4.85007220402221,4.85007220402221,2,NA,NA,4
"510030113012066",NA,NA,6,3,3,50,50,4.75963759113487,4.75963759113487,2,NA,NA,5
"510030113013000",25.7853353469018,25.7853353469018,2,1,1,50,50,2.20456953433036,2.20456953433036,1,25.7853353469018,25.7853353469018,2
"510030113013006",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030113013007",NA,NA,5,1,4,80,20,11.4884984545758,11.4884984545758,2,NA,NA,5
"510030113013011",NA,NA,27,5,22,81.4814814814815,18.5185185185185,7.64245656833481,5.04001534784567,20,NA,NA,27
"510030113013020",NA,NA,2,1,1,50,50,7.43927358234707,7.43927358234707,1,NA,NA,2
"510030113013023",NA,NA,7,1,6,85.7142857142857,14.2857142857143,8.53994920543826,7.77422132350104,5,NA,NA,7
"510030113013026",NA,NA,3,0,3,100,0,6.5172121329028,6.5172121329028,2,NA,NA,3
"510030113013029",12.342233723012,11.6135146760996,3,1,2,66.6666666666667,33.3333333333333,12.342233723012,11.6135146760996,3,12.342233723012,11.6135146760996,3
"510030113013044",NA,NA,5,2,3,60,40,8.13213791992961,6.74338525749982,3,NA,NA,5
"510030113013048",NA,NA,7,2,5,71.4285714285714,28.5714285714286,6.24169567605267,4.15142739133323,5,NA,NA,7
"510030113013049",10.0341145046811,10.0341145046811,1,0,1,100,0,10.0341145046811,10.0341145046811,1,10.0341145046811,10.0341145046811,1
"510030113013061",NA,NA,5,0,5,100,0,2.96893313781177,2.17790414610557,3,NA,NA,5
"510030113013063",NA,NA,6,0,6,100,0,6.27941190462978,2.33658609152667,4,NA,NA,6
"510030113013065",NA,NA,33,7,26,78.7878787878788,21.2121212121212,6.57568328754514,6.19781317805013,19,NA,NA,30
"510030113013069",3.77737230987854,1.10688951825589,3,0,3,100,0,3.77737230987854,1.10688951825589,3,3.77737230987854,1.10688951825589,3
"510030113013072",NA,NA,12,9,3,25,75,16.3329950423375,10.1081277851829,3,NA,NA,8
"510030113013075",39.7545889652081,29.6459828894741,3,2,1,33.3333333333333,66.6666666666667,17.0971842750814,17.0971842750814,2,17.0971842750814,17.0971842750814,2
"510030113013082",8.62072266307116,8.09213558614932,3,0,3,100,0,8.62072266307116,8.09213558614932,3,8.62072266307116,8.09213558614932,3
"510030113013086",7.73357525270741,7.97152652893349,3,0,3,100,0,7.73357525270741,7.97152652893349,3,7.73357525270741,7.97152652893349,3
"510030113013087",9.31940111813597,10.8026801970038,4,0,4,100,0,9.31940111813597,10.8026801970038,4,9.31940111813597,10.8026801970038,4
"510030113014009",NA,NA,18,9,9,50,50,6.58755513228639,6.67146151375489,10,NA,NA,16
"510030113014015",NA,NA,64,41,23,35.9375,64.0625,12.3152589557625,10.0153053974439,27,NA,NA,46
"510030113014019",NA,NA,2,1,1,50,50,10.972957270567,10.972957270567,1,NA,NA,2
"510030113014022",NA,NA,296,79,217,73.3108108108108,26.6891891891892,9.33521701091109,7.85903159546983,177,NA,NA,269
"510030113014025",NA,NA,3,1,2,66.6666666666667,33.3333333333333,24.4560222511694,24.4560222511694,2,NA,NA,3
"510030113014029",23.3791696307499,8.05865805686794,5,2,3,60,40,13.826572160959,7.64161988887877,4,13.826572160959,7.64161988887877,4
"510030113014030",NA,NA,11,2,9,81.8181818181818,18.1818181818182,2.89455501016481,2.70327225578069,6,NA,NA,9
"510030113014042",NA,NA,6,3,3,50,50,11.0328324843417,11.0328324843417,2,NA,NA,3
"510030113014060",5.1694203369917,5.34231761928137,3,0,3,100,0,5.1694203369917,5.34231761928137,3,5.1694203369917,5.34231761928137,3
"510030113014062",4.78415793117338,4.84170759576173,4,0,4,100,0,4.78415793117338,4.84170759576173,4,4.78415793117338,4.84170759576173,4
"510030113014066",NA,NA,35,8,27,77.1428571428572,22.8571428571429,5.67718980540166,3.95177351635238,18,NA,NA,35
"510030113014068",NA,NA,1,1,0,0,100,NA,NA,NA,NA,NA,1
"510030113014078",NA,NA,2,0,2,100,0,13.2647980176377,13.2647980176377,1,NA,NA,2
"510030113014081",10.7588610232238,10.7588610232238,1,0,1,100,0,10.7588610232238,10.7588610232238,1,10.7588610232238,10.7588610232238,1
"510030113014089",NA,NA,6,1,5,83.3333333333333,16.6666666666667,12.7582203994584,11.3704867165622,5,NA,NA,6
"510030113014092",7.98649400089182,7.98649400089182,2,1,1,50,50,7.98649400089182,7.98649400089182,2,7.98649400089182,7.98649400089182,2
"510030113021000",NA,NA,51,42,9,17.6470588235294,82.3529411764706,17.4351805907136,14.6206560396379,14,NA,NA,23
"510030113021007",NA,NA,40,6,34,85,15,7.07096844900385,6.17241170478983,32,NA,NA,40
"510030113021010",NA,NA,3,1,2,66.6666666666667,33.3333333333333,23.9482711347406,23.9482711347406,1,NA,NA,3
"510030113021013",NA,NA,7,0,7,100,0,2.84118654215065,2.13082365513497,5,NA,NA,7
"510030113021015",NA,NA,269,46,223,82.8996282527881,17.1003717472119,8.97823535295182,7.08993436009426,178,NA,NA,265
"510030113021017",NA,NA,37,4,33,89.1891891891892,10.8108108108108,8.21189612640772,6.50978442013781,25,NA,NA,37
"510030113021019",1.86958663238058,1.86958663238058,2,0,2,100,0,1.86958663238058,1.86958663238058,2,1.86958663238058,1.86958663238058,2
"510030113022006",NA,NA,956,177,779,81.4853556485356,18.5146443514644,9.04163185436075,6.62223472107412,663,NA,NA,932
"510030113022007",NA,NA,3,1,2,66.6666666666667,33.3333333333333,0.889286532978508,0.889286532978508,1,NA,NA,3
"510030113022008",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030113022010",0.28240199523317,0.28240199523317,1,0,1,100,0,0.28240199523317,0.28240199523317,1,0.28240199523317,0.28240199523317,1
"510030113022012",NA,NA,102,18,84,82.3529411764706,17.6470588235294,6.79933125308388,4.57848153663464,48,NA,NA,100
"510030113022021",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030113031000",NA,NA,553,255,298,53.8878842676311,46.1121157323689,9.35017338074666,5.717622295033,247,NA,NA,458
"510030113031004",11.688915256527,11.688915256527,2,0,2,100,0,11.688915256527,11.688915256527,2,11.688915256527,11.688915256527,2
"510030113031005",6.24442379149774,6.24442379149774,2,1,1,50,50,6.24442379149774,6.24442379149774,2,6.24442379149774,6.24442379149774,2
"510030113031007",NA,NA,711,221,490,68.9170182841069,31.0829817158931,9.27059199007668,6.39057800432901,410,NA,NA,651
"510030113031008",NA,NA,24,9,15,62.5,37.5,10.5385816267668,9.30858230589186,12,NA,NA,23
"510030113031009",40.2421834799676,40.2421834799676,1,1,0,0,100,NA,NA,NA,40.2421834799676,40.2421834799676,1
"510030113031010",51.8345777728099,51.8345777728099,2,1,1,50,50,12.4431011088496,12.4431011088496,1,12.4431011088496,12.4431011088496,1
"510030113031012",NA,NA,3,2,1,33.3333333333333,66.6666666666667,0.72039501031989,0.72039501031989,1,NA,NA,3
"510030113032001",NA,NA,77,31,46,59.7402597402597,40.2597402597403,10.4177005966088,7.40527222638495,46,NA,NA,66
"510030113032006",NA,NA,745,229,516,69.2617449664429,30.738255033557,8.55696639880676,5.59743981676549,419,NA,NA,684
"510030113032021",NA,NA,515,234,281,54.5631067961165,45.4368932038835,10.8605421682677,7.59132853663091,230,NA,NA,441
"510030113032023",NA,NA,2,1,1,50,50,11.8645462992374,11.8645462992374,1,11.8645462992374,11.8645462992374,1
"510030114001001",NA,NA,7,3,4,57.1428571428571,42.8571428571429,8.79863773274141,7.29800606509375,4,NA,NA,6
"510030114001005",NA,NA,10,5,5,50,50,6.1578837142431,5.89198567895303,8,10.7138401640391,7.56669416676428,9
"510030114001012",8.64723170670741,9.52164660800112,4,0,4,100,0,8.64723170670741,9.52164660800112,4,8.64723170670741,9.52164660800112,4
"510030114001015",NA,NA,22,7,15,68.1818181818182,31.8181818181818,7.00601026860631,4.66424160634411,17,NA,NA,22
"510030114001018",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030114001021",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030114001025",NA,NA,9,2,7,77.7777777777778,22.2222222222222,9.81303816027267,8.36256732727942,7,NA,NA,9
"510030114001042",11.6180756993419,11.6180756993419,2,0,2,100,0,11.6180756993419,11.6180756993419,2,11.6180756993419,11.6180756993419,2
"510030114001043",NA,NA,20,8,12,60,40,11.2617670958547,11.3318127469425,13,NA,NA,18
"510030114001047",21.2639600480048,21.2639600480048,2,2,0,0,100,21.2639600480048,21.2639600480048,2,21.2639600480048,21.2639600480048,2
"510030114001050",NA,NA,3,0,3,100,0,12.1955007786593,12.1955007786593,2,NA,NA,3
"510030114001051",NA,NA,2,0,2,100,0,NA,NA,NA,NA,NA,2
"510030114001053",NA,NA,1,0,1,100,0,NA,NA,NA,NA,NA,1
"510030114001057",NA,NA,5,2,3,60,40,10.269858937297,9.23673172489764,3,NA,NA,5
"510030114001058",NA,NA,9,2,7,77.7777777777778,22.2222222222222,6.94546601116909,6.38516244561457,7,NA,NA,9
"510030114001060",NA,NA,58,35,23,39.6551724137931,60.3448275862069,14.7191388259271,11.972079807617,27,NA,NA,44
"510030114001063",4.04914645753272,4.04914645753272,2,0,2,100,0,4.04914645753272,4.04914645753272,2,4.04914645753272,4.04914645753272,2
"510030114001065",NA,NA,19,5,14,73.6842105263158,26.3157894736842,6.57971746717547,5.46744598344486,16,NA,NA,18
"510030114002003",NA,NA,51,23,28,54.9019607843137,45.0980392156863,8.28001815517476,7.08593987261937,32,NA,NA,43
"510030114002004",NA,NA,10,4,6,60,40,10.0654448767416,8.55183831281375,8,NA,NA,10
"510030114002005",8.88537607506639,8.88537607506639,2,0,2,100,0,8.88537607506639,8.88537607506639,2,8.88537607506639,8.88537607506639,2
"510030114002006",NA,NA,17,3,14,82.3529411764706,17.6470588235294,6.28897812432968,4.86097387399467,16,NA,NA,17
"510030114002011",NA,NA,20,6,14,70,30,7.96131259668675,6.90665606233977,17,NA,NA,18
"510030114002016",NA,NA,10,3,7,70,30,8.43234633576396,6.14626189948525,8,NA,NA,10
"510030114002017",NA,NA,11,6,5,45.4545454545455,54.5454545454545,14.1706695943022,10.6198742303831,5,NA,NA,9
"510030114002018",NA,NA,64,18,46,71.875,28.125,8.29390964355674,6.71308560251059,51,NA,NA,61
"510030114002022",NA,NA,17,7,10,58.8235294117647,41.1764705882353,6.71923984629509,6.33920355450766,13,6.71923984629509,6.33920355450766,13
"510030114002037",16.333317622871,12.7630634332442,5,1,4,80,20,10.2321924678865,11.5777383413882,4,16.333317622871,12.7630634332442,5
"510030114002041",3.59083967634664,3.59083967634664,1,1,0,0,100,3.59083967634664,3.59083967634664,1,3.59083967634664,3.59083967634664,1
"510030114003000",17.9708511111,12.0742611874556,9,2,7,77.7777777777778,22.2222222222222,13.3383766537795,11.5847340906619,8,17.9708511111,12.0742611874556,9
"510030114003001",NA,NA,11,4,7,63.6363636363636,36.3636363636364,15.1635060542178,14.4211807320757,3,NA,NA,9
"510030114003004",7.96463193541619,6.62697833704099,7,3,4,57.1428571428571,42.8571428571429,7.96463193541619,6.62697833704099,7,7.96463193541619,6.62697833704099,7
