"FIP","county","tract","totalinc","totalelep","totalgas","totalother","averageburden","lowburden","highburden","veryhighburden","extremelyhighburden","totalunits","numberburdened","percentburdened","total_0_30","total_30_60","total_60_80","total_80_100","total_over_100","burdened_0_30","burdened_30_60","burdened_60_80","burdened_80_100","burdened_over_100","percent_0_30","percent_30_60","percent_60_80","percent_80_100","percent_over_100","total_owners","total_renters","burdened_owners","burdened_renters","percent_burdened_owners","percent_burdened_renters"
51003010800,"Albemarle",108,222532728.142497,3379223.3278479,711510.513922902,248075.794273311,1.94974001004732,1910.62510300525,183.872755288417,93.4585220678693,108.566203664625,2296.52258402616,385.897481020911,16.803556982417,286.544780025275,378.743280802515,287.912832886054,225.446541996165,1117.87514831615,245.69051646753,102.44316929721,22.5835706305045,15.1802246256665,0,85.7424506026101,27.0481813116644,7.84389164044045,6.73340317897835,0,917.229713975947,1483.1589782166,112.409988624987,273.487492395924,12.2553801858119,18.4395264710446
51003010901,"Albemarle",109.01,36980064.3594032,836410.69495542,49268.7148935259,5703.47743821615,2.4104416872398,347.831215111917,36.7829521246386,75.3494090970833,122.989616650087,582.953192983726,235.121977871809,40.3329084910549,195.79188699133,107.15591298752,39.1347156532208,47.9296916829678,192.940985668688,194.391155088325,36.4242680282657,3.9861286018772,0.320426153341032,0,99.2845812334059,33.9918414325003,10.1856587823429,0.668533725316865,0,102.425583702878,503.025524488422,5.00432543741848,230.11765243439,4.88581588359341,45.7467148746419
51003010902,"Albemarle",109.02,25569740.6320454,551420.692779309,62651.5585744548,3174.29495881035,2.41397265304681,318.344144627017,30.6606488324885,57.1628921432521,32.8692428039849,439.036928406742,120.692783779725,27.4903489821955,93.6225008255857,125.695484602799,53.5594812584503,49.8809542581526,116.278507461755,92.8873291331964,24.3023654153147,3.26258369410718,0.240505537107102,0,99.2147489269071,19.3343185653095,6.09151473735087,0.482159053859307,0,46.7389546317165,401.745245020389,0.399864536851657,120.292919242874,0.855527343310141,29.9425869338587
51003010903,"Albemarle",109.03,662819.077745365,130692.438840651,0,8.72108222633356e-08,19.7176640245933,1.44328626824907,0,0,83.5268728978758,84.9701591661249,83.5268728978758,98.3014198367838,83.5268728978758,0,0,0,1.44328626824907,83.5268728978758,0,0,0,0,100,NA,NA,NA,0,17,67.9701591661249,17,66.5268728978758,100,97.8765883647241
51003011000,"Albemarle",110,405427995.891709,4740100.79079341,1225227.19021251,360195.408832804,1.5602088296656,2062.24195720784,129.89396625994,20.7234193580067,59.0732384373653,2271.93258126315,209.690624055312,9.22961472469082,80.6502128485659,158.865476078993,123.80802844553,151.596628699118,1757.01223519095,80.6502128485659,99.5758688692248,12.4751605920761,16.9893817454453,0,100,62.6793632744427,10.0762129473409,11.2069654129084,0,2077.93471139135,209.96052247275,181.650429381846,28.0401946734659,8.74187376465818,13.3549842338124
51003011100,"Albemarle",111,329297080.372427,5820340.70045801,1225640.80650304,500054.938434155,2.29155886740958,2479.46848757336,365.041805387101,146.361787404489,85.8498403961787,3076.72192076113,597.253433187769,19.4120056530822,270.080906005279,496.855621570854,306.958371027683,272.896386533681,1729.93063562363,218.21936797618,316.12161306238,38.8240179229419,24.0884342262678,0,80.7977769342622,63.6244412537656,12.6479749657782,8.82695243137443,0,2396.80070236533,695.790181830838,443.093301687697,154.160131500071,18.4868646462938,22.1561234299726
51003011201,"Albemarle",112.01,158957288.144376,3609222.38947712,833650.199606477,243257.63421436,2.9480436399001,1053.96498801497,211.640970848343,139.393963429282,98.8582888589397,1503.85821115154,449.893223136565,29.9159335501498,166.743239580858,270.756089870287,126.090715620829,135.175739677855,805.092426401709,164.167985724263,237.637482050907,33.2876676428035,9.93023651970625,4.86985119888505,98.4555572609311,87.7681023406541,26.3997769216441,7.34616769501066,0.604881009830192,1238.84882848835,294.071581479218,299.215818407671,150.677404728894,24.1527304645212,51.2383427092708
51003011202,"Albemarle",112.02,196022270.136736,2807453.89102808,881097.64247833,171861.72474433,1.96937483458277,1160.62794888414,115.511183502245,67.8856626044285,13.4903128751981,1357.51510786601,196.887158981872,14.5034967081416,59.2778382613508,153.396240555845,127.012050826956,79.6632723851143,938.165705836745,51.6676504019852,106.570703817009,30.1975337688939,7.70710215936465,0.744168834619263,87.1618330179098,69.4741301552374,23.7753296417799,9.67459900731467,0.0793216837909826,1204.09479851123,155.116935308536,157.949898904534,38.9372600773376,13.1177295259333,25.1018755623873
51003011301,"Albemarle",113.01,192211067.473345,4271438.01925733,812997.601331731,199126.13072166,2.74883325958502,1620.20611909487,296.885894588648,157.971995101521,24.0375417596717,2099.10155054471,478.89543144984,22.814305069022,116.756400489207,369.16061213785,280.712250616772,262.975113471212,1069.49717382967,111.455622343539,297.970096808675,60.1659437215851,8.29982453797381,1.00394403806642,95.4599678274958,80.7155712206395,21.4333159986394,3.15612547074056,0.0938706583460603,1457.64243065971,647.027570896986,377.125251732014,101.770179717826,25.8722745578511,15.7288783809846
51003011302,"Albemarle",113.02,94118188.2111698,2128403.6765525,107507.99278621,49908.8602557694,2.42867034846215,1170.46347350185,119.273879607019,67.9277036983058,63.722771546751,1421.38782835393,250.924354852076,17.6534756979497,189.360504784356,275.492664374846,208.800041918865,199.938496692419,547.796120583443,172.142247929514,67.2944589978088,11.2384011935394,0.100695550110186,0.148551181102959,90.9071551776597,24.4269513130286,5.38237496997554,0.0503632625912425,0.0271179688064861,264.099721079339,1188.72445843018,44.4193751048815,206.504979747194,16.8191677459354,17.3719803847482
51003011303,"Albemarle",113.03,152180939.834542,2154419.35827477,247703.345948668,33828.2566581576,1.60069386056498,1215.4979335682,98.1585906495308,18.6206390572427,22.4501833242097,1354.72734659918,139.229413030983,10.2773014348973,58.0784272154657,204.134344360986,124.974920818959,157.582864633188,809.956789570581,51.0765327561667,82.4776504993843,3.92795003815952,1.58104492399734,0.16623481327543,87.9440701220738,40.4036130018048,3.14299061957368,1.00331018075957,0.0205239113266231,642.130741946597,752.312886182115,74.3379322079792,64.8914808230041,11.5767595836677,8.62559740965219
51003011400,"Albemarle",114,145771574.687741,4740583.0118939,858863.712580508,281858.084378488,4.03460333158321,978.436919672175,536.33657646469,112.47246476413,171.167436665567,1798.41339756656,819.976477894387,45.5944377974441,254.754059464139,404.612797300485,269.64124285972,220.342862398056,649.062435544162,253.429539169045,385.360485771104,145.063335043865,33.6451669933202,2.47795091705216,99.4800788266614,95.2417937203595,53.7986450089663,15.2694607972093,0.381773891285927,1397.64858486992,406.518183697705,623.67018231772,196.306295576667,44.6228178577351,48.2896715199939
51065020101,"Fluvanna",201.01,190661735.532737,4214142.7826591,1371102.53394368,170139.960694159,3.0186367816361,1346.60495143177,246.888674266241,130.70826869258,45.8271399950351,1770.02903438563,423.424082953856,23.9218721686577,119.865574745195,249.387386529016,217.921022367194,218.250425371849,964.604625372375,112.080265502588,232.42268193157,50.4046397937866,27.7503321527881,0.766163573122958,93.5049664933771,93.1974488230693,23.1297739182112,12.7149040399384,0.0794277316291314,1582.42264573435,191.192843257754,359.678052433538,63.7460305203176,22.7295819737605,33.3412221054632
51065020102,"Fluvanna",201.02,393742478.553507,8786365.28853261,1771317.17017333,263929.373898484,2.74839836239153,3078.15385818424,546.79900275654,346.251622233447,3.33065445222259,3974.53513762645,896.381279442209,22.5531099462746,264.655833160931,579.469957417915,487.853506204608,447.758772136106,2194.79706870689,264.002580739722,547.95147466059,50.9145386967915,33.2850904111346,0.227594933971282,99.7531690824997,94.5608081396023,10.4364400479348,7.43371039998672,0.0103697484025425,3458.89617514081,516.031133232884,706.374242304441,190.007037137768,20.4219556337416,36.8208476002974
51065020200,"Fluvanna",202,170639627.332955,4532229.7630055,1176023.41209711,317337.932809438,3.53117924721836,1223.59103316551,311.987651055758,116.388396670003,243.27422646118,1895.24130735246,671.650274186941,35.4387734997819,273.223751894864,277.521276860429,235.825106213105,189.588208685282,919.082963698777,267.085202413577,246.089330658945,122.69894083027,32.4877847525867,3.28901553156309,97.7532884902154,88.6740409394658,52.0296345035428,17.1359732643061,0.357858393797955,1565.39329107326,332.74029744663,523.58719803437,148.063076152571,33.447645458822,44.4980897380847
51065020300,"Fluvanna",203,193641490.248475,4553531.70069191,436092.295907539,173824.0641995,2.66649882428262,1507.85762615283,270.37003698696,143.893895510852,79.0064269295531,2001.12798558019,493.270359427366,24.6496157657977,213.618233432337,282.320294102845,281.909918614685,233.232136952837,990.047402477489,213.451089368691,241.826411742517,35.7620518877662,2.23080642839119,0,99.9217557130027,85.6567582259683,12.6856309503057,0.956474719794851,0,1618.68665798902,384.146625062317,304.122356335133,189.148003092232,18.7882166591131,49.2384914384054
51079030101,"Greene",301.01,115049071.984242,3205952.12359537,483155.223807253,150631.031356196,3.33747879277527,962.421434885651,254.435958575461,102.288756881386,130.271199553194,1449.41734989569,486.99591501004,33.5994263519122,230.064755937312,341.266705577375,162.907882735138,138.442749124882,576.735256520984,222.008457008074,240.996056925579,15.7117441930597,7.84606498751846,0.433591895808914,96.4982472450353,70.6180980995047,9.64455735920675,5.66737155763999,0.0751804039906374,1119.65397089027,339.703323555995,328.361661513505,158.634253496534,29.3270662231845,46.6978809144285
51079030102,"Greene",301.02,157159011.95373,4138125.25626459,787308.019834879,243698.957616533,3.28910965362768,1287.58066994993,381.464581788319,135.938453317784,48.8081054305693,1853.7918104866,566.211140536672,30.5434050001574,178.009699831933,420.862335385209,290.14927702648,220.801516355627,743.968981887348,169.080548836836,329.541882037014,43.4043344371854,19.0369909188916,5.14738430674491,94.9838963811928,78.3015856563618,14.9593115936746,8.62176638688939,0.691881574643972,1526.75185600916,330.271688592267,460.791417118936,105.419723417736,30.1811597808315,31.9190917838195
51079030200,"Greene",302,362758239.485823,7703718.67399042,1389602.37010439,363278.784572874,2.60686010662957,3207.9805539089,412.174650936861,167.76986848656,51.6471618670848,3839.57223519941,631.591681290506,16.4495324635481,237.047186633156,562.153437279641,449.356075873917,534.756158807904,2056.25937660479,228.562962536782,372.647250665071,15.4557552091929,14.9257128794605,0,96.420871212657,66.2892416825513,3.4395340441618,2.79112500784159,0,3209.96507202139,656.071830060835,556.644284017763,74.9473972727435,17.3411321160336,11.4236572641434
51109950100,"Louisa",9501,253478357.516065,7826377.3537424,1887364.64021656,360212.537231195,3.97428586405121,1777.11616308573,498.636287786282,280.720390053001,201.965328801078,2758.43816972609,981.322006640361,35.5752765246068,281.436692109223,311.343741620945,245.931325028739,300.515938012872,1619.21047295431,266.843428366115,305.250250612643,217.99724182126,184.833430746793,6.39765509354904,94.81472595711,98.042841337816,88.6415107127105,61.5053670593923,0.395109542607903,2338.46128650399,420.545619766292,691.0968528743,290.22515376606,29.55348702426,69.011574517729
51109950201,"Louisa",9502.01,121079836.047009,4165837.61076595,796951.25353684,229281.186611962,4.28813766224374,1121.51807861149,378.867862595165,221.613624384703,206.329742426328,1928.32930801768,806.811229406195,41.8399090887435,355.854137405158,436.136879164011,194.838431545694,197.500411906014,743.999447996804,333.586783360283,318.168455562705,113.629099746364,38.3807442125435,3.04614652430059,93.7425614305776,72.9515137936905,58.3196543130226,19.4332476789,0.409428600048326,1151.82689254433,804.570026467455,440.35353030504,366.457699101155,38.2308776740157,45.5470235089573
51109950202,"Louisa",9502.02,135141303.141342,4112147.9941739,814320.211616914,215946.47323147,3.80521318019549,1077.51531742115,198.137778583539,154.658830993439,143.371522950574,1573.68344994871,496.168132527552,31.5290938939292,219.302312784113,176.377829253276,149.827973422343,165.502491526646,862.672842962328,194.917935252246,164.079847966594,103.534304707299,32.3958863534534,1.240158247959,88.8809300630262,93.0274789417996,69.1021191453021,19.5742590063894,0.143757654837079,1270.8136099465,305.879448251742,398.028289932127,98.1398425954249,31.3207449791856,32.0844839875136
