,file,min,max,mean,count,median,nodata,masked_count,spatial_unit,GEOID,basename,full_path,prop_nodata,entity_id,start_date,end_date,start_year,end_year,cloud_cover,area,shp_percent,spatial_bounds,spatial_coverage
16,LC08_L2SP_016034_20200922_20201005_02_T1,63.868398872000014,92.57566524800009,70.76322903914479,55143,69.73167038000005,0.0,85462,tracts,51003010402,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
17,LC08_L2SP_016034_20200922_20201005_02_T1,60.83524792400008,94.11992668399996,68.60954144600704,291348,67.81826278400008,0.0,235122,tracts,51003011301,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
18,LC08_L2SP_016034_20200922_20201005_02_T1,65.61569069600003,93.40009167200003,73.18113121632334,3316,72.54333363200001,0.0,3904,tracts,51003011302,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
19,LC08_L2SP_016034_20200922_20201005_02_T1,69.842414228,94.56905451199995,81.53852824676807,2419,81.56280480800001,0.0,3170,tracts,51540001000,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
20,LC08_L2SP_016034_20200922_20201005_02_T1,64.08373413200005,91.2282817640001,69.08583503541419,165547,67.92900663200001,2027.0,139985,tracts,51109950201,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.012096148567200163,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
21,LC08_L2SP_016034_20200922_20201005_02_T1,55.77794553200003,86.49705848000002,66.24307184778789,259636,65.58800473400001,0.0,302848,tracts,51125950200,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
22,LC08_L2SP_016034_20200922_20201005_02_T1,58.95875494400009,95.76877953200002,67.36829596142613,569445,66.27400134800001,0.0,566455,tracts,51125950100,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
23,LC08_L2SP_016034_20200922_20201005_02_T1,52.9293676640001,101.50284988399999,65.54134289950264,535664,64.66206311600001,0.0,540368,tracts,51125950300,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
24,LC08_L2SP_016034_20200922_20201005_02_T1,71.59585848800005,89.89320315200001,79.25945105041134,1342,78.68961719600009,0.0,1258,tracts,51540000201,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
25,LC08_L2SP_016034_20200922_20201005_02_T1,63.54231976400005,96.451699928,71.50431752556105,27058,71.18056905800012,140626.0,470034,tracts,51079030101,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.8386369599961833,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
26,LC08_L2SP_016034_20200922_20201005_02_T1,67.11073264400002,93.3447197480001,74.62190535127372,3420,74.02914692600004,0.0,2180,tracts,51540000502,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
27,LC08_L2SP_016034_20200922_20201005_02_T1,63.739197716000035,87.13691182399995,68.62876284177578,297568,67.55986047200003,174.0,250764,tracts,51065020300,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0005843985732614142,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
28,LC08_L2SP_016034_20200922_20201005_02_T1,63.54847219999999,107.32305434,68.23841407325492,386217,67.10458020800009,2680.0,361739,tracts,51065020200,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.006891284838916217,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
29,LC08_L2SP_016034_20200922_20201005_02_T1,65.43727005200009,89.85628853600002,71.79037212807653,2355,69.41174370800003,0.0,1214,tracts,51003010902,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
30,LC08_L2SP_016034_20200922_20201005_02_T1,63.283917452,101.66281322,68.993688497664,359747,67.61523239600004,0.0,541054,tracts,51109950100,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
31,LC08_L2SP_016034_20200922_20201005_02_T1,60.619912664000054,88.28126492000001,67.85783835320868,246585,66.85233033199998,342.0,210399,tracts,51109950500,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0013850247239062558,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
32,LC08_L2SP_016034_20200922_20201005_02_T1,64.0099049000001,86.74930835600003,68.30247042889741,160400,67.25839110800004,2698.0,195018,tracts,51109950400,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.016542201621111235,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
33,LC08_L2SP_016034_20200922_20201005_02_T1,65.031209276,89.44407532400001,70.33435561667253,26261,69.97776782000001,0.0,29232,tracts,51065020102,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
34,LC08_L2SP_016034_20200922_20201005_02_T1,64.36059375200003,98.29127829200011,69.08330285480879,125753,68.02744560800006,63.0,133051,tracts,51065020101,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0005007312265530616,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
35,LC08_L2SP_016034_20200922_20201005_02_T1,65.63414800399997,90.98218432400003,73.70429393734494,5916,72.46027574599998,0.0,9284,tracts,51003010602,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
36,LC08_L2SP_016034_20200922_20201005_02_T1,70.679145524,89.97933725600006,81.40448362127981,1094,81.55049993600002,0.0,1876,tracts,51003010903,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
37,LC08_L2SP_016034_20200922_20201005_02_T1,64.80972158000003,92.009641136,71.92619911615668,26742,70.91909052800003,0.0,31218,tracts,51003010300,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
38,LC08_L2SP_016034_20200922_20201005_02_T1,62.79787500800002,107.61221883199998,82.26779042200002,3564,82.15036244600006,0.0,3486,tracts,51003010700,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
39,LC08_L2SP_016034_20200922_20201005_02_T1,60.68143702400002,114.12149612,70.35845959693779,28645,68.96876831599998,0.0,27403,tracts,51003010500,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
40,LC08_L2SP_016034_20200922_20201005_02_T1,63.197783348000044,88.42277094800008,69.57305602779371,85337,68.78419523599999,0.0,46795,tracts,51003011000,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
41,LC08_L2SP_016034_20200922_20201005_02_T1,60.263071376000056,89.08108160000006,68.00248783918164,335001,66.9999887960001,0.0,302111,tracts,51003011400,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
42,LC08_L2SP_016034_20200922_20201005_02_T1,55.298055524000006,83.51312702000007,66.84696904212183,405247,66.43396468400002,0.0,341818,tracts,51003010100,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
43,LC08_L2SP_016034_20200922_20201005_02_T1,62.914771292,93.93535360399997,72.21022979809295,47595,71.49126707600006,0.0,24165,tracts,51003011100,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
44,LC08_L2SP_016034_20200922_20201005_02_T1,64.82817888800008,97.52222379200009,72.19163325916054,15656,70.48842000800008,0.0,28861,tracts,51003010800,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
45,LC08_L2SP_016034_20200922_20201005_02_T1,67.93515906799996,99.58944228800003,80.0541583314012,1690,80.504585816,0.0,1142,tracts,51003010901,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
46,LC08_L2SP_016034_20200922_20201005_02_T1,75.57648458000006,89.31487416800003,83.5617507413855,1074,83.2670295800001,0.0,915,tracts,51540000202,cville,landsat8_c2_l2_data/cville/clipped/LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped.TIF,0.0,LC80160342020266LGN00,2020-09-22,2020-09-22,2020,2020,0.01,8756.939748,97.15471472573707,"[[-80.14489, 36.40826], [-80.14489, 38.52658], [-77.5313, 38.52658], [-77.5313, 36.40826], [-80.14489, 36.40826]]","[[-80.14489, 36.80681], [-78.06929, 36.40826], [-77.5313, 38.12674], [-79.65504, 38.52658], [-80.14489, 36.80681]]"
