,GEOID,mean,median,min,max,spatial_region
2905,510030113013048,84.05373241042415,83.22519301520003,80.1748152464,97.54560304880005,blocks
2906,510030113013049,84.24395951135004,84.19235595440003,83.22519301520005,85.83997831520001,blocks
2907,510030113013050,88.03752145551309,88.14221986640005,84.51228262640005,92.31357147440006,blocks
2908,510030113013051,86.7011817349211,86.52782066,83.40238317200004,89.95964946080005,blocks
2909,510030113013052,82.89311153061468,82.37923306520004,81.44344754960001,86.95849118000005,blocks
2910,510030113013053,87.1217302724649,87.12706792640002,84.51105213920006,90.06054941120009,blocks
2911,510030113013054,87.39146642205719,87.35901476360002,84.62917891040004,90.87020998880004,blocks
2912,510030113013055,85.82663555399655,85.87812341840004,82.04269481600002,89.76031053440003,blocks
2913,510030113013056,87.32383141447444,87.10122769520008,84.45568021520003,90.00886894880003,blocks
2914,510030113013057,84.95156655680005,84.91957388960004,83.81336589680006,86.16974888480001,blocks
2915,510030113013058,84.28974621971821,83.48544105800006,82.66532133920008,88.92357923840002,blocks
2916,510030113013059,88.3373006594632,88.37785816520002,86.92034607680003,89.40839119520002,blocks
2917,510030113013060,88.26817701069095,88.23081494480004,86.02209042080005,90.56258818880005,blocks
2918,510030113013061,82.04317875048466,81.54926944880005,79.84258370240003,89.72585689280002,blocks
2919,510030113013062,81.58167227840003,81.45759815240007,80.89834172000003,83.36916001760005,blocks
2920,510030113013063,81.46325839352005,81.46375058840003,81.12598185200007,81.85812173599997,blocks
2921,510030113013064,81.10459160190689,81.04600018400005,79.74045326480001,82.85358588080003,blocks
2922,510030113013065,82.53338232377774,81.90611073680003,79.42421805440004,94.88652020960005,blocks
2923,510030113013066,87.30241235240004,87.30241235240004,87.15044718320003,87.45437752160005,blocks
2924,510030113013067,83.94236197160005,83.92041828320005,83.55496358480006,84.38923390640004,blocks
2925,510030113013068,86.21288286706614,86.22942751400005,82.1140630736,90.30541636400002,blocks
2926,510030113013069,82.96034339656273,82.56196041440003,80.95125266960004,89.21397421760007,blocks
2927,510030113013070,83.53281481520004,83.61833367560001,82.64440305680004,84.05577187520007,blocks
2928,510030113013071,88.51554968288004,88.58642574560005,87.26119103120004,89.43177045200004,blocks
2929,510030113013072,83.31952293133347,82.64932500560006,80.64978330560002,92.42800678400005,blocks
2930,510030113013073,82.37478963920003,82.15897585640003,81.66985719440002,84.49013385680006,blocks
2931,510030113013074,83.70882552723204,83.01231872960005,81.42745121600002,92.59412255600002,blocks
2932,510030113013075,86.70249486318473,86.77453334360004,83.82074882000005,89.831678792,blocks
2933,510030113013076,84.56854945018185,84.60210819200006,83.84905002560004,85.42776510320003,blocks
2934,510030113013077,85.04449941330914,84.70054716800004,82.53119823440004,88.93957557200005,blocks
2935,510030113013078,88.54082935880004,88.53597577040001,84.96510191600007,91.89643631360008,blocks
2936,510030113013079,85.68458769552177,86.05962028040003,81.90118878800004,92.15729960000004,blocks
2937,510030113013080,86.89031902726855,87.02493748880002,81.72030716960005,92.78977002080006,blocks
2938,510030113013081,86.2459529350047,85.16567132960004,81.74983886240001,96.73717295840001,blocks
2939,510030113013082,87.0638539913716,85.40684682080001,80.88357587360004,101.56929619280002,blocks
2940,510030113013083,85.37343722894549,85.47759983480003,83.53527578960004,87.49129213760003,blocks
2941,510030113013084,85.1442606767869,84.84882087560004,81.32039882960002,94.73763125840001,blocks
2942,510030113013085,91.2414565923233,90.38601327560005,81.78798396560002,104.87930676080003,blocks
2943,510030113013086,85.28407743088286,84.57380698640002,80.89588074560004,97.73632856480003,blocks
2944,510030113013087,84.67517425749284,83.89580853920008,80.70146376800005,94.18883396720003,blocks
2945,510030113013088,83.91281948505267,83.62756232960001,82.32447638480001,88.84359757040005,blocks
2946,510030113013089,83.42924944021911,82.96679070320003,81.51604629440007,87.89120047760002,blocks
2947,510030113013090,85.45288941457457,85.52989554080001,83.47744289120001,87.40884949520004,blocks
2948,510030113013091,83.56186938031024,83.26702958000007,81.85566076160005,86.31986832320007,blocks
2949,510030113013092,85.07424828938952,85.17428474000005,82.71454082720007,87.53312870240003,blocks
2950,510030113013093,84.95688002425457,84.99278787800002,83.30640517039998,86.70378032960001,blocks
2951,510030113013094,83.76514319881865,83.68601047160006,82.20142766480002,87.32763734000004,blocks
2952,510030113013095,89.3654332993226,89.63233986560002,84.28464249440003,93.34102828640005,blocks
2953,510030113013096,85.39229807953889,84.89373365840004,82.47336533600004,92.93127604880002,blocks
2954,510030113013097,86.34632379800003,84.43291620200002,83.84905002560002,90.55766624000003,blocks
2955,510030113013098,85.02103986411204,85.21242984320004,82.80436639280005,86.47737068480004,blocks
2956,510030113013099,86.33504433200004,86.35678293920003,85.60864672160002,87.12337646480002,blocks
2957,510030113013100,85.80207930944003,85.42099742360008,84.20466082640002,88.91127436640008,blocks
2958,510030113013101,85.28287077711308,84.80206236200003,81.99593630240004,91.11015499280002,blocks
2959,510030113013102,84.5170735727605,83.82197930720004,81.27117934160005,91.2049025072,blocks
2960,510030113013103,83.47953471944004,83.43006913400004,82.16328256160001,86.00978554880004,blocks
2961,510030113013104,84.94114203969875,84.59595575600002,82.09191430400001,89.17705960160006,blocks
2962,510030113013105,92.07999290417393,92.23605078080003,90.08762012960003,93.91074386000003,blocks
2964,510030113014000,86.08914992238803,84.57995942240004,81.37207929200004,97.72771515440002,blocks
2965,510030113014001,87.0289272503273,85.73292592880007,84.06561577280006,93.59820011120004,blocks
2966,510030113014002,83.53159770932533,81.95102351960003,80.24495301680007,98.28635634320004,blocks
2967,510030113014003,90.36396525038236,90.0556274624,81.56403529520006,102.25959951200004,blocks
2968,510030113014004,89.00694516587507,89.06631575360002,82.26787397360002,99.40856066960005,blocks
2969,510030113014005,83.2863500655881,83.02154738360004,81.13090380079998,87.38793121280003,blocks
2970,510030113014006,84.78575540953528,83.37900391520002,80.26464081200001,95.69125883840003,blocks
2971,510030113014007,85.81652406420974,85.07707625120004,81.13459526240005,96.636273008,blocks
2972,510030113014008,83.6976785125053,83.12121684680001,81.51727678160005,88.90758290480004,blocks
2973,510030113014009,87.89914801338058,88.0007138384,82.16697402320003,93.58589523920004,blocks
2974,510030113014010,83.97997386368004,84.01885725920003,82.50412751600003,85.66155767120004,blocks
2975,510030113014011,82.5399212921743,82.39092269360006,80.69285035760002,85.74400031360004,blocks
2976,510030113014012,83.0972223464,83.0972223464,83.0972223464,83.0972223464,blocks
2977,510030113014013,86.74255414888763,87.00340396280002,80.49105045680002,94.18391201840005,blocks
2978,510030113014015,82.44471933538779,81.71046327200006,80.29540299200006,95.49191991200006,blocks
2979,510030113014016,82.55252667920004,82.60318173560005,82.06115212400002,82.99016996000005,blocks
2980,510030113014017,82.6253635757714,82.06484358560006,79.63463136560003,93.25120272080001,blocks
2981,510030113014018,82.05706514865717,81.53757982040001,80.48366753360003,85.23088715120004,blocks
2982,510030113014019,82.67582937690196,81.76460470880006,78.89880002,92.50306650320005,blocks
2983,510030113014020,85.1184864273952,84.8715848888,80.50827727760004,92.46738237439999,blocks
2984,510030113014021,82.92359744738465,83.13536744960001,80.23018717040003,86.47367922320008,blocks
2985,510030113014022,83.95419093617156,82.72192375040002,79.38607295120003,96.52183769840006,blocks
2986,510030113014023,89.93833566465717,90.14360729720005,87.05323869440005,92.51167991360005,blocks
2987,510030113014024,86.13085901303161,85.98763677920007,82.56934333760002,89.20413032000006,blocks
2988,510030113014025,85.99022272495628,85.78153017320003,82.58657015840001,90.76561857680005,blocks
2989,510030113014026,86.63195137039389,85.60003331120004,80.84789174480002,96.29050610480003,blocks
2990,510030113014027,83.73900628238624,83.67185986880003,81.77937055520002,86.08238429360001,blocks
2991,510030113014028,83.03166271220003,82.68439389080002,80.79990274400004,86.73700348400003,blocks
2992,510030113014029,83.41306412067982,82.88311757360003,80.65101379280009,94.4349314072,blocks
2993,510030113014030,84.61398952673918,83.61710318840004,81.12721233920004,91.08554524880005,blocks
2994,510030113014031,87.14362823330003,87.67709570480004,82.26910446080005,90.95880506720006,blocks
2995,510030113014032,85.83240398288004,85.10906891840004,82.22234594720001,91.00064163200003,blocks
2996,510030113014033,83.6951272631273,83.26210763120002,81.57757065440005,86.91911558960003,blocks
2997,510030113014034,83.03164461680004,82.26848921720001,81.00539410640006,87.35347757120005,blocks
2998,510030113014035,83.44656940318814,83.47621240400002,80.96109656720002,86.33463416960004,blocks
2999,510030113014036,83.46202884172146,82.57734150440001,80.11575186080006,92.00964113600004,blocks
3000,510030113014037,89.69410238441294,89.64833619920005,87.63402865280005,91.53467307679999,blocks
3001,510030113014038,88.14555036971176,87.81737124560006,82.17435694640005,95.45869675760001,blocks
3002,510030113014039,85.19012057526959,85.02662627600007,83.05415529440002,87.91950168320004,blocks
3003,510030113014040,87.67185275933917,87.65125547360006,82.84374198320002,93.45792457040004,blocks
3004,510030113014041,88.51059896944419,88.54089771920007,82.80928834160007,95.10062498240005,blocks
3005,510030113014042,86.20389448377678,85.62648878600005,81.61694624480002,94.88775069680004,blocks
3006,510030113014043,89.38516354148807,89.49021859400005,82.32447638480002,97.26259099280003,blocks
3007,510030113014044,84.85956414697381,84.04469749040003,80.55995774000004,95.95704407360003,blocks
3008,510030113014045,87.41899096160003,87.57127380560003,81.02015995280006,93.16383812960005,blocks
3009,510030113014046,86.08151571440004,85.62956500400004,82.424145848,91.99364480240004,blocks
3010,510030113014047,84.16658709758575,82.97417362640003,80.14159209200005,95.53867842560001,blocks
3011,510030113014048,82.56434755956803,82.36323673160003,81.29948054720003,84.58857283280005,blocks
3012,510030113014049,84.71733452908575,84.61318257680003,81.60218039840001,88.73162323520005,blocks
3013,510030113014050,86.75453792660004,86.80898698520006,85.35762733280005,88.13729791760005,blocks
3014,510030113014051,81.70830113020575,81.70123461800004,80.87742343760002,82.81421029040003,blocks
3015,510030113014052,83.08655812400005,82.84866393200004,80.695311332,87.65986888400006,blocks
3016,510030113014053,82.27963817698188,81.78982969640003,80.60917722800002,87.13814231120003,blocks
3017,510030113014054,86.34900267117503,85.28502858800002,82.58780064560004,91.48791456320002,blocks
3018,510030113014055,86.15485998968005,86.00547884360002,85.03523968640002,87.66109937120005,blocks
3019,510030113014056,84.5861039706616,83.64601963760003,81.98609240480006,93.32626244000005,blocks
3020,510030113014057,84.15075925065267,83.78506469120003,81.01031605520006,89.94980556320004,blocks
3021,510030113014058,89.38655936927276,88.73039274800004,84.90972999200005,95.25320539520003,blocks
3022,510030113014059,82.0412126382364,81.71169375920006,80.71992107600006,85.50528579680007,blocks
3023,510030113014060,83.20490923141584,82.72684569920007,80.87742343760004,90.75331370480005,blocks
3024,510030113014061,87.50082499538003,86.88650767880003,82.10175820160003,94.28235099440006,blocks
3025,510030113014062,83.17686728091176,82.1706654848001,80.39753342960005,94.54567525520002,blocks
3026,510030113014063,88.21116707691331,87.28087882640003,83.12921501360006,96.18714518000006,blocks
3027,510030113014064,87.98047606892108,87.73738957760003,81.86181319760003,95.71709906960004,blocks
3028,510030113014065,84.13732583240004,83.90565243680004,82.47828728480003,86.20174155200004,blocks
3029,510030113014066,85.03883327718069,84.52643322920004,80.29786396640004,95.79831122480005,blocks
3030,510030113014067,88.86863682408305,88.97895116240005,83.98809507920005,92.11915449680006,blocks
3031,510030113014068,84.76503592536069,83.35562465840003,80.50212484160002,99.53776182560003,blocks
3032,510030113014069,85.39902865976947,82.16820451040002,80.28063714560004,102.50569695200001,blocks
3033,510030113014070,89.89185320002333,90.06239514200006,85.66032718400005,92.44892506640008,blocks
3034,510030113014071,86.45724342988575,86.39062133720006,85.46344923200003,88.34525025440006,blocks
3035,510030113014072,81.51259712950737,81.30563298320003,80.33970053120005,84.34739734160003,blocks
3036,510030113014073,84.22816313192003,84.13206208160005,83.50820507120001,85.40438584640003,blocks
3037,510030113014074,82.07805794813916,81.59971942400001,80.51689068800007,87.35839952000003,blocks
3038,510030113014076,81.44768589440004,81.31055493200006,80.7888283592,82.80805785440005,blocks
3039,510030113014077,84.6667857489032,83.22027106640006,79.87703734400004,104.93344819760003,blocks
3040,510030113014078,85.79679148126021,85.60741623440002,82.71331034000005,89.53513137680007,blocks
3041,510030113014079,89.30133880880007,89.30133880880007,89.30133880880007,89.30133880880007,blocks
3042,510030113014080,86.76393347219242,85.00939945520005,79.31962664240004,100.98358428560003,blocks
3043,510030113014081,84.76470222477244,84.50059299800004,83.25964665680003,87.35101659680004,blocks
3044,510030113014082,87.29518324010004,87.22058495360004,83.64971109920006,90.88989778400004,blocks
3045,510030113014083,81.39886503081375,81.26564214920005,79.72568741840007,86.13283426880004,blocks
3046,510030113014084,82.67359601997757,82.26172153760007,80.40122489120003,86.47860117200004,blocks
3047,510030113014085,81.82961544920003,81.89442110840008,80.97094046480007,82.45736900240003,blocks
3048,510030113014086,82.85020436894878,81.61017856520003,79.59648626240003,91.73155102880003,blocks
3049,510030113014087,82.60613741120703,81.74983886240003,79.91887390880005,91.53959502560004,blocks
3050,510030113014088,81.6882724500886,81.34500857360004,79.42175708000003,87.67709570480002,blocks
3051,510030113014089,82.3716270650132,81.73384252880003,78.492739244,94.82007390080004,blocks
3052,510030113014090,80.66307856973663,80.58764370200004,80.10467747600002,81.97378753280003,blocks
3053,510030113014091,84.30101279960004,83.63925195800006,80.33354809520003,92.22620688320005,blocks
3054,510030113014092,82.06061009310402,81.02015995280003,79.99270314080003,89.29026442400006,blocks
3055,510030113014093,86.00919309200003,85.93349534240002,84.93187876160002,87.49129213760003,blocks
3056,510030113014094,90.06762471260004,90.26665601720005,87.79522247600008,91.49529748640003,blocks
3059,510030113021000,90.37526655986342,89.70616909760005,83.45160266000005,102.23498976800005,blocks
3060,510030113021001,101.0556237180364,101.25060000800003,98.31957949760002,102.57337374800007,blocks
3061,510030113021002,89.68178695816883,89.22135714080004,84.65255816720004,98.55706352720006,blocks
3062,510030113021003,99.76294098320002,99.76294098320002,99.76294098320002,99.76294098320002,blocks
3063,510030113021004,93.03143770688004,93.03955892240005,92.15729960000003,93.80984390960006,blocks
3064,510030113021005,92.05028964419316,92.06624354720003,89.50313870960005,94.65518861600005,blocks
3065,510030113021006,91.28169609472732,91.13230376240006,89.03432308640004,94.64042276960004,blocks
3066,510030113021007,95.62200870952981,95.34733766600002,88.80545246720001,103.84200605120002,blocks
3067,510030113021008,94.99685389520003,94.99603357040003,94.31680463600001,95.67772347920003,blocks
3068,510030113021009,95.04771403280004,94.91112995360001,94.03379258000007,96.60304985360004,blocks
3069,510030113021010,98.28064866160966,98.395869704,92.07731793200001,102.84900288080001,blocks
3070,510030113021011,99.07791118057146,99.35318874560001,97.82984559200008,100.05702742400007,blocks
3071,510030113021013,98.87560590110004,99.04064499680005,96.86268265280003,100.3289650952,blocks
3072,510030113021014,91.97406886967278,91.51498528160005,90.68686739600007,94.48538138240002,blocks
3073,510030113021015,96.26614395883419,96.74332539440003,87.39654462320004,102.42817625840006,blocks
3074,510030113021016,100.23831920480004,100.46062722560002,96.70148882960001,102.7739431616,blocks
3075,510030113021017,96.75259417298265,96.80300402360001,92.27788734560005,102.38141774480007,blocks
3076,510030113021018,93.64109137931433,93.56805317480006,91.60604133440002,95.79092830160005,blocks
3077,510030113021019,92.00449880143287,91.68971446400008,88.77961223600003,97.50745794560004,blocks
3078,510030113021021,91.26437605520002,91.22705127680001,91.04863063280004,91.51744625600001,blocks
3079,510030113021023,91.16245069880004,91.03878673520003,90.07285428320002,92.91651020240003,blocks
3080,510030113021024,96.59689741760003,96.59689741760003,96.30650243840003,96.88729239680005,blocks
3081,510030113021025,97.17399591440004,97.13708129840006,96.25113051440003,98.03902841600005,blocks
3082,510030113021026,98.57080396760003,98.26113135560003,94.50014722880005,102.70749685280003,blocks
3083,510030113021027,92.00594967440003,92.31111050000004,88.92727070000001,94.43370092000005,blocks
3084,510030113021028,95.74109954323887,95.78108440400003,89.58558135200003,100.93928674640003,blocks
3086,510030113022000,94.09918418548575,96.04810012640004,84.75838006640004,98.69364760640003,blocks
3087,510030113022001,92.74975721381433,93.24012833600004,85.17797620160003,99.14646689600002,blocks
3088,510030113022002,92.61121265600003,92.63226765920004,92.05270818800004,93.19460030960003,blocks
3089,510030113022003,90.67973057024003,91.00863979880005,88.47814287200002,91.5863535392,blocks
3090,510030113022004,89.76080272928004,89.54374478720003,88.84851951920004,91.29349758560005,blocks
3091,510030113022005,86.6079220733987,86.44414753040003,81.54680847440002,96.27574025840005,blocks
3092,510030113022006,99.34768262610913,98.38233434480004,91.45961335760003,111.50671082000007,blocks
3093,510030113022007,85.19201347005269,85.36501025600003,81.56403529520003,90.01748235920005,blocks
3094,510030113022008,84.50784133666254,84.25449555800004,81.61817673200007,90.17867618240003,blocks
3095,510030113022009,87.24273372320003,87.24765567200002,87.07046551520003,87.40515803360007,blocks
3096,510030113022010,88.00801985615003,87.99456140240004,87.10738013120003,88.96787677760005,blocks
3097,510030113022011,89.86674767720004,89.85690377960003,89.19059496080003,90.56258818880005,blocks
3098,510030113022012,90.53020176569603,90.70840092200004,83.13290647520004,98.94835845680007,blocks
3099,510030113022013,87.35345739927872,86.68163156000004,84.42491803520005,93.14661130880003,blocks
3100,510030113022014,86.75512990468575,86.09345867840005,83.80967443520008,95.32703462720002,blocks
3101,510030113022015,90.92458214195003,91.04432392760005,88.23081494480003,93.21551859200002,blocks
3102,510030113022016,89.21089799960004,89.14814315240002,87.49621408640004,91.13476473680002,blocks
3103,510030113022017,86.63333493740004,86.62441390520003,86.32479027200004,86.95972166720006,blocks
3104,510030113022018,86.92298283508575,86.80837174160007,85.7366173904,88.94203654640003,blocks
3105,510030113022019,84.34471394677321,83.92164877040004,81.33270370160004,91.83245097920005,blocks
3106,510030113022020,84.64443695168004,84.49259483120001,83.83551466640006,86.09345867840003,blocks
3107,510030113022021,85.56475934480004,85.54035468200003,85.0180128656,86.25465250160005,blocks
3108,510030113022022,85.44945244010003,85.30471638320007,84.67962888560001,86.39492804240005,blocks
3111,510030113031000,95.33567990633327,93.00879674240002,82.90649683040004,120.2628577352,blocks
3112,510030113031001,92.98269283537145,93.3674837612,84.22804008320006,99.59682521120004,blocks
3113,510030113031002,87.56467240805408,87.75092493680005,83.63986720160004,90.96003555440005,blocks
3114,510030113031003,87.37638286256004,87.00524969360005,84.26249372480002,91.79307538880005,blocks
3115,510030113031004,84.70339486694861,84.49136434400003,83.41099658240003,86.99786677040004,blocks
3116,510030113031005,89.30381962976777,89.85075134360004,84.03854505440003,93.55759403360005,blocks
3117,510030113031006,93.25138367480004,93.82584024320003,87.92811509360004,98.1768429824,blocks
3118,510030113031007,92.59780046597889,92.91835593320002,81.23303423840001,104.45724965120006,blocks
3119,510030113031008,91.12077452824595,89.41946558000001,85.11768232880006,102.81577972640007,blocks
3120,510030113031009,90.60123632135853,90.21805177280002,85.75507469840008,100.91836846400001,blocks
3121,510030113031010,97.21410068240003,97.41763238000004,93.47392090400004,99.31012169360007,blocks
3122,510030113031011,92.17977218202108,91.88659241600003,88.98756457280004,95.934895304,blocks
3123,510030113031012,95.10824716700004,95.78539110920002,90.14545302800009,98.62843178480006,blocks
3124,510030113031013,84.91268789392312,84.43537717640004,81.84704735120005,90.00763846160001,blocks
3125,510030113031014,96.66589935366159,97.18137883760001,93.22290151520002,98.65673299040002,blocks
3126,510030113031015,90.12951019384352,89.80214709920001,87.11107159280003,92.86606022720004,blocks
3128,510030113032000,87.35913781232004,87.27534163400007,86.30141101520005,88.52244041120004,blocks
3129,510030113032001,90.68058229809878,89.24904310280004,82.66901280080005,105.49947230960004,blocks
3130,510030113032002,92.80611792217148,92.95034860040003,91.22582078960005,94.01164381040006,blocks
3131,510030113032003,90.53305649600003,90.29003527400003,88.23081494480004,93.9611938352,blocks
3132,510030113032004,90.77228017991727,90.67825398560004,89.81937392,92.30988001280004,blocks
3133,510030113032005,91.13549184287277,90.97603188800004,89.81814343280004,94.03625355440002,blocks
3134,510030113032006,94.42708034505826,93.72247931840005,82.54596408080005,113.55424152080002,blocks
3135,510030113032007,84.78089342480004,84.72392642480003,82.68254816000007,88.43876728160004,blocks
3136,510030113032008,99.73833123920005,99.73833123920005,98.98035112400004,100.49631135440006,blocks
3137,510030113032009,101.44470936380003,101.45055417800002,100.02503475680004,102.85269434240004,blocks
3138,510030113032010,102.00611914880004,101.20261100720005,100.84823069360003,103.96751574560001,blocks
3139,510030113032011,89.38593480380003,89.27488333400005,87.90965778560002,91.17167935280003,blocks
3140,510030113032012,91.33410366320001,91.33410366320001,91.33410366320001,91.33410366320001,blocks
3141,510030113032013,88.62457084880003,88.86574634000003,84.93557022320003,93.14168936000004,blocks
3142,510030113032014,89.89640241872004,89.55235819760004,89.04539747120002,91.68356202800004,blocks
3143,510030113032015,100.59524252528001,100.96389649040003,98.54598914240003,102.27928730720004,blocks
3144,510030113032016,92.40659630672003,92.33818121840002,91.75493028560003,93.22659297680008,blocks
3145,510030113032017,95.30396299220004,95.32395840920003,94.3524887648,96.26958782240004,blocks
3146,510030113032018,87.24519469760004,87.29072272400006,85.78952834000002,88.59996110480004,blocks
3147,510030113032019,100.44659967152005,100.51107720080005,100.04595303920007,100.75840512800004,blocks
3148,510030113032020,93.23351446730004,92.90297484320003,89.96703238399999,98.67026834960006,blocks
3149,510030113032021,93.271337695474,92.68517860880003,83.85889392320003,110.5641576248,blocks
3150,510030113032022,93.96597906320002,94.51491307520006,91.71186323360004,95.63711740160005,blocks
3151,510030113032023,94.68899463275794,94.88775069680003,92.09331426560004,96.76916562560002,blocks
3152,510030113032024,95.7055272538043,94.64042276960005,90.95634409280004,102.80224436720005,blocks
3153,510030113032025,86.26056677878714,85.28748956240007,82.61117990240001,95.58789791360005,blocks
3154,510030113032026,93.07311020672003,93.18967836080003,91.04493917120004,94.82253487520002,blocks
3157,510030114001000,82.01351469097146,81.66985719440004,81.07060992800004,83.56726845680005,blocks
3158,510030114001001,84.46565124267805,83.79613907600002,79.53373141520007,94.39186435520006,blocks
3159,510030114001002,91.96257500060004,92.11853925320004,90.79638075680005,92.81684073920003,blocks
3160,510030114001003,81.38746038200001,81.38746038200001,80.86388807840004,81.91103268560002,blocks
3161,510030114001004,86.15852558753635,85.89904170080005,82.05130822640002,93.60066108560001,blocks
3162,510030114001005,85.39926827300046,85.24134629240004,80.32862614640003,95.67034055600004,blocks
3163,510030114001006,85.67393617865451,85.79445028880004,80.93771731040002,92.93373702320004,blocks
3164,510030114001007,84.05722279727277,82.84866393200006,80.59564186880003,91.78569246560004,blocks
3165,510030114001008,85.3755450536056,85.24319202320004,80.90449415600006,91.69832787440002,blocks
3166,510030114001009,87.05179505193705,86.9732570264,82.60994941520002,90.4813760336,blocks
3167,510030114001010,82.73870577767391,82.18297035680001,81.09398918480004,93.61173547040003,blocks
3168,510030114001011,87.23137289004265,87.51713236880003,80.86881002720003,97.39056166160002,blocks
3169,510030114001012,84.34019647120505,83.8256707688,80.86019661680002,93.20813566880004,blocks
3170,510030114001013,87.62984499632003,87.59588354960005,85.8461307512,89.07862062560004,blocks
3171,510030114001014,86.38096674532311,85.80244845560004,84.24895836560005,90.58596744560005,blocks
3172,510030114001015,83.66064543827785,83.24795702840002,81.56649626960004,89.47606799120008,blocks
3173,510030114001016,84.82025599417148,84.39292536800006,83.52420140480007,88.38831730640004,blocks
3174,510030114001017,88.25551348684539,88.22035580360004,84.01762677200006,92.72209322480002,blocks
3175,510030114001018,88.78617960065131,88.4695294616,80.80113323120005,103.94290600160005,blocks
3176,510030114001019,87.10738013120003,87.09384477200001,85.00939945520004,90.93173434880005,blocks
3177,510030114001020,89.21145609983161,88.91619631520003,85.13860061120002,94.67856787280004,blocks
3178,510030114001021,84.6721953859838,83.63740622720005,81.09275869760002,95.39471142320002,blocks
3179,510030114001022,83.00511810080005,82.91634072800004,82.2961751792,84.49382531840003,blocks
3180,510030114001023,83.27607728000002,83.28179542640001,82.78098713600005,83.75922446000004,blocks
3181,510030114001024,83.1525534807691,82.49305313120006,80.62640404880003,92.37755680880002,blocks
3182,510030114001025,83.20692760806348,82.30601907680001,79.73307034160004,96.05794402400002,blocks
3183,510030114001026,83.95015063098708,83.12429306480003,80.95863559280005,90.366940724,blocks
3184,510030114001027,83.29308075186289,83.41468804400003,81.84950832560004,84.22311813440008,blocks
3185,510030114001028,84.6738976548339,84.89250317120002,81.33762565040003,87.81614075840002,blocks
3186,510030114001029,84.05700236240007,84.05700236240007,84.05700236240007,84.05700236240007,blocks
3187,510030114001030,83.5396848080373,83.02769981960004,79.66539354560001,91.89643631360006,blocks
3188,510030114001031,84.01731180998354,84.28956444320004,79.68262036640003,88.010557736,blocks
3189,510030114001032,84.7507381835245,84.54427529360005,79.27286812880007,98.60505252800004,blocks
3190,510030114001033,83.08137410206916,82.51889336240002,79.43283146480006,89.14260596000003,blocks
3191,510030114001034,84.1642961200889,83.95733289920001,80.72361253760003,90.79761124400002,blocks
3192,510030114001035,84.25328324255193,83.60972026520005,81.40038049760003,88.60857451520003,blocks
3193,510030114001036,84.8426281050704,83.66693792000001,81.33024272720002,91.08554524880005,blocks
3194,510030114001037,83.09563239102924,83.05046383280002,81.64647793760007,85.52374310480003,blocks
3195,510030114001038,83.07738335835792,82.58841588920002,79.98285924320002,90.70163324240005,blocks
3196,510030114001039,82.88503166480004,83.22949972040003,81.28102323920005,84.08407308080004,blocks
3197,510030114001040,84.28971295027588,84.27233762240002,82.67270426240003,85.79075882720004,blocks
3198,510030114001041,86.79215168305457,86.63487304640003,82.31094102560003,90.60811621520003,blocks
3199,510030114001042,83.80749455754001,83.68847144600004,79.63955331440002,91.05601355600002,blocks
3200,510030114001043,83.5644342454169,82.12575270199999,79.75768008560001,97.13338983680002,blocks
3201,510030114001044,87.86471392989095,88.16806009760002,82.43768120720003,91.86690462080006,blocks
3202,510030114001045,82.15678269392005,82.03346616200004,80.22034327280002,85.50528579680008,blocks
3203,510030114001046,85.27145967005823,85.37608464080004,82.66409085200007,87.04462528400002,blocks
3204,510030114001047,82.58135877172218,82.17927889520004,80.29909445360005,89.65448863520004,blocks
3205,510030114001048,83.41217785011203,83.69770010000006,81.72030716960008,84.67839839840002,blocks
3206,510030114001049,84.51963426602715,84.37016135480003,80.9008026944,89.67909837920004,blocks
3207,510030114001050,84.20569983667059,82.96002302360006,79.49927777360003,100.15300542560006,blocks
3208,510030114001051,82.80985776918726,82.69669876280005,80.87496246320003,85.29364199840003,blocks
3209,510030114001052,84.52730218150107,84.73500080960001,82.54842505520003,86.24480860400004,blocks
3210,510030114001053,82.95661218085374,81.96640460960003,80.07268480880002,91.62326815520002,blocks
3211,510030114001054,84.66170851746912,84.88512024800004,81.67970109200004,87.02124602720004,blocks
3212,510030114001055,90.1674899351273,90.16391033600001,89.46622409360006,90.96495750320004,blocks
3213,510030114001056,84.2437397814929,83.67432084320002,82.05869114960005,88.04624186480002,blocks
3214,510030114001057,85.6879852121249,85.38838951280002,80.87004051440003,96.03210379280006,blocks
3215,510030114001058,86.44736295023387,86.07069466520005,80.85404418080003,102.48970061840006,blocks
3216,510030114001059,87.52586641520004,87.50605798400002,82.28633128160004,93.16506861680001,blocks
3217,510030114001060,87.42370672021153,87.40884949520003,80.70884669120002,100.02011280800002,blocks
3218,510030114001061,86.19284311349156,86.19312814160004,83.45898558320006,89.85259707440001,blocks
3219,510030114001062,83.45218389515985,82.61733233840008,80.46151876400002,90.69548080640003,blocks
3220,510030114001063,84.91752307760004,84.67101547520002,82.93479803600003,87.15659961920005,blocks
3221,510030114001064,85.80241349012337,85.74769177520002,80.707616204,94.57766792240005,blocks
3222,510030114001065,99.04932552468368,99.68788126400005,87.30918003200001,106.03719521600001,blocks
3223,510030114001066,85.17184926792542,84.4562954588,81.11859892880004,97.95166382480005,blocks
3224,510030114001067,84.96050642298779,85.12875671360004,80.90941610480006,90.89235875840004,blocks
