"ID","statefips","countyfips","tractfips","blkgpfips","PRE1960PCT","DSLPM","CANCER","RESP","PTRAF","PWDIS","PNPL","PRMP","PTSDF","OZONE","PM25","P_LDPNT","P_DSLPM","P_CANCR","P_RESP","P_PTRAF","P_PWDIS","P_PNPL","P_PRMP","P_PTSDF","P_OZONE","P_PM25","T_LDPNT","T_DSLPM","T_CANCR","T_RESP","T_PTRAF","T_PWDIS","T_PNPL","T_PRMP","T_PTSDF","T_OZONE","T_PM25"
"511259503003","51","125","950300","3",0.311572700296735,0.114076782041139,23.3848354942114,0.280792985370335,NA,NA,0.06962027443675,0.046860252134076,0.048471063643667,40.8434745098039,6.98668246575342,63.9063489122415,5.5471209760482,16.3960567617788,13.068515032373,NA,NA,54.3443924945517,4.1620142121305,5.35286336582224,34.7034123028635,13.4756769125861,"0.31 = fraction pre-1960 (63%ile)","0.114 ug/m3 (5%ile)","23 lifetime risk per million (16%ile)","0.28  (13%ile)",NA,NA,"0.07 sites/km distance (54%ile)","0.047 facilities/km distance (4%ile)","0.048 facilities/km distance (5%ile)","40.8 ppb (34%ile)","6.99 ug/m3 (13%ile)"
"511259503004","51","125","950300","4",0.349926793557833,0.114076782041139,23.3848354942114,0.280792985370335,24.3813479468758,0.000278741770857,0.301133143069617,0.064897679939147,0.064046104987258,40.8434745098039,6.98668246575342,66.9963031935625,5.5471209760482,16.3960567617788,13.068515032373,17.4392014841112,58.8301497201807,91.5667514795386,7.68086784444234,8.05378134729798,34.7034123028635,13.4756769125861,"0.35 = fraction pre-1960 (66%ile)","0.114 ug/m3 (5%ile)","23 lifetime risk per million (16%ile)","0.28  (13%ile)","24 daily vehicles/meters distance (17%ile)","0.00028 toxicity-weighted concentration/meters distance (58%ile)","0.3 sites/km distance (91%ile)","0.065 facilities/km distance (7%ile)","0.064 facilities/km distance (8%ile)","40.8 ppb (34%ile)","6.99 ug/m3 (13%ile)"
"515400002011","51","540","000201","1",0.514705882352941,0.488694457277956,33.0512176258379,0.44428004238765,416.275768862493,2.2793572274e-05,0.038091967254955,0.056601592794455,1.63365183651636,41.5469967320261,7.47915397260274,78.089479990324,63.2209390754014,57.5586233617956,54.0274428209405,64.4722485261287,47.8555915068372,33.8769518514583,5.97118088362317,61.0163856313148,39.9144840447314,19.6647079665795,"0.51 = fraction pre-1960 (78%ile)","0.489 ug/m3 (63%ile)","33 lifetime risk per million (57%ile)","0.44  (54%ile)","420 daily vehicles/meters distance (64%ile)","0.000023 toxicity-weighted concentration/meters distance (47%ile)","0.038 sites/km distance (33%ile)","0.057 facilities/km distance (5%ile)","1.6 facilities/km distance (61%ile)","41.5 ppb (39%ile)","7.48 ug/m3 (19%ile)"
"515400002012","51","540","000201","2",0.351706036745406,0.488694457277956,33.0512176258379,0.44428004238765,646.230089472882,3.2891178794e-05,0.038487187483409,0.05726104521763,1.63697484661312,41.5469967320261,7.47915397260274,67.1426077977652,63.2209390754014,57.5586233617956,54.0274428209405,73.8307977475467,49.2576136557158,34.1737539595091,6.11663012267181,61.0664179893264,39.9144840447314,19.6647079665795,"0.35 = fraction pre-1960 (67%ile)","0.489 ug/m3 (63%ile)","33 lifetime risk per million (57%ile)","0.44  (54%ile)","650 daily vehicles/meters distance (73%ile)","0.000033 toxicity-weighted concentration/meters distance (49%ile)","0.038 sites/km distance (34%ile)","0.057 facilities/km distance (6%ile)","1.6 facilities/km distance (61%ile)","41.5 ppb (39%ile)","7.48 ug/m3 (19%ile)"
"515400002013","51","540","000201","3",0.306843267108167,0.488694457277956,33.0512176258379,0.44428004238765,422.061228029353,2.5941181049e-05,0.039143891036975,0.0588492497641,1.82522801901688,41.5469967320261,7.47915397260274,63.4855572584748,63.2209390754014,57.5586233617956,54.0274428209405,64.7878534927343,48.3362150550275,34.6672556773468,6.43251102351068,63.6640043297209,39.9144840447314,19.6647079665795,"0.31 = fraction pre-1960 (63%ile)","0.489 ug/m3 (63%ile)","33 lifetime risk per million (57%ile)","0.44  (54%ile)","420 daily vehicles/meters distance (64%ile)","0.000026 toxicity-weighted concentration/meters distance (48%ile)","0.039 sites/km distance (34%ile)","0.059 facilities/km distance (6%ile)","1.8 facilities/km distance (63%ile)","41.5 ppb (39%ile)","7.48 ug/m3 (19%ile)"
"515400002021","51","540","000202","1",0.425271739130434,0.520537586592139,33.4205261414454,0.452870494408643,934.735277259012,4.2492106489e-05,0.03867771122072,0.057341816277323,1.57979122845035,41.5360607843137,7.4835298630137,72.4489689675566,66.9001090175279,59.1997332535876,56.5295061143038,80.7066585903514,50.2452178909563,34.2990931364131,6.13218835388445,60.2300647349144,39.8473357840325,19.7552319893013,"0.43 = fraction pre-1960 (72%ile)","0.521 ug/m3 (66%ile)","33 lifetime risk per million (59%ile)","0.45  (56%ile)","930 daily vehicles/meters distance (80%ile)","0.000042 toxicity-weighted concentration/meters distance (50%ile)","0.039 sites/km distance (34%ile)","0.057 facilities/km distance (6%ile)","1.6 facilities/km distance (60%ile)","41.5 ppb (39%ile)","7.48 ug/m3 (19%ile)"
"515400002022","51","540","000202","2",0.202486678507992,0.520537586592139,33.4205261414454,0.452870494408643,494.963666880408,3.9265630748e-05,0.039252903604112,0.058644534177698,1.63760935830859,41.5360607843137,7.4835298630137,53.1897551410403,66.9001090175279,59.1997332535876,56.5295061143038,68.2206063535545,49.9519738170311,34.7562461708706,6.38874277519167,61.0739279838904,39.8473357840325,19.7552319893013,"0.2 = fraction pre-1960 (53%ile)","0.521 ug/m3 (66%ile)","33 lifetime risk per million (59%ile)","0.45  (56%ile)","490 daily vehicles/meters distance (68%ile)","0.000039 toxicity-weighted concentration/meters distance (49%ile)","0.039 sites/km distance (34%ile)","0.059 facilities/km distance (6%ile)","1.6 facilities/km distance (61%ile)","41.5 ppb (39%ile)","7.48 ug/m3 (19%ile)"
"515400002023","51","540","000202","3",0.335211267605633,0.520537586592139,33.4205261414454,0.452870494408643,580.023120688962,3.4189661051e-05,0.039717249423673,0.059824538720401,1.71363941681189,41.5360607843137,7.4835298630137,65.8433316652371,66.9001090175279,59.1997332535876,56.5295061143038,71.5622513669197,49.4130934602874,35.0714606177588,6.61106400890695,62.1396668219558,39.8473357840325,19.7552319893013,"0.34 = fraction pre-1960 (65%ile)","0.521 ug/m3 (66%ile)","33 lifetime risk per million (59%ile)","0.45  (56%ile)","580 daily vehicles/meters distance (71%ile)","0.000034 toxicity-weighted concentration/meters distance (49%ile)","0.04 sites/km distance (35%ile)","0.06 facilities/km distance (6%ile)","1.7 facilities/km distance (62%ile)","41.5 ppb (39%ile)","7.48 ug/m3 (19%ile)"
"515400003021","51","540","000302","1",0.494949494949494,0.452881747734067,33.2277848016911,0.437756151896321,1377.93907230241,5.3354578736e-05,0.035627272028278,0.051354678285433,2.25783468017944,41.5010477124183,7.50276109589041,76.9130568393861,58.7285422663708,58.3864211944736,52.0480275388806,86.4715862220308,51.1401481738961,32.0028656900494,4.96066202909276,68.6230085855806,39.5650276888015,20.1360418467794,"0.49 = fraction pre-1960 (76%ile)","0.453 ug/m3 (58%ile)","33 lifetime risk per million (58%ile)","0.44  (52%ile)","1400 daily vehicles/meters distance (86%ile)","0.000053 toxicity-weighted concentration/meters distance (51%ile)","0.036 sites/km distance (32%ile)","0.051 facilities/km distance (4%ile)","2.3 facilities/km distance (68%ile)","41.5 ppb (39%ile)","7.5 ug/m3 (20%ile)"
"515400003022","51","540","000302","2",0.370431893687707,0.452881747734067,33.2277848016911,0.437756151896321,213.832974984601,0.000101833241476,0.034891207434039,0.053289593904328,1.54579761745796,41.5010477124183,7.50276109589041,68.533760429563,58.7285422663708,58.3864211944736,52.0480275388806,50.0696020102382,53.9336493683568,31.418276254639,5.33642747173974,59.7167852528358,39.5650276888015,20.1360418467794,"0.37 = fraction pre-1960 (68%ile)","0.453 ug/m3 (58%ile)","33 lifetime risk per million (58%ile)","0.44  (52%ile)","210 daily vehicles/meters distance (50%ile)","0.0001 toxicity-weighted concentration/meters distance (53%ile)","0.035 sites/km distance (31%ile)","0.053 facilities/km distance (5%ile)","1.5 facilities/km distance (59%ile)","41.5 ppb (39%ile)","7.5 ug/m3 (20%ile)"
