STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,tree_can
51,003,010100,2119,510030101002119,Block 2119,70.72972972972973
51,003,010100,2123,510030101002123,Block 2123,32.56127886323268
51,003,010100,2036,510030101002036,Block 2036,74.74285714285715
51,003,010100,2033,510030101002033,Block 2033,13.406060606060606
51,003,010100,2050,510030101002050,Block 2050,58.4054054054054
51,003,010100,2046,510030101002046,Block 2046,49.54545454545455
51,003,010100,2042,510030101002042,Block 2042,39.611111111111114
51,003,010100,2054,510030101002054,Block 2054,77.33333333333333
51,003,010100,2020,510030101002020,Block 2020,82.97560975609755
51,003,010100,2186,510030101002186,Block 2186,86.1025641025641
51,003,010100,2016,510030101002016,Block 2016,78.33333333333333
51,003,010100,2012,510030101002012,Block 2012,88.37654320987654
51,003,010100,2017,510030101002017,Block 2017,80.7
51,003,010201,1054,510030102011054,Block 1054,36.854166666666664
51,003,010100,1024,510030101001024,Block 1024,50.375
51,003,010100,1009,510030101001009,Block 1009,47.39622641509434
51,003,010100,1073,510030101001073,Block 1073,77
51,003,010100,2071,510030101002071,Block 2071,3.573529411764706
51,003,011400,3016,510030114003016,Block 3016,17.555555555555557
51,003,010100,1042,510030101001042,Block 1042,71.14285714285714
51,003,010100,2080,510030101002080,Block 2080,62.630208333333336
51,003,010100,1044,510030101001044,Block 1044,26.796610169491526
51,003,010100,1045,510030101001045,Block 1045,64.77611940298507
51,003,010100,1048,510030101001048,Block 1048,59.923870967741934
51,003,010100,1062,510030101001062,Block 1062,57.403003754693366
51,003,010100,2097,510030101002097,Block 2097,3.3529411764705883
51,003,010100,1061,510030101001061,Block 1061,53.993482309124765
51,003,010100,1063,510030101001063,Block 1063,29.32894736842105
51,003,010100,2090,510030101002090,Block 2090,14.862433862433862
51,003,011100,3041,510030111003041,Block 3041,27.9
51,003,010100,2030,510030101002030,Block 2030,60.666666666666664
51,003,010602,1041,510030106021041,Block 1041,54
51,003,010202,2033,510030102022033,Block 2033,56.9
51,003,011201,2038,510030112012038,Block 2038,26.303135888501743
51,003,011301,4082,510030113014082,Block 4082,43.11594202898551
51,003,011100,2027,510030111002027,Block 2027,27.25
51,003,011202,1097,510030112021097,Block 1097,20
51,003,010800,1016,510030108001016,Block 1016,0
51,003,010100,2013,510030101002013,Block 2013,69.5
51,003,010300,3024,510030103003024,Block 3024,1.6
51,003,010300,1018,510030103001018,Block 1018,0
51,003,010401,2103,510030104012103,Block 2103,0
51,003,011202,2025,510030112022025,Block 2025,58.8780487804878
51,003,011301,3084,510030113013084,Block 3084,72.77124645892351
51,003,011400,3094,510030114003094,Block 3094,87.11324786324786
51,003,011301,3093,510030113013093,Block 3093,63.75
51,003,011301,4056,510030113014056,Block 4056,27.850931677018632
51,003,010402,2032,510030104022032,Block 2032,71.40625
51,003,010100,3069,510030101003069,Block 3069,70.35219326128417
51,003,011400,4087,510030114004087,Block 4087,43.391304347826086
51,003,011201,3115,510030112013115,Block 3115,82.33802816901408
51,003,011202,2064,510030112022064,Block 2064,62.833333333333336
51,003,011202,2094,510030112022094,Block 2094,54.92857142857143
51,003,011202,2059,510030112022059,Block 2059,70.4776119402985
51,003,011202,2027,510030112022027,Block 2027,70.75
51,003,011202,2042,510030112022042,Block 2042,37.8
51,003,011202,2053,510030112022053,Block 2053,13.31578947368421
51,003,011202,2033,510030112022033,Block 2033,2.27027027027027
51,003,011202,2041,510030112022041,Block 2041,2.263157894736842
51,003,011202,2031,510030112022031,Block 2031,78.19169960474308
51,003,011202,2037,510030112022037,Block 2037,4.92436974789916
51,003,011202,2034,510030112022034,Block 2034,68.98701298701299
51,003,011202,2049,510030112022049,Block 2049,88.20689655172414
51,003,011202,2046,510030112022046,Block 2046,85.32797427652733
51,003,011301,2057,510030113012057,Block 2057,81.61494580718768
51,003,011202,2047,510030112022047,Block 2047,77.55
51,003,011301,2060,510030113012060,Block 2060,73.73636363636363
51,003,011301,2059,510030113012059,Block 2059,32.794117647058826
51,003,011301,2029,510030113012029,Block 2029,78.15163317694963
51,003,011301,2042,510030113012042,Block 2042,82
51,003,011301,2032,510030113012032,Block 2032,73
51,003,011301,2028,510030113012028,Block 2028,77.9256373937677
51,003,011301,2027,510030113012027,Block 2027,59.4031007751938
51,003,010100,2152,510030101002152,Block 2152,4
51,003,011301,2023,510030113012023,Block 2023,58.357902197023385
51,003,011301,2072,510030113012072,Block 2072,0.7384615384615385
51,003,011301,2024,510030113012024,Block 2024,9.962962962962964
51,003,011301,3064,510030113013064,Block 3064,89.76811594202898
51,003,011301,3062,510030113013062,Block 3062,92.72727272727273
51,003,011301,3063,510030113013063,Block 3063,86.52380952380952
51,003,011301,3042,510030113013042,Block 3042,0
51,003,011301,3039,510030113013039,Block 3039,50.56126616746086
51,003,011301,3017,510030113013017,Block 3017,46.52459432048681
51,003,011301,3020,510030113013020,Block 3020,74.8634431455898
51,003,011301,3015,510030113013015,Block 3015,58.255319148936174
51,003,011301,3034,510030113013034,Block 3034,77.5425925925926
51,003,011301,3035,510030113013035,Block 3035,70.66666666666667
51,003,011301,3023,510030113013023,Block 3023,73.66016713091922
51,003,011301,3087,510030113013087,Block 3087,80.75201342281879
51,003,011301,3105,510030113013105,Block 3105,27.57894736842105
51,003,010402,1069,510030104021069,Block 1069,53.1219512195122
51,003,010402,2003,510030104022003,Block 2003,4.066666666666666
51,003,010402,2042,510030104022042,Block 2042,58.03508771929825
51,003,010402,2043,510030104022043,Block 2043,44.54545454545455
51,003,011201,2030,510030112012030,Block 2030,64.86145117945655
51,003,010402,1011,510030104021011,Block 1011,42.625
51,003,010402,1012,510030104021012,Block 1012,18.625
51,003,010402,2019,510030104022019,Block 2019,22.28676470588235
51,003,010401,1004,510030104011004,Block 1004,46
51,003,011000,4048,510030110004048,Block 4048,36
51,003,010901,1015,510030109011015,Block 1015,14.555555555555555
51,003,010100,2155,510030101002155,Block 2155,76.49545454545455
51,003,010100,2147,510030101002147,Block 2147,69.73134328358209
51,003,010100,2145,510030101002145,Block 2145,26.77318116975749
51,003,010100,2167,510030101002167,Block 2167,11.37719298245614
51,003,010100,2146,510030101002146,Block 2146,91.83333333333333
51,003,010100,2188,510030101002188,Block 2188,91.4
51,003,010100,3051,510030101003051,Block 3051,71.16666666666667
51,003,010100,2130,510030101002130,Block 2130,79.25
51,003,010100,2173,510030101002173,Block 2173,12
51,003,010100,3056,510030101003056,Block 3056,17.003676470588236
51,003,010100,3055,510030101003055,Block 3055,80.20833333333333
51,003,010100,2128,510030101002128,Block 2128,49.63076923076923
51,003,010100,2127,510030101002127,Block 2127,71.2
51,003,010100,2124,510030101002124,Block 2124,70.10891089108911
51,003,010100,2144,510030101002144,Block 2144,73.04761904761905
51,003,010100,3043,510030101003043,Block 3043,28.688524590163933
51,003,010100,2143,510030101002143,Block 2143,67.1
51,003,010100,3041,510030101003041,Block 3041,77.3529411764706
51,003,010100,3057,510030101003057,Block 3057,17.535714285714285
51,003,010100,3030,510030101003030,Block 3030,79.08191653786707
51,003,010100,3053,510030101003053,Block 3053,67.37037037037037
51,003,010201,1049,510030102011049,Block 1049,56.29135053110774
51,003,010201,1057,510030102011057,Block 1057,13.285714285714286
51,003,010201,1047,510030102011047,Block 1047,57.21007194244604
51,003,010201,1060,510030102011060,Block 1060,16.75
51,003,010201,1071,510030102011071,Block 1071,69.84615384615384
51,003,010300,2001,510030103002001,Block 2001,75.44303797468355
51,003,010300,3001,510030103003001,Block 3001,67.0279823269514
51,003,010300,3000,510030103003000,Block 3000,25.76
51,003,010201,1062,510030102011062,Block 1062,46.666666666666664
51,003,010201,1027,510030102011027,Block 1027,42.982608695652175
51,003,010201,1056,510030102011056,Block 1056,28.966666666666665
51,003,010201,1070,510030102011070,Block 1070,32.25
51,003,010201,1037,510030102011037,Block 1037,76.7648824412206
51,003,010201,1030,510030102011030,Block 1030,48.32071141709696
51,003,010201,1032,510030102011032,Block 1032,47.80769230769231
51,003,010201,1088,510030102011088,Block 1088,0
51,003,010201,1083,510030102011083,Block 1083,65.41007194244604
51,003,010201,1078,510030102011078,Block 1078,53.8275623268698
51,003,010100,2161,510030101002161,Block 2161,85.66135458167331
51,003,010100,2163,510030101002163,Block 2163,83.34782608695652
51,003,010100,2035,510030101002035,Block 2035,94.15864960282435
51,003,010100,2031,510030101002031,Block 2031,84.75
51,003,010100,2023,510030101002023,Block 2023,93.52839506172839
51,003,010100,2037,510030101002037,Block 2037,75.8072934973638
51,003,010100,2043,510030101002043,Block 2043,35.90163934426229
51,003,010100,2047,510030101002047,Block 2047,89.625
51,003,010100,2044,510030101002044,Block 2044,83.78571428571429
51,003,010100,2053,510030101002053,Block 2053,61.6
51,003,010100,2051,510030101002051,Block 2051,80.90081538274309
51,003,010100,2040,510030101002040,Block 2040,74.28571428571429
51,003,010100,2084,510030101002084,Block 2084,84.66831683168317
51,003,010100,2085,510030101002085,Block 2085,86.03947005244272
51,003,010100,2086,510030101002086,Block 2086,50.285714285714285
51,003,010100,2094,510030101002094,Block 2094,28.183943089430894
51,003,010100,1065,510030101001065,Block 1065,64.66666666666667
51,079,030200,3036,510790302003036,Block 3036,61.36285936285936
51,079,030102,1067,510790301021067,Block 1067,91.63698792327729
51,079,030102,4056,510790301024056,Block 4056,81.02127659574468
51,079,030102,1002,510790301021002,Block 1002,85.68845884524795
51,079,030102,1034,510790301021034,Block 1034,73.9090909090909
51,079,030102,1007,510790301021007,Block 1007,41.5
51,079,030102,4020,510790301024020,Block 4020,46.72727272727273
51,079,030102,4019,510790301024019,Block 4019,8.7
51,079,030200,3055,510790302003055,Block 3055,0.8918918918918919
51,079,030200,3062,510790302003062,Block 3062,51.16446124763705
51,003,010100,3000,510030101003000,Block 3000,43.47797173732336
51,003,010100,2098,510030101002098,Block 2098,64.73214285714286
51,003,010100,1059,510030101001059,Block 1059,41.45151679306609
51,003,010202,2001,510030102022001,Block 2001,37
51,003,010100,1066,510030101001066,Block 1066,10.7
51,003,010100,1057,510030101001057,Block 1057,69.56576305220884
51,003,010201,2007,510030102012007,Block 2007,1.048780487804878
51,003,010201,2003,510030102012003,Block 2003,66.96801346801347
51,003,010201,2018,510030102012018,Block 2018,71.57894736842105
51,003,010201,2004,510030102012004,Block 2004,67.57627118644068
51,003,010201,1031,510030102011031,Block 1031,37.411764705882355
51,125,950300,3205,511259503003205,Block 3205,93
51,125,950300,3197,511259503003197,Block 3197,96.625
51,125,950100,2004,511259501002004,Block 2004,65.34848484848484
51,125,950100,2005,511259501002005,Block 2005,69
51,125,950100,2025,511259501002025,Block 2025,22.5
51,125,950100,2030,511259501002030,Block 2030,36
51,125,950100,2099,511259501002099,Block 2099,39
51,125,950100,2036,511259501002036,Block 2036,60.55555555555556
51,125,950100,2027,511259501002027,Block 2027,55
51,125,950100,2047,511259501002047,Block 2047,44.8
51,125,950100,4059,511259501004059,Block 4059,16.5
51,125,950300,3123,511259503003123,Block 3123,47.9
51,125,950300,3125,511259503003125,Block 3125,14
51,125,950300,3126,511259503003126,Block 3126,0
51,125,950300,1077,511259503001077,Block 1077,95.13513513513513
51,125,950100,2096,511259501002096,Block 2096,56
51,125,950100,2069,511259501002069,Block 2069,79.76470588235294
51,125,950300,3186,511259503003186,Block 3186,37.75
51,125,950300,3187,511259503003187,Block 3187,39.95867768595041
51,125,950300,3134,511259503003134,Block 3134,0
51,125,950300,1126,511259503001126,Block 1126,98
51,125,950300,1129,511259503001129,Block 1129,94.86206896551724
51,125,950300,1101,511259503001101,Block 1101,95.02983425414365
51,125,950300,1050,511259503001050,Block 1050,96.54237288135593
51,125,950100,1021,511259501001021,Block 1021,77.83222222222223
51,125,950100,1016,511259501001016,Block 1016,82.45080500894454
51,125,950100,1039,511259501001039,Block 1039,37.81818181818182
51,125,950300,2079,511259503002079,Block 2079,36.853658536585364
51,065,020102,2038,510650201022038,Block 2038,12
51,065,020101,1075,510650201011075,Block 1075,44.58221181977765
51,065,020101,3018,510650201013018,Block 3018,60
51,065,020200,2082,510650202002082,Block 2082,61.55846279640229
51,065,020200,2106,510650202002106,Block 2106,7.6103896103896105
51,065,020200,3014,510650202003014,Block 3014,46.75
51,065,020200,3062,510650202003062,Block 3062,0
51,065,020300,3031,510650203003031,Block 3031,83
51,065,020200,4096,510650202004096,Block 4096,15.55
51,065,020200,3110,510650202003110,Block 3110,16.778761061946902
51,079,030101,2024,510790301012024,Block 2024,31.958620689655174
51,079,030101,2010,510790301012010,Block 2010,0
51,079,030101,2051,510790301012051,Block 2051,14.444444444444445
51,079,030101,2068,510790301012068,Block 2068,19.458333333333332
51,079,030101,2099,510790301012099,Block 2099,0.7692307692307693
51,079,030101,2105,510790301012105,Block 2105,41
51,079,030200,3005,510790302003005,Block 3005,20.176470588235293
51,079,030101,2093,510790301012093,Block 2093,17.529411764705884
51,079,030101,2092,510790301012092,Block 2092,11
51,079,030200,3010,510790302003010,Block 3010,44.46666666666667
51,065,020102,3023,510650201023023,Block 3023,0
51,065,020101,1028,510650201011028,Block 1028,60.65
51,065,020300,2135,510650203002135,Block 2135,26.166666666666668
51,065,020200,2102,510650202002102,Block 2102,63.105777777777774
51,065,020101,1019,510650201011019,Block 1019,31.23076923076923
51,065,020300,2023,510650203002023,Block 2023,62.30023640661938
51,065,020102,3003,510650201023003,Block 3003,84.10714285714286
51,065,020300,2183,510650203002183,Block 2183,81.06711409395973
51,065,020300,3054,510650203003054,Block 3054,13.288135593220339
51,065,020300,2139,510650203002139,Block 2139,83.33610822060353
51,065,020200,2101,510650202002101,Block 2101,82.38297872340425
51,003,011400,1035,510030114001035,Block 1035,53.359743040685224
51,003,011400,1025,510030114001025,Block 1025,82.10451061320755
51,003,010800,5025,510030108005025,Block 5025,26.5
51,003,010800,3000,510030108003000,Block 3000,38.888888888888886
51,003,010901,2002,510030109012002,Block 2002,12.197530864197532
51,003,010800,3002,510030108003002,Block 3002,72.26666666666667
51,003,010800,5013,510030108005013,Block 5013,46.31818181818182
51,003,010800,5024,510030108005024,Block 5024,22
51,003,010800,3007,510030108003007,Block 3007,80.04761904761905
51,003,010800,3008,510030108003008,Block 3008,73.35
51,003,010800,3011,510030108003011,Block 3011,32.857142857142854
51,003,010800,3009,510030108003009,Block 3009,47.416666666666664
51,003,011302,1002,510030113021002,Block 1002,59.08771929824562
51,003,010901,2005,510030109012005,Block 2005,2
51,003,010800,3012,510030108003012,Block 3012,45.583333333333336
51,003,011000,2039,510030110002039,Block 2039,94.20833333333333
51,003,011000,2036,510030110002036,Block 2036,76.32394366197182
51,003,011000,2034,510030110002034,Block 2034,74.36842105263158
51,003,010902,2000,510030109022000,Block 2000,36.62011173184357
51,003,011202,1000,510030112021000,Block 1000,37.666666666666664
51,003,011202,1085,510030112021085,Block 1085,89.18796992481202
51,003,011400,1028,510030114001028,Block 1028,92.17248062015504
51,003,011202,1062,510030112021062,Block 1062,78.8157894736842
51,003,011302,1006,510030113021006,Block 1006,24.818181818181817
51,003,011000,2042,510030110002042,Block 2042,53.3
51,003,011202,1053,510030112021053,Block 1053,24.95
51,003,011202,1060,510030112021060,Block 1060,44.47826086956522
51,003,011202,1061,510030112021061,Block 1061,56.5
51,003,010902,1014,510030109021014,Block 1014,88.41869918699187
51,003,011202,1095,510030112021095,Block 1095,81
51,003,010903,1003,510030109031003,Block 1003,8.146853146853147
51,003,011201,1012,510030112011012,Block 1012,69.33333333333333
51,003,011100,1005,510030111001005,Block 1005,22.033898305084747
51,003,011100,5007,510030111005007,Block 5007,68.58333333333333
51,003,011100,5005,510030111005005,Block 5005,48.63636363636363
51,003,011100,1021,510030111001021,Block 1021,1.6696428571428572
51,003,011100,1046,510030111001046,Block 1046,17
51,003,011100,1024,510030111001024,Block 1024,79.06349206349206
51,003,011400,3011,510030114003011,Block 3011,83.04166666666667
51,003,011100,1018,510030111001018,Block 1018,5.968085106382978
51,003,011301,4027,510030113014027,Block 4027,70.38181818181818
51,109,950100,2145,511099501002145,Block 2145,4.045081967213115
51,109,950100,2154,511099501002154,Block 2154,0
51,109,950100,1137,511099501001137,Block 1137,8.529411764705882
51,109,950100,1154,511099501001154,Block 1154,3.7333333333333334
51,109,950100,1062,511099501001062,Block 1062,0.6122137404580152
51,109,950300,2057,511099503002057,Block 2057,7.62962962962963
51,109,950100,1139,511099501001139,Block 1139,0
51,109,950100,1063,511099501001063,Block 1063,4.811475409836065
51,109,950100,1142,511099501001142,Block 1142,7.604166666666667
51,109,950100,1078,511099501001078,Block 1078,3.9647058823529413
51,109,950100,1202,511099501001202,Block 1202,0
51,109,950300,2050,511099503002050,Block 2050,17.84269662921348
51,109,950300,1054,511099503001054,Block 1054,9.925549915397632
51,109,950100,4017,511099501004017,Block 4017,0
51,109,950100,2214,511099501002214,Block 2214,62.520114942528735
51,109,950100,1215,511099501001215,Block 1215,76.41597444089457
51,109,950100,1239,511099501001239,Block 1239,57.38223308883455
51,109,950100,4005,511099501004005,Block 4005,65.08310249307479
51,109,950400,2087,511099504002087,Block 2087,20.166666666666668
51,109,950100,4003,511099501004003,Block 4003,8.26086956521739
51,109,950400,2060,511099504002060,Block 2060,53.67820119725507
51,109,950400,2080,511099504002080,Block 2080,0.8571428571428571
51,109,950100,4029,511099501004029,Block 4029,41.39147286821706
51,109,950100,4070,511099501004070,Block 4070,3.569620253164557
51,109,950500,2040,511099505002040,Block 2040,71.06474456246839
51,109,950500,2058,511099505002058,Block 2058,65.5185877078274
51,109,950201,1039,511099502011039,Block 1039,61.67567567567568
51,109,950300,2143,511099503002143,Block 2143,42.82482394366197
51,109,950201,2034,511099502012034,Block 2034,60.62732919254658
51,109,950100,2163,511099501002163,Block 2163,80.01946107784431
51,109,950202,1168,511099502021168,Block 1168,9.31578947368421
51,109,950100,1199,511099501001199,Block 1199,17.929936305732483
51,109,950100,1200,511099501001200,Block 1200,64.94103773584905
51,109,950100,2216,511099501002216,Block 2216,8.05
51,109,950500,1021,511099505001021,Block 1021,58.22292993630573
51,109,950500,3075,511099505003075,Block 3075,77.171581769437
51,109,950300,1020,511099503001020,Block 1020,0
51,109,950100,4044,511099501004044,Block 4044,66.4334470989761
51,109,950500,1022,511099505001022,Block 1022,78.69973190348526
51,109,950300,2070,511099503002070,Block 2070,1.2391304347826086
51,109,950300,2102,511099503002102,Block 2102,27.35
51,109,950202,1165,511099502021165,Block 1165,71.8746719160105
51,109,950100,2140,511099501002140,Block 2140,2.4035087719298245
51,109,950300,3092,511099503003092,Block 3092,0
51,109,950100,2169,511099501002169,Block 2169,63.35328372694921
51,109,950100,2171,511099501002171,Block 2171,88
51,109,950202,2004,511099502022004,Block 2004,72.57914594409192
51,109,950202,1169,511099502021169,Block 1169,4.785714285714286
51,109,950201,3027,511099502013027,Block 3027,74.66728763040238
51,109,950100,1191,511099501001191,Block 1191,27.00395256916996
51,109,950300,3102,511099503003102,Block 3102,8.91891891891892
51,109,950100,1223,511099501001223,Block 1223,47.26992287917738
51,109,950100,4002,511099501004002,Block 4002,8.939958592132506
51,109,950100,4021,511099501004021,Block 4021,85.26271186440678
51,109,950400,2086,511099504002086,Block 2086,85.67357512953367
51,065,020101,1070,510650201011070,Block 1070,56.32142857142857
51,065,020200,2020,510650202002020,Block 2020,91.3529411764706
51,065,020200,3015,510650202003015,Block 3015,0
51,065,020200,3118,510650202003118,Block 3118,9.5
51,065,020101,2048,510650201012048,Block 2048,30.076923076923077
51,065,020200,2112,510650202002112,Block 2112,38
51,065,020101,2001,510650201012001,Block 2001,71.76190476190476
51,065,020101,3032,510650201013032,Block 3032,86.41071428571429
51,065,020300,1011,510650203001011,Block 1011,64.05263157894737
51,065,020200,2005,510650202002005,Block 2005,52.405973451327434
51,065,020200,2026,510650202002026,Block 2026,35.285714285714285
51,065,020300,1141,510650203001141,Block 1141,81.20374707259953
51,065,020200,2114,510650202002114,Block 2114,90.19117647058823
51,065,020300,2080,510650203002080,Block 2080,89.60728744939271
51,065,020300,3059,510650203003059,Block 3059,89.08986615678776
51,065,020102,1020,510650201021020,Block 1020,0
51,065,020101,1039,510650201011039,Block 1039,3.675324675324675
51,065,020102,1021,510650201021021,Block 1021,3.9523809523809526
51,065,020300,3000,510650203003000,Block 3000,75
51,065,020300,3026,510650203003026,Block 3026,51.0746783809225
51,065,020300,2144,510650203002144,Block 2144,80.67065868263474
51,065,020300,2141,510650203002141,Block 2141,44.44297719087635
51,065,020300,2153,510650203002153,Block 2153,61.20458015267175
51,065,020300,3045,510650203003045,Block 3045,93.69018978882652
51,065,020101,2049,510650201012049,Block 2049,0
51,065,020101,2084,510650201012084,Block 2084,7.7272727272727275
51,065,020101,2085,510650201012085,Block 2085,0
51,065,020101,3015,510650201013015,Block 3015,12.944444444444445
51,065,020102,1029,510650201021029,Block 1029,38.111111111111114
51,065,020101,2025,510650201012025,Block 2025,57.285714285714285
51,065,020101,2068,510650201012068,Block 2068,33.943609022556394
51,065,020101,2070,510650201012070,Block 2070,69.37142857142857
51,065,020101,2041,510650201012041,Block 2041,49.5
51,065,020101,1009,510650201011009,Block 1009,61.15127919911012
51,065,020200,1004,510650202001004,Block 1004,12.1
51,065,020101,3004,510650201013004,Block 3004,82.58108108108108
51,065,020102,1014,510650201021014,Block 1014,62.49122807017544
51,065,020101,1053,510650201011053,Block 1053,21.347826086956523
51,065,020102,1035,510650201021035,Block 1035,79.192
51,065,020200,1073,510650202001073,Block 1073,54.98974651096554
51,079,030102,2012,510790301022012,Block 2012,9.42042042042042
51,079,030102,2023,510790301022023,Block 2023,47.77777777777778
51,079,030102,2013,510790301022013,Block 2013,65.30188679245283
51,079,030102,2024,510790301022024,Block 2024,45.24324324324324
51,079,030102,2015,510790301022015,Block 2015,45.746770025839794
51,079,030101,2095,510790301012095,Block 2095,9.820143884892087
51,079,030102,3008,510790301023008,Block 3008,61.73626373626374
51,079,030102,3010,510790301023010,Block 3010,55.916666666666664
51,079,030102,3003,510790301023003,Block 3003,57.28488372093023
51,109,950500,2043,511099505002043,Block 2043,49.333959899749374
51,109,950100,4063,511099501004063,Block 4063,62.04157326268596
51,109,950100,4074,511099501004074,Block 4074,37.30414746543779
51,109,950100,4062,511099501004062,Block 4062,8.809782608695652
51,109,950500,2029,511099505002029,Block 2029,63.39349112426036
51,109,950100,4085,511099501004085,Block 4085,46.14108527131783
51,109,950500,2063,511099505002063,Block 2063,53.97505576962077
51,109,950500,3033,511099505003033,Block 3033,70.27524204702628
51,109,950500,3040,511099505003040,Block 3040,29.90990990990991
51,109,950500,3037,511099505003037,Block 3037,77.02413879808901
51,109,950500,3000,511099505003000,Block 3000,42.09979633401222
51,109,950500,3020,511099505003020,Block 3020,57.38744948894699
51,109,950500,2056,511099505002056,Block 2056,59.29773156899811
51,109,950500,3050,511099505003050,Block 3050,13.296296296296296
51,109,950500,3016,511099505003016,Block 3016,43.6355871886121
51,109,950500,3014,511099505003014,Block 3014,59.36918429003021
51,109,950500,3045,511099505003045,Block 3045,78.32482863670982
51,109,950500,3012,511099505003012,Block 3012,68.61543026706231
51,109,950500,3076,511099505003076,Block 3076,39
51,125,950100,4175,511259501004175,Block 4175,72.48873653281098
51,125,950100,4182,511259501004182,Block 4182,22.153846153846153
51,125,950100,4173,511259501004173,Block 4173,21.31578947368421
51,125,950100,4136,511259501004136,Block 4136,5.333333333333333
51,125,950100,4132,511259501004132,Block 4132,42
51,125,950100,4135,511259501004135,Block 4135,17.071428571428573
51,125,950100,4134,511259501004134,Block 4134,11.571428571428571
51,125,950100,4143,511259501004143,Block 4143,79.52543720190779
51,125,950100,4144,511259501004144,Block 4144,75.63636363636364
51,125,950100,4155,511259501004155,Block 4155,29.5
51,125,950300,4100,511259503004100,Block 4100,63.06666666666667
51,125,950300,4086,511259503004086,Block 4086,2.6
51,125,950300,4176,511259503004176,Block 4176,40.439655172413794
51,125,950300,4179,511259503004179,Block 4179,33.51858407079646
51,125,950300,4126,511259503004126,Block 4126,59.101112234580384
51,125,950300,4070,511259503004070,Block 4070,41.71590909090909
51,125,950300,2093,511259503002093,Block 2093,6.155172413793103
51,125,950300,4004,511259503004004,Block 4004,77.2
51,125,950300,2094,511259503002094,Block 2094,4.568965517241379
51,125,950300,2074,511259503002074,Block 2074,83.2
51,125,950300,2077,511259503002077,Block 2077,49.75675675675676
51,125,950300,2076,511259503002076,Block 2076,53.2
51,125,950300,3166,511259503003166,Block 3166,11.830357142857142
51,125,950300,3129,511259503003129,Block 3129,46.76106194690266
51,125,950300,2048,511259503002048,Block 2048,32.3
51,125,950300,3108,511259503003108,Block 3108,41.12068965517241
51,125,950300,3106,511259503003106,Block 3106,51.46153846153846
51,125,950300,3107,511259503003107,Block 3107,41.224489795918366
51,125,950300,3094,511259503003094,Block 3094,29.571428571428573
51,125,950300,3085,511259503003085,Block 3085,43.06666666666667
51,125,950300,3090,511259503003090,Block 3090,29.653846153846153
51,125,950200,4093,511259502004093,Block 4093,33.916666666666664
51,125,950200,3049,511259502003049,Block 3049,66.62666666666667
51,125,950200,3019,511259502003019,Block 3019,24.14406779661017
51,125,950100,4216,511259501004216,Block 4216,87.46682750301568
51,125,950200,4011,511259502004011,Block 4011,72.25
51,125,950200,4016,511259502004016,Block 4016,0
51,125,950300,3155,511259503003155,Block 3155,86.0875
51,125,950100,1017,511259501001017,Block 1017,92.66197183098592
51,125,950300,4194,511259503004194,Block 4194,32
51,125,950200,4094,511259502004094,Block 4094,68.31264367816092
51,125,950300,4077,511259503004077,Block 4077,27.246575342465754
51,125,950300,3153,511259503003153,Block 3153,5.6923076923076925
51,125,950100,1061,511259501001061,Block 1061,85
51,125,950100,1043,511259501001043,Block 1043,86.24657534246575
51,125,950300,3174,511259503003174,Block 3174,14.23076923076923
51,125,950300,4053,511259503004053,Block 4053,0
51,125,950300,4196,511259503004196,Block 4196,24.985
51,125,950300,4197,511259503004197,Block 4197,78
51,125,950300,4204,511259503004204,Block 4204,0
51,125,950300,4027,511259503004027,Block 4027,44.89473684210526
51,125,950300,3185,511259503003185,Block 3185,76.14285714285714
51,125,950300,4022,511259503004022,Block 4022,48.714285714285715
51,125,950300,4020,511259503004020,Block 4020,40.833333333333336
51,125,950300,4209,511259503004209,Block 4209,17.875
51,125,950300,4101,511259503004101,Block 4101,34.75
51,125,950300,3211,511259503003211,Block 3211,81.75
51,125,950300,3089,511259503003089,Block 3089,63.416666666666664
51,125,950300,3207,511259503003207,Block 3207,85.71428571428571
51,125,950300,3099,511259503003099,Block 3099,65.5
51,003,010500,1016,510030105001016,Block 1016,19.892857142857142
51,003,010500,1014,510030105001014,Block 1014,28
51,003,010300,3019,510030103003019,Block 3019,56.45454545454545
51,003,010300,1003,510030103001003,Block 1003,0
51,003,010300,4006,510030103004006,Block 4006,7.2
51,003,010300,4008,510030103004008,Block 4008,0
51,003,010300,4005,510030103004005,Block 4005,10.6
51,003,010300,3022,510030103003022,Block 3022,0.12681159420289856
51,003,010300,2017,510030103002017,Block 2017,21.696202531645568
51,003,010401,1057,510030104011057,Block 1057,91.25
51,003,010401,1051,510030104011051,Block 1051,50.15384615384615
51,003,010401,1054,510030104011054,Block 1054,39.689655172413794
51,003,010401,1053,510030104011053,Block 1053,66.44444444444444
51,003,010100,3015,510030101003015,Block 3015,50.72434017595308
51,003,010100,3011,510030101003011,Block 3011,27.875331564986737
51,003,010100,3006,510030101003006,Block 3006,71.5
51,003,010100,3019,510030101003019,Block 3019,61.4
51,003,010202,2020,510030102022020,Block 2020,50.906976744186046
51,003,010601,2018,510030106012018,Block 2018,67.25
51,003,010601,1016,510030106011016,Block 1016,72.95
51,003,010601,2020,510030106012020,Block 2020,53.32608695652174
51,003,010601,2019,510030106012019,Block 2019,28.704545454545453
51,003,010601,3018,510030106013018,Block 3018,54.78294573643411
51,003,010601,2029,510030106012029,Block 2029,12.463414634146341
