,GEOID,zone,spatial_unit,area,perc
36,51540000600,FLOODWAY,tracts,0.0,0.0
37,51540000700,FLOODWAY,tracts,0.050591,0.8197138333332252
38,51540000800,FLOODWAY,tracts,0.14551,2.1729216126480138
39,51540000900,FLOODWAY,tracts,0.539182,10.09475759041775
40,51003010601,FLOODWAY,tracts,0.834957,7.613111127239783
0,51003011303,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
1,51003011201,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
2,51003011202,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
3,51003010202,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
4,51003010201,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
5,51003010401,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
6,51003010402,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.325977,0.40911503329226506
7,51003011301,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
8,51003011302,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
9,51065020300,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.001466,0.00034247897985034036
10,51065020200,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
11,51003010902,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
12,51065020102,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
13,51065020101,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
14,51003010602,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
15,51003010903,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
16,51003010300,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
17,51003010700,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
18,51003010500,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
19,51003011000,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
20,51003011400,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.115681,0.02400457201801352
21,51003010100,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
22,51003011100,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
23,51003010800,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
24,51003010901,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
25,51003010601,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,tracts,0.0,0.0
