,file,min,max,mean,count,median,nodata,masked_count,spatial_unit,GEOID,full_path,prop_nodata,file_entityId,scene_entityId,displayId,spatialCoverage,spatialBounds,Date Acquired,Start Time,Stop Time,Day/Night Indicator,Land Cloud Cover,Sun Elevation L0RA,Sun Azimuth L0RA,Datum
11,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,79.83397029200003,116.3548303880001,90.55198870554644,4625,88.54581966800001,0.0,6300,tracts,51540000800,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
12,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,78.4804343720001,107.29229215999996,88.01222374391267,3704,87.40146657199996,0.0,5036,tracts,51540000900,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
854,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,95.73186491600006,122.02122394400004,108.12212072292692,2419,108.23361486800007,0.0,3170,tracts,51540001000,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
855,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,96.93774237200007,117.28384822400002,105.29855905643228,1342,104.36373262400002,0.0,1258,tracts,51540000201,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
856,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,90.91450752800004,120.09551147599998,100.5425278578346,2974,100.1431615280001,446.0,2626,tracts,51540000502,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.1304093567251462,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
857,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,101.80431924800008,116.7239765480001,110.54538983073748,1074,109.98705912800004,0.0,915,tracts,51540000202,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
858,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,93.10477474400008,117.83141502800008,105.9987112672516,2266,106.0925671400001,0.0,2406,tracts,51540000302,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
859,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,93.03709794799995,114.50294715200008,104.03005753043658,1773,104.27144608400005,29.0,4464,tracts,51540000401,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.016093229744728,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
860,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,93.00633576800004,117.5976224600001,103.5766297799708,1369,103.26859901600004,0.0,1335,tracts,51540000501,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
861,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,91.62819010400004,118.723518248,106.46150027715902,2195,106.80009728000005,0.0,2089,tracts,51540000402,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
