,min,max,mean,median,nodata,spatial_unit,GEOID,file
0,78.71422694000007,94.56905451199995,86.7516782403815,86.90927169200003,0.0,blkgps,515400010001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.031209276,87.29072272400003,69.71659803042475,69.06720729200003,0.0,blkgps,510650201021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.36059375200003,89.01340480400006,68.72430245833637,67.57216534400001,63.0,blkgps,510650201011,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.31422133200005,86.04177821600008,69.31932510254254,68.21817112400011,0.0,blkgps,510650201013,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.766654528,98.29127829200011,69.78130144991701,68.87032934000004,0.0,blkgps,510650201012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.95453297600007,91.24673907200004,68.3589083667768,67.0799704640001,0.0,blkgps,510650202003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.69897773200009,79.67400695600003,70.46163293388827,69.950081858,0.0,blkgps,510790301022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,71.01137706800003,103.250141708,83.2171157375208,82.63332867200012,0.0,blkgps,510030107001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.0099049000001,86.74930835600003,68.19255288649887,67.05536072000001,77.0,blkgps,511099504002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.47464296800004,83.73461471600004,69.24274957227968,68.33506740799999,0.0,blkgps,510030112012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.13910605600006,85.20504692000006,69.32130315916545,68.60577459200005,0.0,blkgps,510030114002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.78511183600006,83.51312702000007,70.52035478607476,69.70706063599997,0.0,blkgps,510030101003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,62.914771292,84.34985831600008,68.98944472782439,67.58447021600001,0.0,blkgps,510030111005,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,60.83524792400008,94.11992668399996,67.96439870862139,67.27069598000004,0.0,blkgps,510030113012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,62.82248475200011,98.03287598000006,68.63597325828857,67.5290982920001,0.0,blkgps,510030102011,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.69567236400003,88.42277094800008,71.39458640144633,70.57147789400011,0.0,blkgps,510030108005,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,55.298055524000006,83.37162099200009,65.21350941115935,64.68667286,0.0,blkgps,510030101002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.17602067200005,84.3252485720001,70.87015109290627,70.43304808400006,0.0,blkgps,510030102021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,62.760960392000044,83.13167598800007,67.27860893904457,65.96637954800008,0.0,blkgps,511259501003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,61.7642657600001,92.35417755200001,67.3299600563997,66.2063245520001,0.0,blkgps,511259501001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,55.77794553200003,86.49705848000002,66.31959123559693,65.56031877200002,0.0,blkgps,511259502003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,61.80118037599998,86.84774733199998,68.8969157066779,68.21201868800006,0.0,blkgps,511259503004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,62.34259474400008,95.76877953200002,68.34593699552718,66.907702256,0.0,blkgps,511259501004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,58.46040762800002,83.83305369199998,67.68785822864106,66.73543404800009,0.0,blkgps,511259502004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,52.9293676640001,82.68254816000008,63.150597629241,62.680978724000035,0.0,blkgps,511259503003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,59.94929713999998,80.97832338799999,66.80103540679212,65.93561736800004,0.0,blkgps,511259503002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,58.95875494400009,83.71000497200005,66.0223795460193,65.56031877200002,0.0,blkgps,511259501002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,59.21100482,83.77768176800006,66.42648486725196,65.88639788000008,0.0,blkgps,511259502002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
