,file,min,max,mean,count,median,nodata,masked_count,spatial_unit,GEOID,basename,full_path,prop_nodata,entity_id,start_date,end_date,start_year,end_year,cloud_cover,area,shp_percent,spatial_bounds,spatial_coverage
18,LC08_L2SP_014034_20200722_20200911_02_T1,18.851024660000007,95.738017352,67.98871704050535,13126,71.405132972,3.0,2092529,blkgps,510019901000,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0002285017899306878,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
19,LC08_L2SP_014034_20200722_20200911_02_T1,63.21008822000003,109.46410206799999,85.64097784186885,97511,84.98355922400009,0.0,347963,blkgps,510010908002,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
20,LC08_L2SP_014034_20200722_20200911_02_T1,60.01697393600009,106.80009728000005,79.04608142506704,50664,79.26179374400002,0.0,52696,blkgps,510010904004,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
21,LC08_L2SP_014034_20200722_20200911_02_T1,16.31622102800004,100.97989282400003,73.94615106489178,53961,75.74875278800005,1.0,73839,blkgps,510010904003,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,1.8531559245394906e-05,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
22,LC08_L2SP_014034_20200722_20200911_02_T1,66.6554523800001,113.85694137200001,88.03743110381936,34991,86.86620464,0.0,50077,blkgps,510010908003,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
23,LC08_L2SP_014034_20200722_20200911_02_T1,-189.66733625199998,92.38493973200005,55.862004879703164,54216,72.86326030400002,0.0,80789,blkgps,510010903001,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
24,LC08_L2SP_014034_20200722_20200911_02_T1,-79.52027454399995,98.51276598799998,58.74617040296679,37822,72.45104709200001,0.0,54788,blkgps,510010903002,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
25,LC08_L2SP_014034_20200722_20200911_02_T1,-21.016760619999957,99.01726574,77.07617432386508,36903,81.37823172800002,0.0,257442,blkgps,510019801001,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
26,LC08_L2SP_014034_20200722_20200911_02_T1,65.3326786400001,105.94490867599998,83.08728571822729,29790,82.541042132,0.0,30406,blkgps,510010907004,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
27,LC08_L2SP_014034_20200722_20200911_02_T1,73.06629069199997,103.58852568799996,84.49416486254717,86652,83.69770010000005,0.0,75880,blkgps,510010907005,easternShore,landsat8_c2_l2_data/easternShore/clipped/LC08_L2SP_014034_20200722_20200911_02_T1_ST_B10_easternShore_clipped.TIF,0.0,LC80140342020204LGN00,2020-07-22,2020-07-22,2020,2020,9.85,2638.322017,100.0,"[[-77.04157, 36.40784], [-77.04157, 38.52658], [-74.42752, 38.52658], [-74.42752, 36.40784], [-77.04157, 36.40784]]","[[-77.04157, 36.80667], [-74.96588, 36.40784], [-74.42752, 38.12646], [-76.55134, 38.52658], [-77.04157, 36.80667]]"
