STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,tree_can
51,001,090400,1018,510010904001018,Block 1018,18.102739726027398
51,001,090200,3170,510010902003170,Block 3170,0
51,131,930200,2016,511319302002016,Block 2016,26.776119402985074
51,131,930200,1057,511319302001057,Block 1057,35.30034722222222
51,131,930100,4135,511319301004135,Block 4135,23.5
51,131,930200,1004,511319302001004,Block 1004,37.62864721485411
51,131,930200,1111,511319302001111,Block 1111,26.55
51,131,930100,2016,511319301002016,Block 2016,0
51,131,930300,1134,511319303001134,Block 1134,8
51,131,930100,2018,511319301002018,Block 2018,8.307692307692308
51,131,930100,2013,511319301002013,Block 2013,55.857142857142854
51,131,930300,2033,511319303002033,Block 2033,0
51,131,930300,2114,511319303002114,Block 2114,54.775862068965516
51,131,930300,2103,511319303002103,Block 2103,0
51,131,930300,3026,511319303003026,Block 3026,0
51,131,930200,3123,511319302003123,Block 3123,31
51,131,930300,1013,511319303001013,Block 1013,31.20418006430868
51,131,930300,1009,511319303001009,Block 1009,7.596694214876033
51,131,930300,3093,511319303003093,Block 3093,0
51,131,930200,3124,511319302003124,Block 3124,9.3
51,131,930300,1135,511319303001135,Block 1135,57.8
51,131,930300,1046,511319303001046,Block 1046,72
51,131,930200,1047,511319302001047,Block 1047,81
51,131,930200,1040,511319302001040,Block 1040,25.62702216896345
51,131,930200,4010,511319302004010,Block 4010,5
51,131,930200,1089,511319302001089,Block 1089,53.84848484848485
51,131,930200,1085,511319302001085,Block 1085,58
51,131,930200,3049,511319302003049,Block 3049,0
51,131,930200,1079,511319302001079,Block 1079,45.42857142857143
51,131,930200,1080,511319302001080,Block 1080,33.431654676258994
51,131,930200,1110,511319302001110,Block 1110,21.545454545454547
51,131,930200,1101,511319302001101,Block 1101,24.669014084507044
51,131,930100,4044,511319301004044,Block 4044,2.8
51,131,930100,1039,511319301001039,Block 1039,0
51,131,930100,3041,511319301003041,Block 3041,4.6
51,131,930100,2055,511319301002055,Block 2055,27.99949924887331
51,131,930200,2080,511319302002080,Block 2080,2.0154696132596683
51,131,930200,2067,511319302002067,Block 2067,0.009381898454746136
51,131,930200,1007,511319302001007,Block 1007,0.4227941176470588
51,131,930100,2081,511319301002081,Block 2081,5.245833333333334
51,131,930300,4082,511319303004082,Block 4082,0
51,131,930300,2121,511319303002121,Block 2121,0
51,131,930300,2119,511319303002119,Block 2119,0
51,131,930300,4110,511319303004110,Block 4110,0
51,131,990100,0026,511319901000026,Block 0026,0
51,131,930300,4271,511319303004271,Block 4271,26.481617647058822
51,131,930300,4201,511319303004201,Block 4201,71.22167487684729
51,131,930300,4259,511319303004259,Block 4259,11.090909090909092
51,131,930300,4269,511319303004269,Block 4269,14.493827160493828
51,131,930300,4216,511319303004216,Block 4216,48.24
51,131,930100,3060,511319301003060,Block 3060,0
51,131,930300,1129,511319303001129,Block 1129,33.71212121212121
51,131,930200,1081,511319302001081,Block 1081,44.901126408010015
51,001,090400,2036,510010904002036,Block 2036,4.363636363636363
51,001,090400,2107,510010904002107,Block 2107,39.649484536082475
51,001,090400,2105,510010904002105,Block 2105,47.6
51,001,090400,2106,510010904002106,Block 2106,52.152317880794705
51,001,090400,2183,510010904002183,Block 2183,53.01315789473684
51,001,090500,2123,510010905002123,Block 2123,10
51,001,090500,3063,510010905003063,Block 3063,14.5
51,001,090500,3074,510010905003074,Block 3074,15.7
51,001,090600,2170,510010906002170,Block 2170,55.91428571428571
51,001,090400,4114,510010904004114,Block 4114,48.11363636363637
51,001,090500,3106,510010905003106,Block 3106,34.94318181818182
51,001,090600,2173,510010906002173,Block 2173,31.28735632183908
51,001,090500,3077,510010905003077,Block 3077,50.94011976047904
51,001,090400,4121,510010904004121,Block 4121,63.40625
51,001,090500,3023,510010905003023,Block 3023,29.766666666666666
51,001,090600,2092,510010906002092,Block 2092,0.756578947368421
51,001,090600,2132,510010906002132,Block 2132,33.6733746130031
51,001,090600,2160,510010906002160,Block 2160,10.933333333333334
51,001,090700,1056,510010907001056,Block 1056,11.333333333333334
51,001,090700,1055,510010907001055,Block 1055,29.58823529411765
51,001,090700,1057,510010907001057,Block 1057,44.94444444444444
51,001,090700,1105,510010907001105,Block 1105,6.9523809523809526
51,001,090700,1073,510010907001073,Block 1073,0.1262135922330097
51,001,090500,2071,510010905002071,Block 2071,36
51,001,090700,1062,510010907001062,Block 1062,62.14375
51,001,090800,1002,510010908001002,Block 1002,46.94585635359116
51,001,090800,1012,510010908001012,Block 1012,49.182565789473685
51,001,090500,2080,510010905002080,Block 2080,0
51,001,090700,1070,510010907001070,Block 1070,33.94859241126071
51,001,090700,1071,510010907001071,Block 1071,0
51,001,090800,1032,510010908001032,Block 1032,37.0571791613723
51,001,090200,3017,510010902003017,Block 3017,0
51,001,090200,3027,510010902003027,Block 3027,0
51,001,090200,3019,510010902003019,Block 3019,0
51,001,090100,4114,510010901004114,Block 4114,0
51,001,090100,4123,510010901004123,Block 4123,0
51,001,090100,4125,510010901004125,Block 4125,0
51,001,090100,4124,510010901004124,Block 4124,18.153846153846153
51,001,090100,4142,510010901004142,Block 4142,29
51,001,090500,2042,510010905002042,Block 2042,0
51,001,090400,2193,510010904002193,Block 2193,29.7344262295082
51,001,090100,1009,510010901001009,Block 1009,2
51,001,090200,2112,510010902002112,Block 2112,49.956342668863265
51,001,090100,1079,510010901001079,Block 1079,0
51,001,090100,1083,510010901001083,Block 1083,0
51,001,090100,1084,510010901001084,Block 1084,0
51,001,090100,1046,510010901001046,Block 1046,33
51,001,090100,1044,510010901001044,Block 1044,27.738095238095237
51,001,090100,1038,510010901001038,Block 1038,11.666666666666666
51,001,090100,1053,510010901001053,Block 1053,26.2
51,001,090100,1052,510010901001052,Block 1052,20.071428571428573
51,001,090100,1032,510010901001032,Block 1032,30.123569794050344
51,001,090100,1049,510010901001049,Block 1049,40.122257053291534
51,001,980100,1013,510019801001013,Block 1013,19
51,001,090100,1040,510010901001040,Block 1040,22.833333333333332
51,001,090100,1034,510010901001034,Block 1034,18.952380952380953
51,001,090100,1041,510010901001041,Block 1041,19.797814207650273
51,001,090100,1077,510010901001077,Block 1077,0
51,001,090100,1036,510010901001036,Block 1036,0
51,001,090100,1054,510010901001054,Block 1054,37.34110169491525
51,001,980100,1044,510019801001044,Block 1044,41.187790697674416
51,001,980100,1011,510019801001011,Block 1011,13.2
51,001,090200,2181,510010902002181,Block 2181,10.582565284178187
51,001,090200,2177,510010902002177,Block 2177,67.75
51,001,090100,1067,510010901001067,Block 1067,62.333333333333336
51,001,090800,2017,510010908002017,Block 2017,33.1324354657688
51,001,090800,2049,510010908002049,Block 2049,0
51,001,090800,3092,510010908003092,Block 3092,0
51,001,090800,3093,510010908003093,Block 3093,0
51,001,090800,3094,510010908003094,Block 3094,0
51,001,090800,3108,510010908003108,Block 3108,0
51,001,090800,3091,510010908003091,Block 3091,0
51,001,090800,2018,510010908002018,Block 2018,0
51,001,090800,2038,510010908002038,Block 2038,0
51,001,090100,1026,510010901001026,Block 1026,0
51,001,090800,2044,510010908002044,Block 2044,0
51,001,980100,1076,510019801001076,Block 1076,0
51,001,980100,1078,510019801001078,Block 1078,0
51,001,980200,1133,510019802001133,Block 1133,0
51,001,980200,1094,510019802001094,Block 1094,0
51,001,090800,3096,510010908003096,Block 3096,0
51,001,090100,1008,510010901001008,Block 1008,1.28
51,001,090100,1064,510010901001064,Block 1064,0
51,001,980200,1134,510019802001134,Block 1134,0
51,001,980200,1140,510019802001140,Block 1140,0
51,001,980200,1084,510019802001084,Block 1084,0
51,001,090100,4026,510010901004026,Block 4026,0
51,001,990100,0012,510019901000012,Block 0012,0
51,001,990100,0014,510019901000014,Block 0014,0
51,001,090700,4016,510010907004016,Block 4016,0
51,001,090700,2005,510010907002005,Block 2005,15.066666666666666
51,001,090700,4084,510010907004084,Block 4084,74
51,001,090700,4029,510010907004029,Block 4029,0.8461538461538461
51,001,090700,2057,510010907002057,Block 2057,22
51,001,090700,2058,510010907002058,Block 2058,1.3
51,001,090800,1040,510010908001040,Block 1040,0
51,001,090700,2004,510010907002004,Block 2004,13.465962441314554
51,001,090700,2063,510010907002063,Block 2063,10
51,001,090700,5006,510010907005006,Block 5006,88.50985432733505
51,001,090700,2008,510010907002008,Block 2008,0
51,001,090700,2067,510010907002067,Block 2067,0
51,001,090700,5176,510010907005176,Block 5176,60.75581395348837
51,001,090700,3001,510010907003001,Block 3001,21.682539682539684
51,001,090700,5009,510010907005009,Block 5009,2.59375
51,001,090700,5021,510010907005021,Block 5021,0
51,001,090700,4078,510010907004078,Block 4078,0
51,001,090700,5178,510010907005178,Block 5178,16
51,001,090600,2163,510010906002163,Block 2163,7.497354497354498
51,001,090600,4044,510010906004044,Block 4044,0.6774193548387096
51,001,090600,4101,510010906004101,Block 4101,0
51,001,090600,4102,510010906004102,Block 4102,0
51,001,090600,4098,510010906004098,Block 4098,3.6
51,001,090600,4100,510010906004100,Block 4100,0
51,001,090600,4104,510010906004104,Block 4104,0
51,001,090600,4103,510010906004103,Block 4103,0
51,001,090600,4107,510010906004107,Block 4107,0
51,001,090600,4126,510010906004126,Block 4126,1.833910034602076
51,001,090300,3105,510010903003105,Block 3105,43.66822867853796
51,001,090400,2038,510010904002038,Block 2038,0
51,001,090500,1061,510010905001061,Block 1061,0
51,001,090700,4042,510010907004042,Block 4042,0
51,001,090100,4106,510010901004106,Block 4106,23
51,001,090100,4117,510010901004117,Block 4117,0
51,001,090100,4118,510010901004118,Block 4118,0
51,001,090100,4120,510010901004120,Block 4120,0
51,001,090700,4035,510010907004035,Block 4035,0
51,001,090600,4122,510010906004122,Block 4122,5.846153846153846
51,001,090700,2070,510010907002070,Block 2070,26.79144385026738
51,001,090100,4119,510010901004119,Block 4119,0
51,001,090700,2012,510010907002012,Block 2012,39
51,001,090600,4168,510010906004168,Block 4168,4.923076923076923
51,001,090600,4129,510010906004129,Block 4129,0
51,001,090700,4065,510010907004065,Block 4065,4.105263157894737
51,001,090700,4014,510010907004014,Block 4014,71.28048780487805
51,001,090700,5001,510010907005001,Block 5001,1.2692307692307692
51,001,090700,4041,510010907004041,Block 4041,0.6570247933884298
51,001,090600,4060,510010906004060,Block 4060,0
51,001,090600,4112,510010906004112,Block 4112,6
51,001,090600,4058,510010906004058,Block 4058,1.0727272727272728
51,001,090700,4028,510010907004028,Block 4028,18.404306220095695
51,001,090100,4048,510010901004048,Block 4048,25.76923076923077
51,001,090700,5000,510010907005000,Block 5000,0.008563899868247694
51,001,990200,0021,510019902000021,Block 0021,0
51,001,090700,5012,510010907005012,Block 5012,0
51,001,990200,0022,510019902000022,Block 0022,0
51,001,090600,4091,510010906004091,Block 4091,5
51,001,090400,2088,510010904002088,Block 2088,0
51,001,090500,1045,510010905001045,Block 1045,0
51,001,090700,4077,510010907004077,Block 4077,25.002232142857142
51,001,090500,1043,510010905001043,Block 1043,1.3333333333333333
51,001,090600,3044,510010906003044,Block 3044,5.918918918918919
51,001,090600,3039,510010906003039,Block 3039,0
51,001,090500,3075,510010905003075,Block 3075,32.4
51,001,090400,3133,510010904003133,Block 3133,5.1
51,001,090500,1041,510010905001041,Block 1041,21.833333333333332
51,001,090800,2174,510010908002174,Block 2174,0
51,001,090800,2173,510010908002173,Block 2173,3.5
51,001,090700,5071,510010907005071,Block 5071,47.342443729903536
51,001,090800,2203,510010908002203,Block 2203,3.9615384615384617
51,001,090800,2151,510010908002151,Block 2151,23.15
51,001,090700,5098,510010907005098,Block 5098,69.68181818181819
51,001,090700,5078,510010907005078,Block 5078,0
51,001,090600,4034,510010906004034,Block 4034,8.2
51,001,090600,4019,510010906004019,Block 4019,14.958095238095238
51,001,090700,4008,510010907004008,Block 4008,48.72827586206896
51,001,090700,1082,510010907001082,Block 1082,7
51,001,090700,4020,510010907004020,Block 4020,22.542976939203353
51,001,090700,4054,510010907004054,Block 4054,4.098591549295775
51,001,090700,4034,510010907004034,Block 4034,36.15384615384615
51,001,090700,5179,510010907005179,Block 5179,78.14973262032086
51,001,090800,2158,510010908002158,Block 2158,0
51,001,090800,2144,510010908002144,Block 2144,33.368366821226175
51,001,090700,5072,510010907005072,Block 5072,40.943853974122
51,001,090100,2027,510010901002027,Block 2027,38.64705882352941
51,001,090300,3082,510010903003082,Block 3082,17.307692307692307
51,001,090600,2099,510010906002099,Block 2099,59.44100294985251
51,001,090600,4145,510010906004145,Block 4145,8.76923076923077
51,001,090600,4082,510010906004082,Block 4082,81.22340425531915
51,001,090800,3021,510010908003021,Block 3021,42.08888888888889
51,001,090400,2134,510010904002134,Block 2134,0
51,001,090800,2028,510010908002028,Block 2028,0
51,001,090100,4074,510010901004074,Block 4074,3.8188291139240507
51,001,980100,1039,510019801001039,Block 1039,32.589572806614605
51,001,090400,1104,510010904001104,Block 1104,0
51,001,090800,3008,510010908003008,Block 3008,0
51,001,090800,3106,510010908003106,Block 3106,0
51,001,090400,2126,510010904002126,Block 2126,0
51,001,090400,1110,510010904001110,Block 1110,0
51,001,090800,2236,510010908002236,Block 2236,5.476190476190476
51,001,090600,3058,510010906003058,Block 3058,7.4411764705882355
51,001,090800,2192,510010908002192,Block 2192,4.6923076923076925
51,001,090700,5101,510010907005101,Block 5101,51.97260273972603
51,001,090800,2195,510010908002195,Block 2195,3.814814814814815
51,001,090800,2202,510010908002202,Block 2202,16.76923076923077
51,001,090800,2190,510010908002190,Block 2190,0.26174496644295303
51,001,090800,2182,510010908002182,Block 2182,2.7568042142230027
51,001,090200,2202,510010902002202,Block 2202,3.441860465116279
51,001,090600,3043,510010906003043,Block 3043,0
51,001,090800,2199,510010908002199,Block 2199,41.20916334661354
51,001,090800,2189,510010908002189,Block 2189,0
51,001,090600,3045,510010906003045,Block 3045,0
51,001,090800,2196,510010908002196,Block 2196,0
51,001,090700,5093,510010907005093,Block 5093,29.413764510779437
51,001,090800,2205,510010908002205,Block 2205,22.101492537313433
51,001,090800,2207,510010908002207,Block 2207,9.42174629324547
51,001,090200,1053,510010902001053,Block 1053,61.96
51,001,090200,1039,510010902001039,Block 1039,44.06708268330733
51,001,090200,1092,510010902001092,Block 1092,53.23450134770889
51,001,090200,2118,510010902002118,Block 2118,58.585352572828754
51,001,090700,4018,510010907004018,Block 4018,22.54915254237288
51,001,090200,3056,510010902003056,Block 3056,11.236842105263158
51,001,090200,3054,510010902003054,Block 3054,0
51,001,090200,3034,510010902003034,Block 3034,39.57469244288225
51,001,090200,3063,510010902003063,Block 3063,65.59009009009009
51,001,090200,3117,510010902003117,Block 3117,20.160655737704918
51,001,090200,3064,510010902003064,Block 3064,76.753
51,001,090100,4076,510010901004076,Block 4076,18.846796657381617
51,001,090300,2011,510010903002011,Block 2011,68.89356984478935
51,001,090300,2008,510010903002008,Block 2008,53.15343915343915
51,001,090300,2009,510010903002009,Block 2009,82.59509202453988
51,001,090400,4030,510010904004030,Block 4030,37.86822840409956
51,001,090400,4167,510010904004167,Block 4167,0
51,001,090700,3054,510010907003054,Block 3054,50.444869831546704
51,001,090400,4168,510010904004168,Block 4168,23.333333333333332
51,001,090700,3041,510010907003041,Block 3041,0
51,001,090400,4092,510010904004092,Block 4092,8.35135135135135
51,001,090700,5085,510010907005085,Block 5085,86.91208791208791
51,001,090700,3055,510010907003055,Block 3055,10.87695749440716
51,001,090800,2123,510010908002123,Block 2123,12.5
51,001,090800,2124,510010908002124,Block 2124,67.36635514018691
51,001,090700,3061,510010907003061,Block 3061,19.090301003344482
51,001,090800,2110,510010908002110,Block 2110,66.28774062816616
51,001,090800,2113,510010908002113,Block 2113,9.859344894026975
51,001,980200,1075,510019802001075,Block 1075,0
51,001,980200,1017,510019802001017,Block 1017,0
51,001,090100,4152,510010901004152,Block 4152,0
51,001,090100,4083,510010901004083,Block 4083,0
51,001,090100,4089,510010901004089,Block 4089,0
51,001,090100,4063,510010901004063,Block 4063,0
51,001,980200,1148,510019802001148,Block 1148,57.93333333333333
51,001,090100,4051,510010901004051,Block 4051,7.0131578947368425
51,001,090400,4175,510010904004175,Block 4175,0
51,001,090400,4118,510010904004118,Block 4118,19.432231962238706
51,001,090800,1034,510010908001034,Block 1034,63.357142857142854
51,001,090800,2096,510010908002096,Block 2096,5.976392390556956
51,001,090800,3014,510010908003014,Block 3014,4.078846153846154
51,001,090800,2243,510010908002243,Block 2243,54.42922374429224
51,001,090800,3046,510010908003046,Block 3046,44.716791979949875
51,001,980100,1094,510019801001094,Block 1094,6.919739696312364
51,001,090100,1091,510010901001091,Block 1091,0
51,001,090100,1086,510010901001086,Block 1086,0
51,001,980200,1018,510019802001018,Block 1018,0
51,001,090200,2269,510010902002269,Block 2269,83.5
51,001,090100,4162,510010901004162,Block 4162,0
51,001,090200,2195,510010902002195,Block 2195,33.554054054054056
51,001,090100,4035,510010901004035,Block 4035,10.4
51,001,090100,4141,510010901004141,Block 4141,0
51,001,090100,4023,510010901004023,Block 4023,0.18461538461538463
51,001,090100,4052,510010901004052,Block 4052,11.5
51,001,090800,2062,510010908002062,Block 2062,0
51,001,090800,1134,510010908001134,Block 1134,86
51,001,090100,4161,510010901004161,Block 4161,17.333333333333332
51,001,090200,2270,510010902002270,Block 2270,91
51,001,980100,1006,510019801001006,Block 1006,0
51,001,980200,1022,510019802001022,Block 1022,2.6666666666666665
51,001,090200,2015,510010902002015,Block 2015,0
51,001,090600,4087,510010906004087,Block 4087,21.807692307692307
51,001,090400,3008,510010904003008,Block 3008,0
51,001,090600,2167,510010906002167,Block 2167,5
51,001,090400,4170,510010904004170,Block 4170,48.5
51,001,090600,2128,510010906002128,Block 2128,12.50190114068441
51,001,090600,4045,510010906004045,Block 4045,23.753808653260208
51,001,090400,4137,510010904004137,Block 4137,0
51,001,090800,1066,510010908001066,Block 1066,80.1735717400785
51,001,090400,1026,510010904001026,Block 1026,0
51,001,090800,1063,510010908001063,Block 1063,13.441964285714286
51,001,090700,3049,510010907003049,Block 3049,18.346273291925467
51,001,090700,3022,510010907003022,Block 3022,27.660852713178294
51,001,090800,1073,510010908001073,Block 1073,1.8709677419354838
51,001,090800,1047,510010908001047,Block 1047,8.017543859649123
51,001,090800,1071,510010908001071,Block 1071,11.987179487179487
51,001,090800,1075,510010908001075,Block 1075,1.3
51,001,090800,1076,510010908001076,Block 1076,1.2142857142857142
51,001,090800,1077,510010908001077,Block 1077,5.416666666666667
51,001,090800,1074,510010908001074,Block 1074,3.888888888888889
51,001,090800,1086,510010908001086,Block 1086,5.375
51,001,090800,1087,510010908001087,Block 1087,0
51,001,090800,1082,510010908001082,Block 1082,9.857142857142858
51,001,090800,1083,510010908001083,Block 1083,6.5
51,001,090800,1084,510010908001084,Block 1084,15.916666666666666
51,001,090800,1085,510010908001085,Block 1085,18.833333333333332
51,001,090800,1088,510010908001088,Block 1088,5.5
51,001,090800,1081,510010908001081,Block 1081,20.333333333333332
51,001,090800,1089,510010908001089,Block 1089,1.46875
51,001,090800,1131,510010908001131,Block 1131,44.55575432319618
51,001,090800,1097,510010908001097,Block 1097,15.125
51,001,090800,1096,510010908001096,Block 1096,20.72222222222222
51,001,090800,1099,510010908001099,Block 1099,19.333333333333332
51,001,090800,1098,510010908001098,Block 1098,9.894736842105264
51,001,090800,1095,510010908001095,Block 1095,7.954545454545454
51,001,090800,1100,510010908001100,Block 1100,10.5
51,001,090800,1094,510010908001094,Block 1094,0
51,001,090800,1080,510010908001080,Block 1080,9.636363636363637
51,001,090500,1044,510010905001044,Block 1044,9.416666666666666
51,001,090500,2014,510010905002014,Block 2014,29.533333333333335
51,001,090500,1029,510010905001029,Block 1029,0
51,001,090500,1032,510010905001032,Block 1032,0.3356643356643357
51,001,090600,2051,510010906002051,Block 2051,2.889473684210526
51,001,090500,2040,510010905002040,Block 2040,9.465909090909092
51,001,090500,2104,510010905002104,Block 2104,25.636363636363637
51,001,090500,3004,510010905003004,Block 3004,13.776119402985074
51,001,090400,2059,510010904002059,Block 2059,9.295964125560538
51,001,090300,3046,510010903003046,Block 3046,13.743243243243244
51,001,090600,2065,510010906002065,Block 2065,16.9468085106383
51,001,090600,2067,510010906002067,Block 2067,14.84
51,001,090600,2066,510010906002066,Block 2066,29.428571428571427
51,001,090600,2056,510010906002056,Block 2056,48.19832402234637
51,001,090600,2055,510010906002055,Block 2055,11.955882352941176
51,001,090400,2064,510010904002064,Block 2064,0
51,001,090300,3034,510010903003034,Block 3034,59.90291262135922
51,001,090300,2081,510010903002081,Block 2081,16.424124513618676
51,001,090300,3056,510010903003056,Block 3056,12.23076923076923
51,001,090500,2010,510010905002010,Block 2010,40.09170305676856
51,001,090300,2062,510010903002062,Block 2062,30.52314814814815
51,001,090400,2053,510010904002053,Block 2053,9.3125
51,001,090400,2066,510010904002066,Block 2066,26.11764705882353
51,001,090300,3010,510010903003010,Block 3010,26.336111111111112
51,001,090300,3013,510010903003013,Block 3013,24.166666666666668
51,001,090400,2143,510010904002143,Block 2143,62.61538461538461
51,001,090400,1091,510010904001091,Block 1091,15.514285714285714
51,001,980200,1070,510019802001070,Block 1070,0
51,001,980100,1071,510019801001071,Block 1071,10.583333333333334
51,001,090100,1000,510010901001000,Block 1000,0.005373225461761564
51,001,090600,1042,510010906001042,Block 1042,0
51,001,090600,1074,510010906001074,Block 1074,0
51,001,090600,2005,510010906002005,Block 2005,0
51,001,090600,1075,510010906001075,Block 1075,0
51,001,990100,0013,510019901000013,Block 0013,0.01619207146845338
51,001,990100,0003,510019901000003,Block 0003,0
51,001,990100,0004,510019901000004,Block 0004,0
51,001,090100,4128,510010901004128,Block 4128,0
51,001,980100,1088,510019801001088,Block 1088,0
51,131,930100,2000,511319301002000,Block 2000,0.04316546762589928
51,131,930100,2001,511319301002001,Block 2001,0.5918367346938775
51,131,930100,4005,511319301004005,Block 4005,42.206896551724135
51,131,930100,4006,511319301004006,Block 4006,4.3023255813953485
51,131,930100,2003,511319301002003,Block 2003,0
51,131,930100,3016,511319301003016,Block 3016,34.4375
51,131,930100,4008,511319301004008,Block 4008,0
51,131,930100,4004,511319301004004,Block 4004,9.436170212765957
51,131,930100,4011,511319301004011,Block 4011,23.5
51,131,930100,4012,511319301004012,Block 4012,14.152173913043478
51,131,930100,4021,511319301004021,Block 4021,34.159351145038165
51,131,930100,4007,511319301004007,Block 4007,17.020408163265305
51,131,930100,3034,511319301003034,Block 3034,24.818181818181817
51,131,930100,3033,511319301003033,Block 3033,24.38095238095238
51,131,930100,4020,511319301004020,Block 4020,9
51,131,930100,4019,511319301004019,Block 4019,33.34400826446281
51,131,930100,4013,511319301004013,Block 4013,6.12
51,131,930100,3021,511319301003021,Block 3021,27.185185185185187
51,131,930100,3052,511319301003052,Block 3052,31.714285714285715
51,131,930100,3051,511319301003051,Block 3051,27.73913043478261
51,131,930100,3023,511319301003023,Block 3023,10.666666666666666
51,131,930100,3037,511319301003037,Block 3037,51.16883116883117
51,131,930100,4016,511319301004016,Block 4016,7.769230769230769
51,131,930100,3036,511319301003036,Block 3036,40.86666666666667
51,131,930100,3053,511319301003053,Block 3053,15.947368421052632
51,131,930100,3071,511319301003071,Block 3071,27.454545454545453
51,131,930100,3050,511319301003050,Block 3050,6.545454545454546
51,131,930100,3044,511319301003044,Block 3044,7.166666666666667
51,131,930100,3040,511319301003040,Block 3040,50.666666666666664
51,131,930100,4041,511319301004041,Block 4041,12.029411764705882
51,131,930100,3054,511319301003054,Block 3054,0
51,131,930100,4037,511319301004037,Block 4037,46.13636363636363
51,131,930300,1060,511319303001060,Block 1060,1.8888888888888888
51,131,930100,3057,511319301003057,Block 3057,6.2727272727272725
51,001,090700,2062,510010907002062,Block 2062,11.563909774436091
51,001,090800,1058,510010908001058,Block 1058,51.97435897435897
51,001,090700,2025,510010907002025,Block 2025,39.13446215139442
51,001,090400,4024,510010904004024,Block 4024,0
51,001,090400,2197,510010904002197,Block 2197,46.22222222222222
51,001,090800,1021,510010908001021,Block 1021,0
51,001,090700,3024,510010907003024,Block 3024,7
51,001,090800,1125,510010908001125,Block 1125,0
51,001,090800,1025,510010908001025,Block 1025,0.3730407523510972
51,001,090500,3062,510010905003062,Block 3062,0
51,001,090600,2176,510010906002176,Block 2176,58.12692307692308
51,001,090400,3065,510010904003065,Block 3065,0
51,001,090600,4086,510010906004086,Block 4086,12.433774834437086
51,001,090500,3068,510010905003068,Block 3068,0
51,001,090400,3041,510010904003041,Block 3041,0
51,001,090500,3061,510010905003061,Block 3061,15.264705882352942
51,001,090400,4043,510010904004043,Block 4043,15.501259445843829
51,001,090500,3085,510010905003085,Block 3085,10.666666666666666
51,001,090400,3059,510010904003059,Block 3059,21
51,001,090400,4070,510010904004070,Block 4070,0
51,001,090400,4071,510010904004071,Block 4071,0
51,001,090600,2182,510010906002182,Block 2182,0
51,001,090500,3088,510010905003088,Block 3088,57.6
51,001,090500,3094,510010905003094,Block 3094,5.714285714285714
51,001,090600,2080,510010906002080,Block 2080,71.79431072210066
51,001,090500,3024,510010905003024,Block 3024,0
51,001,090600,2081,510010906002081,Block 2081,84.78
51,001,090400,4053,510010904004053,Block 4053,17
51,001,090400,4060,510010904004060,Block 4060,0
51,001,090400,4094,510010904004094,Block 4094,33.39393939393939
51,001,090600,2181,510010906002181,Block 2181,42.26402640264026
51,001,090400,4117,510010904004117,Block 4117,0.4732824427480916
51,001,090400,4120,510010904004120,Block 4120,15.470588235294118
51,001,090400,4057,510010904004057,Block 4057,81.69747899159664
51,001,090400,4177,510010904004177,Block 4177,86.04347826086956
51,001,090600,4009,510010906004009,Block 4009,4.105263157894737
51,001,090600,4001,510010906004001,Block 4001,0
51,001,090600,2042,510010906002042,Block 2042,26.666666666666668
51,001,090700,1033,510010907001033,Block 1033,1.8571428571428572
51,001,090800,1007,510010908001007,Block 1007,0.4461538461538462
51,001,090300,3044,510010903003044,Block 3044,69.57985257985258
51,001,090300,3064,510010903003064,Block 3064,61.669767441860465
51,001,090300,3083,510010903003083,Block 3083,4.72
51,001,090300,3080,510010903003080,Block 3080,0
51,001,090300,3099,510010903003099,Block 3099,15.125
51,001,090500,2003,510010905002003,Block 2003,13.761904761904763
51,001,090500,2024,510010905002024,Block 2024,43.96875
51,001,090400,3052,510010904003052,Block 3052,0
51,001,090500,2092,510010905002092,Block 2092,0.8533333333333334
51,001,090400,3043,510010904003043,Block 3043,2.7183098591549295
51,001,090500,3001,510010905003001,Block 3001,36.941031941031945
51,001,090500,1007,510010905001007,Block 1007,0
51,001,090300,3061,510010903003061,Block 3061,37.73684210526316
51,001,090300,1068,510010903001068,Block 1068,43
51,001,090300,3107,510010903003107,Block 3107,42.39325842696629
51,001,090500,1025,510010905001025,Block 1025,0
51,001,090300,1057,510010903001057,Block 1057,0
51,001,090500,1013,510010905001013,Block 1013,0
51,001,090200,2056,510010902002056,Block 2056,55.60489510489511
51,001,090200,2021,510010902002021,Block 2021,59.49382716049383
51,001,090200,2045,510010902002045,Block 2045,38.903225806451616
51,001,980200,1189,510019802001189,Block 1189,0
51,001,980200,1194,510019802001194,Block 1194,0
51,001,090400,1089,510010904001089,Block 1089,0
51,001,980200,1183,510019802001183,Block 1183,0
51,001,980200,1169,510019802001169,Block 1169,0.05263157894736842
51,001,980200,1033,510019802001033,Block 1033,17.285714285714285
51,001,090500,1057,510010905001057,Block 1057,74.5321375186846
51,001,090300,3088,510010903003088,Block 3088,0
51,001,090400,2072,510010904002072,Block 2072,37.714285714285715
51,001,090700,5175,510010907005175,Block 5175,0
51,001,090700,3025,510010907003025,Block 3025,1.4521739130434783
51,001,090800,2131,510010908002131,Block 2131,1.1666666666666667
51,001,090700,3009,510010907003009,Block 3009,28.923600605143722
51,001,090700,5089,510010907005089,Block 5089,69.3047493403694
51,001,090800,1068,510010908001068,Block 1068,0
51,001,090800,2152,510010908002152,Block 2152,0
51,001,090800,2127,510010908002127,Block 2127,0
