"ID","statefips","countyfips","tractfips","blkgpfips","PRE1960PCT","DSLPM","CANCER","RESP","PTRAF","PWDIS","PNPL","PRMP","PTSDF","OZONE","PM25","P_LDPNT","P_DSLPM","P_CANCR","P_RESP","P_PTRAF","P_PWDIS","P_PNPL","P_PRMP","P_PTSDF","P_OZONE","P_PM25","T_LDPNT","T_DSLPM","T_CANCR","T_RESP","T_PTRAF","T_PWDIS","T_PNPL","T_PRMP","T_PTSDF","T_OZONE","T_PM25"
"510019802001","51","001","980200","1",0,0.17583607551,19.8991284342119,0.236800476513933,NA,NA,0.011845105763713,0.156148817975642,0.087746489593894,43.9482784313726,6.90794273972603,11.0663322050586,14.9283616539294,7.01790221042124,6.0237698409094,NA,NA,6.87737553902792,28.9204505141993,11.9009982656403,61.0072878246859,12.7386629183222,"0 = fraction pre-1960 (11%ile)","0.176 ug/m3 (14%ile)","20 lifetime risk per million (7%ile)","0.24  (6%ile)",NA,NA,"0.012 sites/km distance (6%ile)","0.16 facilities/km distance (28%ile)","0.088 facilities/km distance (11%ile)","43.9 ppb (61%ile)","6.91 ug/m3 (12%ile)"
"510019901000","51","001","990100","0",0,NA,NA,NA,NA,NA,0,0,0,NA,NA,11.0663322050586,NA,NA,NA,NA,NA,0.004330711916825,0.004330711916825,0.004330711916825,NA,NA,"0 = fraction pre-1960 (11%ile)",NA,NA,NA,NA,NA,"0 sites/km distance (0%ile)","0 facilities/km distance (0%ile)","0 facilities/km distance (0%ile)",NA,NA
"510019902000","51","001","990200","0",0,NA,NA,NA,NA,NA,0,0,0,NA,NA,11.0663322050586,NA,NA,NA,NA,NA,0.004330711916825,0.004330711916825,0.004330711916825,NA,NA,"0 = fraction pre-1960 (11%ile)",NA,NA,NA,NA,NA,"0 sites/km distance (0%ile)","0 facilities/km distance (0%ile)","0 facilities/km distance (0%ile)",NA,NA
"511319301001","51","131","930100","1",0.27177700348432,0.165535374074,21.341166121003,0.262800861401128,0.222909863853826,1.4027459077e-05,0.016492963128914,0.098274511319172,0.090923622872132,45.0187581699346,6.84952904109589,60.3396710151651,13.1651155633255,10.508286215639,9.89487132612003,5.15625852132759,46.0990908013468,13.831737967897,15.3448120322686,12.403985803416,71.2944853563755,11.9919517366089,"0.27 = fraction pre-1960 (60%ile)","0.166 ug/m3 (13%ile)","21 lifetime risk per million (10%ile)","0.26  (9%ile)","0.22 daily vehicles/meters distance (5%ile)","0.000014 toxicity-weighted concentration/meters distance (46%ile)","0.016 sites/km distance (13%ile)","0.098 facilities/km distance (15%ile)","0.091 facilities/km distance (12%ile)","45 ppb (71%ile)","6.85 ug/m3 (11%ile)"
"511319301002","51","131","930100","2",0.341789052069425,0.165535374074,21.341166121003,0.262800861401128,83.7053315788098,0.000287676553189,0.015702040664559,0.129386953882322,0.097033303029258,45.0187581699346,6.84952904109589,66.3603367240004,13.1651155633255,10.508286215639,9.89487132612003,32.3390176920917,58.9872718134605,12.71751057895,22.6658195186338,13.3105418676313,71.2944853563755,11.9919517366089,"0.34 = fraction pre-1960 (66%ile)","0.166 ug/m3 (13%ile)","21 lifetime risk per million (10%ile)","0.26  (9%ile)","84 daily vehicles/meters distance (32%ile)","0.00029 toxicity-weighted concentration/meters distance (58%ile)","0.016 sites/km distance (12%ile)","0.13 facilities/km distance (22%ile)","0.097 facilities/km distance (13%ile)","45 ppb (71%ile)","6.85 ug/m3 (11%ile)"
"511319301003","51","131","930100","3",0.620996441281138,0.165535374074,21.341166121003,0.262800861401128,361.906302039033,NA,0.014547601199708,0.39077102980232,0.178288057552728,45.0187581699346,6.84952904109589,84.0347400889982,13.1651155633255,10.508286215639,9.89487132612003,61.3834843853896,NA,10.9432166059266,54.887012673743,23.4595178620653,71.2944853563755,11.9919517366089,"0.62 = fraction pre-1960 (84%ile)","0.166 ug/m3 (13%ile)","21 lifetime risk per million (10%ile)","0.26  (9%ile)","360 daily vehicles/meters distance (61%ile)",NA,"0.015 sites/km distance (10%ile)","0.39 facilities/km distance (54%ile)","0.18 facilities/km distance (23%ile)","45 ppb (71%ile)","6.85 ug/m3 (11%ile)"
"511319301004","51","131","930100","4",0.276853252647503,0.165535374074,21.341166121003,0.262800861401128,99.368351994755,7.553206153e-05,0.014698550271544,0.31604830341967,0.140397732432238,45.0187581699346,6.84952904109589,60.8477127018597,13.1651155633255,10.508286215639,9.89487132612003,35.236914004802,52.6019331562172,11.16772797084,50.4910192388099,19.1177131413106,71.2944853563755,11.9919517366089,"0.28 = fraction pre-1960 (60%ile)","0.166 ug/m3 (13%ile)","21 lifetime risk per million (10%ile)","0.26  (9%ile)","99 daily vehicles/meters distance (35%ile)","0.000076 toxicity-weighted concentration/meters distance (52%ile)","0.015 sites/km distance (11%ile)","0.32 facilities/km distance (50%ile)","0.14 facilities/km distance (19%ile)","45 ppb (71%ile)","6.85 ug/m3 (11%ile)"
"511319302001","51","131","930200","1",0.191666666666666,0.17566665082858,20.7174848559441,0.252712729305054,32.7739633225681,0.000132506901166,0.017761631602778,0.071220707032993,0.058021212299459,45.0658176470588,6.85207643835616,51.8769517275821,14.8960651323007,8.93289886091138,8.19868265706064,20.1824792415234,55.1528296281394,15.444497687123,9.07292663063583,6.97711662848131,71.6107658765567,12.0270191209624,"0.19 = fraction pre-1960 (51%ile)","0.176 ug/m3 (14%ile)","21 lifetime risk per million (8%ile)","0.25  (8%ile)","33 daily vehicles/meters distance (20%ile)","0.00013 toxicity-weighted concentration/meters distance (55%ile)","0.018 sites/km distance (15%ile)","0.071 facilities/km distance (9%ile)","0.058 facilities/km distance (6%ile)","45.1 ppb (71%ile)","6.85 ug/m3 (12%ile)"
"511319302002","51","131","930200","2",0.144414168937329,0.17566665082858,20.7174848559441,0.252712729305054,147.64114238017,NA,0.018600257834429,0.067562670080395,0.046924353631676,45.0658176470588,6.85207643835616,45.8129584600058,14.8960651323007,8.93289886091138,8.19868265706064,42.5599035103511,NA,16.4121680741119,8.28039210409391,5.08452645984771,71.6107658765567,12.0270191209624,"0.14 = fraction pre-1960 (45%ile)","0.176 ug/m3 (14%ile)","21 lifetime risk per million (8%ile)","0.25  (8%ile)","150 daily vehicles/meters distance (42%ile)",NA,"0.019 sites/km distance (16%ile)","0.068 facilities/km distance (8%ile)","0.047 facilities/km distance (5%ile)","45.1 ppb (71%ile)","6.85 ug/m3 (12%ile)"
"511319302003","51","131","930200","3",0.658402203856749,0.17566665082858,20.7174848559441,0.252712729305054,98.2583018133291,NA,0.021245366234019,0.122555365807712,0.034460933515066,45.0658176470588,6.85207643835616,85.9890497156375,14.8960651323007,8.93289886091138,8.19868265706064,35.0409087211105,NA,19.2828661285712,21.0607199938632,3.04478654164379,71.6107658765567,12.0270191209624,"0.66 = fraction pre-1960 (85%ile)","0.176 ug/m3 (14%ile)","21 lifetime risk per million (8%ile)","0.25  (8%ile)","98 daily vehicles/meters distance (35%ile)",NA,"0.021 sites/km distance (19%ile)","0.12 facilities/km distance (21%ile)","0.034 facilities/km distance (3%ile)","45.1 ppb (71%ile)","6.85 ug/m3 (12%ile)"
"511319302004","51","131","930200","4",0.192233009708737,0.17566665082858,20.7174848559441,0.252712729305054,43.6729211762518,4.5474524355e-05,0.018361783086615,0.08608702709067,0.048039539423007,45.0658176470588,6.85207643835616,51.9480823701159,14.8960651323007,8.93289886091138,8.19868265706064,23.3318755169315,50.5152410616896,16.1469838174018,12.4594036791789,5.27597155096377,71.6107658765567,12.0270191209624,"0.19 = fraction pre-1960 (51%ile)","0.176 ug/m3 (14%ile)","21 lifetime risk per million (8%ile)","0.25  (8%ile)","44 daily vehicles/meters distance (23%ile)","0.000045 toxicity-weighted concentration/meters distance (50%ile)","0.018 sites/km distance (16%ile)","0.086 facilities/km distance (12%ile)","0.048 facilities/km distance (5%ile)","45.1 ppb (71%ile)","6.85 ug/m3 (12%ile)"
"511319303001","51","131","930300","1",0.303691275167785,0.1792860962,20.8532394061038,0.254824960160084,53.1976733120119,NA,0.023440468045947,0.368625143324672,0.028677951856748,45.4525359477124,6.88237698630137,63.2218214242214,15.5528428566059,9.24981976736095,8.53891803811771,25.7953931246789,NA,21.480522496181,53.738909480038,2.12879142075564,73.7627218296323,12.4634299693725,"0.3 = fraction pre-1960 (63%ile)","0.179 ug/m3 (15%ile)","21 lifetime risk per million (9%ile)","0.25  (8%ile)","53 daily vehicles/meters distance (25%ile)",NA,"0.023 sites/km distance (21%ile)","0.37 facilities/km distance (53%ile)","0.029 facilities/km distance (2%ile)","45.5 ppb (73%ile)","6.88 ug/m3 (12%ile)"
"511319303002","51","131","930300","2",0.479591836734693,0.1792860962,20.8532394061038,0.254824960160084,6.7783722855941,NA,0.026329894194963,0.38303830899104,0.026580350611022,45.4525359477124,6.88237698630137,75.9507828093159,15.5528428566059,9.24981976736095,8.53891803811771,10.0039107716022,NA,24.1996391300509,54.4935279795919,1.84023760941481,73.7627218296323,12.4634299693725,"0.48 = fraction pre-1960 (75%ile)","0.179 ug/m3 (15%ile)","21 lifetime risk per million (9%ile)","0.25  (8%ile)","6.8 daily vehicles/meters distance (10%ile)",NA,"0.026 sites/km distance (24%ile)","0.38 facilities/km distance (54%ile)","0.027 facilities/km distance (1%ile)","45.5 ppb (73%ile)","6.88 ug/m3 (12%ile)"
"511319303003","51","131","930300","3",0.413043478260869,0.1792860962,20.8532394061038,0.254824960160084,51.5258715978751,NA,0.024199035326039,0.614287386920831,0.027886449886953,45.4525359477124,6.88237698630137,71.60930728956,15.5528428566059,9.24981976736095,8.53891803811771,25.3720251556636,NA,22.2350387978707,64.9838284267571,2.02180728994708,73.7627218296323,12.4634299693725,"0.41 = fraction pre-1960 (71%ile)","0.179 ug/m3 (15%ile)","21 lifetime risk per million (9%ile)","0.25  (8%ile)","52 daily vehicles/meters distance (25%ile)",NA,"0.024 sites/km distance (22%ile)","0.61 facilities/km distance (64%ile)","0.028 facilities/km distance (2%ile)","45.5 ppb (73%ile)","6.88 ug/m3 (12%ile)"
"511319303004","51","131","930300","4",0.249534450651769,0.1792860962,20.8532394061038,0.254824960160084,39.6143376044958,NA,0.028734752318787,0.117228252905955,0.033758059132199,45.4525359477124,6.88237698630137,58.2310277484854,15.5528428566059,9.24981976736095,8.53891803811771,22.174365784056,NA,26.3542599770587,19.7903147579631,2.91832287854344,73.7627218296323,12.4634299693725,"0.25 = fraction pre-1960 (58%ile)","0.179 ug/m3 (15%ile)","21 lifetime risk per million (9%ile)","0.25  (8%ile)","40 daily vehicles/meters distance (22%ile)",NA,"0.029 sites/km distance (26%ile)","0.12 facilities/km distance (19%ile)","0.034 facilities/km distance (2%ile)","45.5 ppb (73%ile)","6.88 ug/m3 (12%ile)"
"511319901000","51","131","990100","0",0,NA,NA,NA,NA,NA,0,0,0,NA,NA,11.0663322050586,NA,NA,NA,NA,NA,0.004330711916825,0.004330711916825,0.004330711916825,NA,NA,"0 = fraction pre-1960 (11%ile)",NA,NA,NA,NA,NA,"0 sites/km distance (0%ile)","0 facilities/km distance (0%ile)","0 facilities/km distance (0%ile)",NA,NA
